Date,XLI
2003-03-07,18.829999923706055
2003-03-10,18.350000381469727
2003-03-11,18.010000228881836
2003-03-12,18.219999313354492
2003-03-13,18.75
2003-03-14,19.049999237060547
2003-03-17,19.59000015258789
2003-03-18,19.850000381469727
2003-03-19,19.969999313354492
2003-03-20,19.959999084472656
2003-03-21,20.579999923706055
2003-03-24,19.850000381469727
2003-03-25,19.889999389648438
2003-03-26,19.889999389648438
2003-03-27,19.84000015258789
2003-03-28,19.6200008392334
2003-03-31,19.309999465942383
2003-04-01,19.579999923706055
2003-04-02,20.020000457763672
2003-04-03,20.0
2003-04-04,20.049999237060547
2003-04-07,20.200000762939453
2003-04-08,20.1200008392334
2003-04-09,19.8799991607666
2003-04-10,19.90999984741211
2003-04-11,19.940000534057617
2003-04-14,20.280000686645508
2003-04-15,20.450000762939453
2003-04-16,20.170000076293945
2003-04-17,20.5
2003-04-21,20.31999969482422
2003-04-22,20.93000030517578
2003-04-23,21.100000381469727
2003-04-24,20.899999618530273
2003-04-25,20.739999771118164
2003-04-28,21.110000610351562
2003-04-29,21.170000076293945
2003-04-30,21.399999618530273
2003-05-01,21.079999923706055
2003-05-02,21.3700008392334
2003-05-05,21.299999237060547
2003-05-06,21.360000610351562
2003-05-07,21.329999923706055
2003-05-08,21.1299991607666
2003-05-09,21.450000762939453
2003-05-12,21.610000610351562
2003-05-13,21.540000915527344
2003-05-14,21.469999313354492
2003-05-15,21.700000762939453
2003-05-16,21.600000381469727
2003-05-19,21.040000915527344
2003-05-20,21.15999984741211
2003-05-21,21.040000915527344
2003-05-22,21.200000762939453
2003-05-23,21.280000686645508
2003-05-27,21.799999237060547
2003-05-28,21.719999313354492
2003-05-29,21.479999542236328
2003-05-30,21.979999542236328
2003-06-02,22.200000762939453
2003-06-03,22.229999542236328
2003-06-04,22.520000457763672
2003-06-05,22.579999923706055
2003-06-06,22.770000457763672
2003-06-09,22.469999313354492
2003-06-10,22.59000015258789
2003-06-11,23.040000915527344
2003-06-12,23.100000381469727
2003-06-13,22.850000381469727
2003-06-16,23.399999618530273
2003-06-17,23.40999984741211
2003-06-18,23.290000915527344
2003-06-19,22.860000610351562
2003-06-20,22.920000076293945
2003-06-23,22.639999389648438
2003-06-24,22.649999618530273
2003-06-25,22.299999237060547
2003-06-26,22.56999969482422
2003-06-27,22.350000381469727
2003-06-30,22.389999389648438
2003-07-01,22.440000534057617
2003-07-02,22.5
2003-07-03,22.479999542236328
2003-07-07,22.780000686645508
2003-07-08,22.950000762939453
2003-07-09,22.700000762939453
2003-07-10,22.399999618530273
2003-07-11,22.6299991607666
2003-07-14,22.549999237060547
2003-07-15,22.40999984741211
2003-07-16,22.360000610351562
2003-07-17,22.299999237060547
2003-07-18,22.600000381469727
2003-07-21,22.5
2003-07-22,22.780000686645508
2003-07-23,22.709999084472656
2003-07-24,22.709999084472656
2003-07-25,23.219999313354492
2003-07-28,23.239999771118164
2003-07-29,22.920000076293945
2003-07-30,22.920000076293945
2003-07-31,23.1299991607666
2003-08-01,22.950000762939453
2003-08-04,23.0
2003-08-05,22.610000610351562
2003-08-06,22.56999969482422
2003-08-07,22.709999084472656
2003-08-08,22.739999771118164
2003-08-11,22.920000076293945
2003-08-12,23.139999389648438
2003-08-13,23.059999465942383
2003-08-14,23.329999923706055
2003-08-15,23.549999237060547
2003-08-18,23.899999618530273
2003-08-19,24.040000915527344
2003-08-20,23.899999618530273
2003-08-21,24.18000030517578
2003-08-22,23.950000762939453
2003-08-25,23.729999542236328
2003-08-26,23.8700008392334
2003-08-27,23.850000381469727
2003-08-28,24.040000915527344
2003-08-29,24.030000686645508
2003-09-02,24.3799991607666
2003-09-03,24.579999923706055
2003-09-04,24.559999465942383
2003-09-05,24.290000915527344
2003-09-08,24.40999984741211
2003-09-09,24.149999618530273
2003-09-10,23.8700008392334
2003-09-11,24.06999969482422
2003-09-12,24.059999465942383
2003-09-15,24.09000015258789
2003-09-16,24.399999618530273
2003-09-17,24.299999237060547
2003-09-18,24.59000015258789
2003-09-19,24.399999618530273
2003-09-22,24.079999923706055
2003-09-23,24.170000076293945
2003-09-24,23.700000762939453
2003-09-25,23.520000457763672
2003-09-26,23.270000457763672
2003-09-29,23.510000228881836
2003-09-30,23.290000915527344
2003-10-01,23.75
2003-10-02,23.860000610351562
2003-10-03,24.100000381469727
2003-10-06,24.110000610351562
2003-10-07,24.229999542236328
2003-10-08,24.1200008392334
2003-10-09,24.280000686645508
2003-10-10,24.139999389648438
2003-10-13,24.239999771118164
2003-10-14,24.360000610351562
2003-10-15,24.399999618530273
2003-10-16,24.40999984741211
2003-10-17,24.239999771118164
2003-10-20,24.299999237060547
2003-10-21,24.260000228881836
2003-10-22,23.979999542236328
2003-10-23,24.040000915527344
2003-10-24,24.049999237060547
2003-10-27,24.059999465942383
2003-10-28,24.34000015258789
2003-10-29,24.5
2003-10-30,24.690000534057617
2003-10-31,24.729999542236328
2003-11-03,24.850000381469727
2003-11-04,24.920000076293945
2003-11-05,24.899999618530273
2003-11-06,25.030000686645508
2003-11-07,24.940000534057617
2003-11-10,24.709999084472656
2003-11-11,24.6200008392334
2003-11-12,25.020000457763672
2003-11-13,25.010000228881836
2003-11-14,24.81999969482422
2003-11-17,24.75
2003-11-18,24.6299991607666
2003-11-19,24.850000381469727
2003-11-20,24.670000076293945
2003-11-21,24.690000534057617
2003-11-24,24.989999771118164
2003-11-25,25.190000534057617
2003-11-26,25.190000534057617
2003-11-28,25.219999313354492
2003-12-01,25.59000015258789
2003-12-02,25.540000915527344
2003-12-03,25.559999465942383
2003-12-04,25.639999389648438
2003-12-05,25.450000762939453
2003-12-08,25.68000030517578
2003-12-09,25.68000030517578
2003-12-10,25.6299991607666
2003-12-11,26.030000686645508
2003-12-12,26.06999969482422
2003-12-15,26.100000381469727
2003-12-16,26.260000228881836
2003-12-17,26.290000915527344
2003-12-18,26.59000015258789
2003-12-19,26.479999542236328
2003-12-22,26.639999389648438
2003-12-23,26.700000762939453
2003-12-24,26.600000381469727
2003-12-26,26.549999237060547
2003-12-29,26.889999389648438
2003-12-30,26.729999542236328
2003-12-31,26.760000228881836
2004-01-02,26.739999771118164
2004-01-05,27.0
2004-01-06,26.959999084472656
2004-01-07,27.0
2004-01-08,27.170000076293945
2004-01-09,26.899999618530273
2004-01-12,26.989999771118164
2004-01-13,26.8799991607666
2004-01-14,27.25
2004-01-15,27.290000915527344
2004-01-16,27.799999237060547
2004-01-20,27.459999084472656
2004-01-21,27.649999618530273
2004-01-22,27.520000457763672
2004-01-23,27.420000076293945
2004-01-26,27.770000457763672
2004-01-27,27.5
2004-01-28,27.06999969482422
2004-01-29,27.079999923706055
2004-01-30,27.030000686645508
2004-02-02,26.979999542236328
2004-02-03,26.8799991607666
2004-02-04,26.75
2004-02-05,27.0
2004-02-06,27.1200008392334
2004-02-09,27.049999237060547
2004-02-10,27.030000686645508
2004-02-11,27.329999923706055
2004-02-12,27.309999465942383
2004-02-13,27.18000030517578
2004-02-17,27.389999389648438
2004-02-18,27.25
2004-02-19,27.040000915527344
2004-02-20,26.989999771118164
2004-02-23,26.889999389648438
2004-02-24,26.889999389648438
2004-02-25,26.81999969482422
2004-02-26,26.84000015258789
2004-02-27,26.829999923706055
2004-03-01,26.969999313354492
2004-03-02,26.8799991607666
2004-03-03,26.8700008392334
2004-03-04,26.969999313354492
2004-03-05,27.030000686645508
2004-03-08,26.56999969482422
2004-03-09,26.389999389648438
2004-03-10,25.899999618530273
2004-03-11,25.510000228881836
2004-03-12,25.950000762939453
2004-03-15,25.6299991607666
2004-03-16,25.920000076293945
2004-03-17,26.239999771118164
2004-03-18,26.270000457763672
2004-03-19,25.850000381469727
2004-03-22,25.5
2004-03-23,25.43000030517578
2004-03-24,25.43000030517578
2004-03-25,25.850000381469727
2004-03-26,25.989999771118164
2004-03-29,26.299999237060547
2004-03-30,26.459999084472656
2004-03-31,26.40999984741211
2004-04-01,26.559999465942383
2004-04-02,26.860000610351562
2004-04-05,27.18000030517578
2004-04-06,27.15999984741211
2004-04-07,27.100000381469727
2004-04-08,26.950000762939453
2004-04-12,27.219999313354492
2004-04-13,26.799999237060547
2004-04-14,26.780000686645508
2004-04-15,26.860000610351562
2004-04-16,27.100000381469727
2004-04-19,26.950000762939453
2004-04-20,26.68000030517578
2004-04-21,26.850000381469727
2004-04-22,27.440000534057617
2004-04-23,27.31999969482422
2004-04-26,27.18000030517578
2004-04-27,27.200000762939453
2004-04-28,26.84000015258789
2004-04-29,26.600000381469727
2004-04-30,26.399999618530273
2004-05-03,26.700000762939453
2004-05-04,26.809999465942383
2004-05-05,26.829999923706055
2004-05-06,26.690000534057617
2004-05-07,26.219999313354492
2004-05-10,25.84000015258789
2004-05-11,26.0
2004-05-12,26.219999313354492
2004-05-13,26.219999313354492
2004-05-14,26.170000076293945
2004-05-17,25.8799991607666
2004-05-18,26.139999389648438
2004-05-19,26.100000381469727
2004-05-20,26.040000915527344
2004-05-21,26.219999313354492
2004-05-24,26.420000076293945
2004-05-25,26.799999237060547
2004-05-26,26.860000610351562
2004-05-27,27.049999237060547
2004-05-28,27.049999237060547
2004-06-01,27.049999237060547
2004-06-02,27.299999237060547
2004-06-03,27.100000381469727
2004-06-04,27.25
2004-06-07,27.719999313354492
2004-06-08,27.780000686645508
2004-06-09,27.540000915527344
2004-06-10,27.729999542236328
2004-06-14,27.579999923706055
2004-06-15,27.829999923706055
2004-06-16,27.899999618530273
2004-06-17,27.920000076293945
2004-06-18,28.020000457763672
2004-06-21,27.90999984741211
2004-06-22,28.170000076293945
2004-06-23,28.56999969482422
2004-06-24,28.510000228881836
2004-06-25,28.469999313354492
2004-06-28,28.260000228881836
2004-06-29,28.479999542236328
2004-06-30,28.65999984741211
2004-07-01,28.229999542236328
2004-07-02,27.989999771118164
2004-07-06,27.93000030517578
2004-07-07,27.979999542236328
2004-07-08,27.81999969482422
2004-07-09,28.049999237060547
2004-07-12,28.09000015258789
2004-07-13,28.149999618530273
2004-07-14,28.100000381469727
2004-07-15,28.239999771118164
2004-07-16,28.1299991607666
2004-07-19,28.010000228881836
2004-07-20,28.18000030517578
2004-07-21,27.809999465942383
2004-07-22,27.639999389648438
2004-07-23,27.510000228881836
2004-07-26,27.420000076293945
2004-07-27,27.700000762939453
2004-07-28,27.8700008392334
2004-07-29,27.899999618530273
2004-07-30,27.860000610351562
2004-08-02,27.989999771118164
2004-08-03,27.84000015258789
2004-08-04,27.84000015258789
2004-08-05,27.270000457763672
2004-08-06,26.709999084472656
2004-08-09,26.770000457763672
2004-08-10,27.219999313354492
2004-08-11,27.190000534057617
2004-08-12,26.790000915527344
2004-08-13,26.739999771118164
2004-08-16,27.239999771118164
2004-08-17,27.219999313354492
2004-08-18,27.649999618530273
2004-08-19,27.31999969482422
2004-08-20,27.59000015258789
2004-08-23,27.579999923706055
2004-08-24,27.600000381469727
2004-08-25,27.899999618530273
2004-08-26,27.90999984741211
2004-08-27,27.899999618530273
2004-08-30,27.75
2004-08-31,27.8799991607666
2004-09-01,27.889999389648438
2004-09-02,28.270000457763672
2004-09-03,28.190000534057617
2004-09-07,28.399999618530273
2004-09-08,28.350000381469727
2004-09-09,28.280000686645508
2004-09-10,28.360000610351562
2004-09-13,28.389999389648438
2004-09-14,28.459999084472656
2004-09-15,28.200000762939453
2004-09-16,28.3799991607666
2004-09-17,28.59000015258789
2004-09-20,28.440000534057617
2004-09-21,28.549999237060547
2004-09-22,28.149999618530273
2004-09-23,27.8799991607666
2004-09-24,27.979999542236328
2004-09-27,27.760000228881836
2004-09-28,28.040000915527344
2004-09-29,28.139999389648438
2004-09-30,28.3799991607666
2004-10-01,28.780000686645508
2004-10-04,28.75
2004-10-05,28.6299991607666
2004-10-06,28.93000030517578
2004-10-07,28.600000381469727
2004-10-08,28.3700008392334
2004-10-11,28.399999618530273
2004-10-12,28.389999389648438
2004-10-13,28.059999465942383
2004-10-14,27.940000534057617
2004-10-15,28.139999389648438
2004-10-18,28.219999313354492
2004-10-19,27.969999313354492
2004-10-20,27.889999389648438
2004-10-21,28.030000686645508
2004-10-22,27.780000686645508
2004-10-25,27.780000686645508
2004-10-26,28.200000762939453
2004-10-27,28.600000381469727
2004-10-28,28.540000915527344
2004-10-29,28.670000076293945
2004-11-01,28.760000228881836
2004-11-02,28.790000915527344
2004-11-03,29.110000610351562
2004-11-04,29.59000015258789
2004-11-05,29.81999969482422
2004-11-08,29.899999618530273
2004-11-09,30.010000228881836
2004-11-10,30.100000381469727
2004-11-11,30.450000762939453
2004-11-12,30.559999465942383
2004-11-15,30.540000915527344
2004-11-16,30.34000015258789
2004-11-17,30.559999465942383
2004-11-18,30.729999542236328
2004-11-19,30.360000610351562
2004-11-22,30.43000030517578
2004-11-23,30.3799991607666
2004-11-24,30.520000457763672
2004-11-26,30.520000457763672
2004-11-29,30.399999618530273
2004-11-30,30.469999313354492
2004-12-01,30.979999542236328
2004-12-02,30.8799991607666
2004-12-03,30.889999389648438
2004-12-06,30.719999313354492
2004-12-07,30.469999313354492
2004-12-08,30.549999237060547
2004-12-09,30.739999771118164
2004-12-10,30.850000381469727
2004-12-13,31.190000534057617
2004-12-14,31.25
2004-12-15,31.290000915527344
2004-12-16,31.110000610351562
2004-12-17,30.920000076293945
2004-12-20,30.940000534057617
2004-12-21,31.110000610351562
2004-12-22,31.209999084472656
2004-12-23,31.25
2004-12-27,31.06999969482422
2004-12-28,31.239999771118164
2004-12-29,31.15999984741211
2004-12-30,31.18000030517578
2004-12-31,31.06999969482422
2005-01-03,30.799999237060547
2005-01-04,30.420000076293945
2005-01-05,30.209999084472656
2005-01-06,30.309999465942383
2005-01-07,30.170000076293945
2005-01-10,30.280000686645508
2005-01-11,30.139999389648438
2005-01-12,30.18000030517578
2005-01-13,29.889999389648438
2005-01-14,30.09000015258789
2005-01-18,30.209999084472656
2005-01-19,29.969999313354492
2005-01-20,29.700000762939453
2005-01-21,29.510000228881836
2005-01-24,29.420000076293945
2005-01-25,29.700000762939453
2005-01-26,29.760000228881836
2005-01-27,29.84000015258789
2005-01-28,29.809999465942383
2005-01-31,30.200000762939453
2005-02-01,30.290000915527344
2005-02-02,30.290000915527344
2005-02-03,30.200000762939453
2005-02-04,30.450000762939453
2005-02-07,30.43000030517578
2005-02-08,30.600000381469727
2005-02-09,30.280000686645508
2005-02-10,30.420000076293945
2005-02-11,30.6200008392334
2005-02-14,30.59000015258789
2005-02-15,30.690000534057617
2005-02-16,30.780000686645508
2005-02-17,30.5
2005-02-18,30.5
2005-02-22,30.010000228881836
2005-02-23,30.049999237060547
2005-02-24,30.479999542236328
2005-02-25,30.729999542236328
2005-02-28,30.549999237060547
2005-03-01,30.649999618530273
2005-03-02,30.739999771118164
2005-03-03,30.809999465942383
2005-03-04,31.239999771118164
2005-03-07,31.389999389648438
2005-03-08,31.3700008392334
2005-03-09,31.030000686645508
2005-03-10,31.100000381469727
2005-03-11,31.020000457763672
2005-03-14,31.190000534057617
2005-03-15,31.020000457763672
2005-03-16,30.65999984741211
2005-03-17,30.649999618530273
2005-03-18,30.579999923706055
2005-03-21,30.68000030517578
2005-03-22,30.510000228881836
2005-03-23,30.31999969482422
2005-03-24,30.469999313354492
2005-03-28,30.440000534057617
2005-03-29,29.940000534057617
2005-03-30,30.510000228881836
2005-03-31,30.43000030517578
2005-04-01,30.139999389648438
2005-04-04,30.110000610351562
2005-04-05,30.260000228881836
2005-04-06,30.270000457763672
2005-04-07,30.520000457763672
2005-04-08,30.209999084472656
2005-04-11,30.270000457763672
2005-04-12,30.510000228881836
2005-04-13,29.979999542236328
2005-04-14,29.530000686645508
2005-04-15,28.950000762939453
2005-04-18,29.040000915527344
2005-04-19,29.170000076293945
2005-04-20,28.8700008392334
2005-04-21,29.639999389648438
2005-04-22,29.290000915527344
2005-04-25,29.639999389648438
2005-04-26,29.260000228881836
2005-04-27,29.299999237060547
2005-04-28,28.979999542236328
2005-04-29,29.31999969482422
2005-05-02,29.479999542236328
2005-05-03,29.270000457763672
2005-05-04,29.610000610351562
2005-05-05,29.459999084472656
2005-05-06,29.579999923706055
2005-05-09,29.780000686645508
2005-05-10,29.43000030517578
2005-05-11,29.639999389648438
2005-05-12,29.31999969482422
2005-05-13,29.170000076293945
2005-05-16,29.579999923706055
2005-05-17,29.780000686645508
2005-05-18,30.229999542236328
2005-05-19,30.270000457763672
2005-05-20,30.260000228881836
2005-05-23,30.469999313354492
2005-05-24,30.389999389648438
2005-05-25,30.1299991607666
2005-05-26,30.350000381469727
2005-05-27,30.329999923706055
2005-05-31,30.25
2005-06-01,30.360000610351562
2005-06-02,30.360000610351562
2005-06-03,30.219999313354492
2005-06-06,30.239999771118164
2005-06-07,30.3700008392334
2005-06-08,30.18000030517578
2005-06-09,30.190000534057617
2005-06-10,30.149999618530273
2005-06-13,30.200000762939453
2005-06-14,30.1299991607666
2005-06-15,30.15999984741211
2005-06-16,30.190000534057617
2005-06-17,30.360000610351562
2005-06-20,30.25
2005-06-21,30.239999771118164
2005-06-22,30.09000015258789
2005-06-23,29.479999542236328
2005-06-24,29.290000915527344
2005-06-27,29.25
2005-06-28,29.760000228881836
2005-06-29,29.56999969482422
2005-06-30,29.3799991607666
2005-07-01,29.479999542236328
2005-07-05,29.56999969482422
2005-07-06,29.239999771118164
2005-07-07,29.309999465942383
2005-07-08,29.81999969482422
2005-07-11,29.8700008392334
2005-07-12,29.709999084472656
2005-07-13,29.799999237060547
2005-07-14,30.06999969482422
2005-07-15,30.030000686645508
2005-07-18,29.969999313354492
2005-07-19,30.219999313354492
2005-07-20,30.56999969482422
2005-07-21,30.40999984741211
2005-07-22,30.5
2005-07-25,30.280000686645508
2005-07-26,30.43000030517578
2005-07-27,30.549999237060547
2005-07-28,30.719999313354492
2005-07-29,30.5
2005-08-01,30.479999542236328
2005-08-02,30.440000534057617
2005-08-03,30.3799991607666
2005-08-04,30.18000030517578
2005-08-05,30.020000457763672
2005-08-08,29.950000762939453
2005-08-09,30.170000076293945
2005-08-10,30.149999618530273
2005-08-11,30.399999618530273
2005-08-12,30.270000457763672
2005-08-15,30.329999923706055
2005-08-16,29.979999542236328
2005-08-17,30.059999465942383
2005-08-18,29.93000030517578
2005-08-19,30.049999237060547
2005-08-22,30.110000610351562
2005-08-23,29.969999313354492
2005-08-24,29.729999542236328
2005-08-25,29.780000686645508
2005-08-26,29.6200008392334
2005-08-29,29.799999237060547
2005-08-30,29.559999465942383
2005-08-31,29.780000686645508
2005-09-01,29.65999984741211
2005-09-02,29.760000228881836
2005-09-06,30.110000610351562
2005-09-07,30.229999542236328
2005-09-08,30.059999465942383
2005-09-09,30.229999542236328
2005-09-12,30.420000076293945
2005-09-13,30.290000915527344
2005-09-14,30.059999465942383
2005-09-15,30.020000457763672
2005-09-16,30.110000610351562
2005-09-19,29.709999084472656
2005-09-20,29.510000228881836
2005-09-21,29.40999984741211
2005-09-22,29.530000686645508
2005-09-23,29.75
2005-09-26,29.709999084472656
2005-09-27,29.8700008392334
2005-09-28,29.8799991607666
2005-09-29,30.020000457763672
2005-09-30,30.15999984741211
2005-10-03,29.979999542236328
2005-10-04,29.709999084472656
2005-10-05,29.34000015258789
2005-10-06,29.540000915527344
2005-10-07,29.799999237060547
2005-10-10,29.56999969482422
2005-10-11,29.40999984741211
2005-10-12,29.40999984741211
2005-10-13,29.3700008392334
2005-10-14,29.6299991607666
2005-10-17,29.690000534057617
2005-10-18,29.479999542236328
2005-10-19,29.8700008392334
2005-10-20,29.489999771118164
2005-10-21,29.290000915527344
2005-10-24,29.739999771118164
2005-10-25,29.700000762939453
2005-10-26,29.440000534057617
2005-10-27,29.18000030517578
2005-10-28,29.649999618530273
2005-10-31,29.729999542236328
2005-11-01,29.639999389648438
2005-11-02,29.940000534057617
2005-11-03,30.06999969482422
2005-11-04,30.09000015258789
2005-11-07,30.200000762939453
2005-11-08,30.010000228881836
2005-11-09,30.079999923706055
2005-11-10,30.469999313354492
2005-11-11,30.530000686645508
2005-11-14,30.59000015258789
2005-11-15,30.579999923706055
2005-11-16,30.690000534057617
2005-11-17,30.979999542236328
2005-11-18,31.299999237060547
2005-11-21,31.479999542236328
2005-11-22,31.559999465942383
2005-11-23,31.600000381469727
2005-11-25,31.610000610351562
2005-11-28,31.440000534057617
2005-11-29,31.510000228881836
2005-11-30,31.459999084472656
2005-12-01,31.809999465942383
2005-12-02,31.690000534057617
2005-12-05,31.520000457763672
2005-12-06,31.649999618530273
2005-12-07,31.420000076293945
2005-12-08,31.280000686645508
2005-12-09,31.450000762939453
2005-12-12,31.459999084472656
2005-12-13,31.489999771118164
2005-12-14,31.760000228881836
2005-12-15,31.809999465942383
2005-12-16,31.670000076293945
2005-12-19,31.360000610351562
2005-12-20,31.3799991607666
2005-12-21,31.540000915527344
2005-12-22,31.780000686645508
2005-12-23,31.84000015258789
2005-12-27,31.559999465942383
2005-12-28,31.610000610351562
2005-12-29,31.600000381469727
2005-12-30,31.420000076293945
2006-01-03,31.6299991607666
2006-01-04,31.709999084472656
2006-01-05,31.65999984741211
2006-01-06,31.780000686645508
2006-01-09,32.040000915527344
2006-01-10,31.950000762939453
2006-01-11,31.969999313354492
2006-01-12,31.729999542236328
2006-01-13,31.6200008392334
2006-01-17,31.459999084472656
2006-01-18,31.5
2006-01-19,31.649999618530273
2006-01-20,30.959999084472656
2006-01-23,30.979999542236328
2006-01-24,31.209999084472656
2006-01-25,31.200000762939453
2006-01-26,31.549999237060547
2006-01-27,31.6200008392334
2006-01-30,31.690000534057617
2006-01-31,31.510000228881836
2006-02-01,31.780000686645508
2006-02-02,31.510000228881836
2006-02-03,31.440000534057617
2006-02-06,31.549999237060547
2006-02-07,31.31999969482422
2006-02-08,31.469999313354492
2006-02-09,31.649999618530273
2006-02-10,31.860000610351562
2006-02-13,31.899999618530273
2006-02-14,32.279998779296875
2006-02-15,32.369998931884766
2006-02-16,32.459999084472656
2006-02-17,32.540000915527344
2006-02-21,32.40999984741211
2006-02-22,32.75
2006-02-23,32.63999938964844
2006-02-24,32.65999984741211
2006-02-27,32.869998931884766
2006-02-28,32.4900016784668
2006-03-01,32.75
2006-03-02,32.65999984741211
2006-03-03,32.7400016784668
2006-03-06,32.56999969482422
2006-03-07,32.59000015258789
2006-03-08,32.54999923706055
2006-03-09,32.5099983215332
2006-03-10,32.849998474121094
2006-03-13,32.83000183105469
2006-03-14,33.13999938964844
2006-03-15,33.63999938964844
2006-03-16,33.65999984741211
2006-03-17,33.790000915527344
2006-03-20,33.72999954223633
2006-03-21,33.599998474121094
2006-03-22,33.849998474121094
2006-03-23,33.709999084472656
2006-03-24,33.68000030517578
2006-03-27,33.709999084472656
2006-03-28,33.470001220703125
2006-03-29,33.810001373291016
2006-03-30,33.810001373291016
2006-03-31,33.79999923706055
2006-04-03,33.91999816894531
2006-04-04,34.150001525878906
2006-04-05,34.16999816894531
2006-04-06,34.119998931884766
2006-04-07,33.95000076293945
2006-04-10,33.83000183105469
2006-04-11,33.77000045776367
2006-04-12,34.0
2006-04-13,33.86000061035156
2006-04-17,33.689998626708984
2006-04-18,34.5
2006-04-19,34.720001220703125
2006-04-20,34.849998474121094
2006-04-21,34.88999938964844
2006-04-24,35.0099983215332
2006-04-25,34.599998474121094
2006-04-26,34.790000915527344
2006-04-27,34.599998474121094
2006-04-28,34.529998779296875
2006-05-01,34.619998931884766
2006-05-02,34.900001525878906
2006-05-03,34.90999984741211
2006-05-04,35.33000183105469
2006-05-05,35.68000030517578
2006-05-08,35.650001525878906
2006-05-09,35.650001525878906
2006-05-10,35.66999816894531
2006-05-11,35.4900016784668
2006-05-12,34.93000030517578
2006-05-15,34.939998626708984
2006-05-16,34.93000030517578
2006-05-17,34.209999084472656
2006-05-18,33.93000030517578
2006-05-19,34.040000915527344
2006-05-22,33.970001220703125
2006-05-23,33.810001373291016
2006-05-24,33.720001220703125
2006-05-25,33.95000076293945
2006-05-26,34.13999938964844
2006-05-30,33.70000076293945
2006-05-31,33.939998626708984
2006-06-01,34.290000915527344
2006-06-02,34.34000015258789
2006-06-05,33.599998474121094
2006-06-06,33.470001220703125
2006-06-07,33.099998474121094
2006-06-08,33.119998931884766
2006-06-09,32.84000015258789
2006-06-12,32.43000030517578
2006-06-13,32.33000183105469
2006-06-14,32.61000061035156
2006-06-15,33.349998474121094
2006-06-16,33.2599983215332
2006-06-19,33.0
2006-06-20,32.959999084472656
2006-06-21,33.349998474121094
2006-06-22,33.150001525878906
2006-06-23,33.2400016784668
2006-06-26,33.33000183105469
2006-06-27,33.02000045776367
2006-06-28,33.119998931884766
2006-06-29,33.81999969482422
2006-06-30,33.810001373291016
2006-07-03,33.93000030517578
2006-07-05,33.68000030517578
2006-07-06,33.77000045776367
2006-07-07,33.27000045776367
2006-07-10,33.36000061035156
2006-07-11,33.45000076293945
2006-07-12,33.11000061035156
2006-07-13,32.459999084472656
2006-07-14,32.0
2006-07-17,31.889999389648438
2006-07-18,32.040000915527344
2006-07-19,32.689998626708984
2006-07-20,32.02000045776367
2006-07-21,31.700000762939453
2006-07-24,32.220001220703125
2006-07-25,32.130001068115234
2006-07-26,31.719999313354492
2006-07-27,31.65999984741211
2006-07-28,32.02000045776367
2006-07-31,31.889999389648438
2006-08-01,31.690000534057617
2006-08-02,31.889999389648438
2006-08-03,32.150001525878906
2006-08-04,32.060001373291016
2006-08-07,31.93000030517578
2006-08-08,31.649999618530273
2006-08-09,31.15999984741211
2006-08-10,31.40999984741211
2006-08-11,31.229999542236328
2006-08-14,31.290000915527344
2006-08-15,31.860000610351562
2006-08-16,32.56999969482422
2006-08-17,32.61000061035156
2006-08-18,32.529998779296875
2006-08-21,32.2400016784668
2006-08-22,32.34000015258789
2006-08-23,32.099998474121094
2006-08-24,31.93000030517578
2006-08-25,31.940000534057617
2006-08-28,32.06999969482422
2006-08-29,32.150001525878906
2006-08-30,32.18000030517578
2006-08-31,32.25
2006-09-01,32.47999954223633
2006-09-05,32.54999923706055
2006-09-06,32.209999084472656
2006-09-07,32.130001068115234
2006-09-08,32.189998626708984
2006-09-11,32.220001220703125
2006-09-12,32.52000045776367
2006-09-13,32.849998474121094
2006-09-14,32.70000076293945
2006-09-15,32.72999954223633
2006-09-18,32.810001373291016
2006-09-19,32.68000030517578
2006-09-20,32.86000061035156
2006-09-21,32.54999923706055
2006-09-22,32.38999938964844
2006-09-25,32.779998779296875
2006-09-26,33.189998626708984
2006-09-27,33.27000045776367
2006-09-28,33.5
2006-09-29,33.34000015258789
2006-10-02,33.439998626708984
2006-10-03,33.650001525878906
2006-10-04,34.150001525878906
2006-10-05,34.31999969482422
2006-10-06,34.25
2006-10-09,34.290000915527344
2006-10-10,34.34000015258789
2006-10-11,34.349998474121094
2006-10-12,34.63999938964844
2006-10-13,34.560001373291016
2006-10-16,34.790000915527344
2006-10-17,34.599998474121094
2006-10-18,34.5099983215332
2006-10-19,34.43000030517578
2006-10-20,34.279998779296875
2006-10-23,34.459999084472656
2006-10-24,34.47999954223633
2006-10-25,34.5099983215332
2006-10-26,34.5
2006-10-27,34.25
2006-10-30,34.36000061035156
2006-10-31,34.279998779296875
2006-11-01,34.11000061035156
2006-11-02,33.9900016784668
2006-11-03,33.91999816894531
2006-11-06,34.220001220703125
2006-11-07,34.61000061035156
2006-11-08,34.65999984741211
2006-11-09,34.45000076293945
2006-11-10,34.5
2006-11-13,34.77000045776367
2006-11-14,34.880001068115234
2006-11-15,35.220001220703125
2006-11-16,35.380001068115234
2006-11-17,35.400001525878906
2006-11-20,35.279998779296875
2006-11-21,35.400001525878906
2006-11-22,35.540000915527344
2006-11-24,35.470001220703125
2006-11-27,34.900001525878906
2006-11-28,34.86000061035156
2006-11-29,35.13999938964844
2006-11-30,35.119998931884766
2006-12-01,34.91999816894531
