Date,XLC
2019-04-25,50.36000061035156
2019-04-26,50.7599983215332
2019-04-29,51.220001220703125
2019-04-30,50.06999969482422
2019-05-01,49.810001373291016
2019-05-02,49.61000061035156
2019-05-03,50.09000015258789
2019-05-06,50.0099983215332
2019-05-07,49.20000076293945
2019-05-08,49.119998931884766
2019-05-09,48.970001220703125
2019-05-10,49.11000061035156
2019-05-13,47.59000015258789
2019-05-14,47.86000061035156
2019-05-15,48.93000030517578
2019-05-16,49.36000061035156
2019-05-17,49.0
2019-05-20,48.189998626708984
2019-05-21,48.720001220703125
2019-05-22,48.66999816894531
2019-05-23,47.9900016784668
2019-05-24,47.97999954223633
2019-05-28,48.189998626708984
2019-05-29,47.720001220703125
2019-05-30,47.83000183105469
2019-05-31,47.09000015258789
2019-06-03,45.61000061035156
2019-06-04,46.59000015258789
2019-06-05,46.61000061035156
2019-06-06,46.810001373291016
2019-06-07,47.56999969482422
2019-06-10,47.529998779296875
2019-06-11,47.72999954223633
2019-06-12,47.5
2019-06-13,48.029998779296875
2019-06-14,48.119998931884766
2019-06-17,48.66999816894531
2019-06-18,48.939998626708984
2019-06-19,49.0
2019-06-20,49.310001373291016
2019-06-21,49.400001525878906
2019-06-24,49.52000045776367
2019-06-25,48.599998474121094
2019-06-26,48.40999984741211
2019-06-27,48.75
2019-06-28,49.220001220703125
2019-07-01,49.619998931884766
2019-07-02,50.08000183105469
2019-07-03,50.34000015258789
2019-07-05,50.40999984741211
2019-07-08,49.959999084472656
2019-07-09,50.27000045776367
2019-07-10,50.84000015258789
2019-07-11,50.869998931884766
2019-07-12,51.2400016784668
2019-07-15,51.25
2019-07-16,51.130001068115234
2019-07-17,50.650001525878906
2019-07-18,50.2400016784668
2019-07-19,49.59000015258789
2019-07-22,49.779998779296875
2019-07-23,49.970001220703125
2019-07-24,50.40999984741211
2019-07-25,50.279998779296875
2019-07-26,51.720001220703125
2019-07-29,51.43000030517578
2019-07-30,51.189998626708984
2019-07-31,50.779998779296875
2019-08-01,50.540000915527344
2019-08-02,50.04999923706055
2019-08-05,48.43000030517578
2019-08-06,49.130001068115234
2019-08-07,49.189998626708984
2019-08-08,50.18000030517578
2019-08-09,49.619998931884766
2019-08-12,49.09000015258789
2019-08-13,49.810001373291016
2019-08-14,48.040000915527344
2019-08-15,48.119998931884766
2019-08-16,48.7400016784668
2019-08-19,49.5
2019-08-20,49.16999816894531
2019-08-21,49.36000061035156
2019-08-22,49.25
2019-08-23,47.900001525878906
2019-08-26,48.619998931884766
2019-08-27,48.709999084472656
2019-08-28,48.83000183105469
2019-08-29,49.59000015258789
2019-08-30,49.529998779296875
2019-09-03,49.040000915527344
2019-09-04,49.9900016784668
2019-09-05,50.84000015258789
2019-09-06,50.72999954223633
2019-09-09,50.88999938964844
2019-09-10,50.959999084472656
2019-09-11,51.22999954223633
2019-09-12,51.380001068115234
2019-09-13,51.290000915527344
2019-09-16,51.099998474121094
2019-09-17,51.150001525878906
2019-09-18,51.09000015258789
2019-09-19,51.13999938964844
2019-09-20,50.689998626708984
2019-09-23,50.5099983215332
2019-09-24,49.75
2019-09-25,50.31999969482422
2019-09-26,49.83000183105469
2019-09-27,49.27000045776367
2019-09-30,49.52000045776367
2019-10-01,49.02000045776367
2019-10-02,48.279998779296875
2019-10-03,48.75
2019-10-04,49.40999984741211
2019-10-07,49.40999984741211
2019-10-08,48.61000061035156
2019-10-09,48.900001525878906
2019-10-10,49.18000030517578
2019-10-11,49.7599983215332
2019-10-14,49.650001525878906
2019-10-15,50.5
2019-10-16,50.59000015258789
2019-10-17,50.88999938964844
2019-10-18,50.29999923706055
2019-10-21,50.599998474121094
2019-10-22,50.11000061035156
2019-10-23,50.5
2019-10-24,49.93000030517578
2019-10-25,50.31999969482422
2019-10-28,50.790000915527344
2019-10-29,50.33000183105469
2019-10-30,50.470001220703125
2019-10-31,50.619998931884766
2019-11-01,50.95000076293945
2019-11-04,51.22999954223633
2019-11-05,51.25
2019-11-06,51.06999969482422
2019-11-07,51.38999938964844
2019-11-08,51.529998779296875
2019-11-11,51.290000915527344
2019-11-12,51.349998474121094
2019-11-13,51.33000183105469
2019-11-14,51.560001373291016
2019-11-15,51.9900016784668
2019-11-18,52.16999816894531
2019-11-19,52.20000076293945
2019-11-20,51.880001068115234
2019-11-21,52.02000045776367
2019-11-22,52.040000915527344
2019-11-25,52.20000076293945
2019-11-26,52.369998931884766
2019-11-27,52.7400016784668
2019-11-29,52.560001373291016
2019-12-02,52.060001373291016
2019-12-03,51.959999084472656
2019-12-04,52.22999954223633
2019-12-05,52.45000076293945
2019-12-06,52.7599983215332
2019-12-09,52.560001373291016
2019-12-10,52.380001068115234
2019-12-11,52.619998931884766
2019-12-12,52.68000030517578
2019-12-13,52.560001373291016
2019-12-16,53.08000183105469
2019-12-17,53.029998779296875
2019-12-18,53.38999938964844
2019-12-19,53.880001068115234
2019-12-20,53.93000030517578
2019-12-23,53.790000915527344
2019-12-24,53.779998779296875
2019-12-26,54.189998626708984
2019-12-27,54.09000015258789
2019-12-30,53.529998779296875
2019-12-31,53.630001068115234
2020-01-02,54.2599983215332
2020-01-03,53.90999984741211
2020-01-06,54.630001068115234
2020-01-07,54.70000076293945
2020-01-08,55.09000015258789
2020-01-09,55.380001068115234
2020-01-10,55.15999984741211
2020-01-13,55.68000030517578
2020-01-14,55.540000915527344
2020-01-15,55.810001373291016
2020-01-16,56.2400016784668
2020-01-17,56.68000030517578
2020-01-21,56.630001068115234
2020-01-22,56.599998474121094
2020-01-23,56.369998931884766
2020-01-24,55.689998626708984
2020-01-27,54.81999969482422
2020-01-28,55.45000076293945
2020-01-29,55.36000061035156
2020-01-30,54.79999923706055
2020-01-31,53.90999984741211
2020-02-03,54.54999923706055
2020-02-04,55.119998931884766
2020-02-05,55.209999084472656
2020-02-06,55.900001525878906
2020-02-07,55.86000061035156
2020-02-10,56.189998626708984
2020-02-11,56.130001068115234
2020-02-12,56.86000061035156
2020-02-13,56.869998931884766
2020-02-14,56.939998626708984
2020-02-18,57.31999969482422
2020-02-19,57.58000183105469
2020-02-20,56.9900016784668
2020-02-21,56.119998931884766
2020-02-24,54.2400016784668
2020-02-25,52.790000915527344
2020-02-26,52.689998626708984
2020-02-27,50.61000061035156
2020-02-28,50.7599983215332
2020-03-02,52.52000045776367
2020-03-03,50.790000915527344
2020-03-04,52.619998931884766
2020-03-05,50.70000076293945
2020-03-06,49.81999969482422
2020-03-09,46.5
2020-03-10,48.869998931884766
2020-03-11,46.77000045776367
2020-03-12,42.380001068115234
2020-03-13,46.189998626708984
2020-03-16,40.97999954223633
2020-03-17,42.7599983215332
2020-03-18,41.34000015258789
2020-03-19,42.08000183105469
2020-03-20,40.220001220703125
2020-03-23,40.31999969482422
2020-03-24,42.79999923706055
2020-03-25,42.13999938964844
2020-03-26,44.540000915527344
2020-03-27,42.7599983215332
2020-03-30,44.31999969482422
2020-03-31,44.2400016784668
2020-04-01,42.47999954223633
2020-04-02,43.02000045776367
2020-04-03,42.150001525878906
2020-04-06,44.93000030517578
2020-04-07,45.2599983215332
2020-04-08,46.22999954223633
2020-04-09,46.56999969482422
2020-04-13,46.63999938964844
2020-04-14,48.02000045776367
2020-04-15,47.56999969482422
2020-04-16,47.7599983215332
2020-04-17,48.40999984741211
2020-04-20,47.970001220703125
2020-04-21,46.459999084472656
2020-04-22,47.709999084472656
2020-04-23,48.04999923706055
2020-04-24,48.65999984741211
2020-04-27,49.060001373291016
2020-04-28,48.16999816894531
2020-04-29,50.5
2020-04-30,50.279998779296875
2020-05-01,49.58000183105469
2020-05-04,49.869998931884766
2020-05-05,50.130001068115234
2020-05-06,49.9900016784668
2020-05-07,50.93000030517578
2020-05-08,51.86000061035156
2020-05-11,51.88999938964844
2020-05-12,50.880001068115234
2020-05-13,50.0099983215332
2020-05-14,50.54999923706055
2020-05-15,51.25
2020-05-18,52.33000183105469
2020-05-19,52.31999969482422
2020-05-20,53.77000045776367
2020-05-21,53.38999938964844
2020-05-22,53.709999084472656
2020-05-26,53.86000061035156
2020-05-27,54.2400016784668
2020-05-28,53.72999954223633
2020-05-29,54.02000045776367
2020-06-01,54.63999938964844
2020-06-02,54.86000061035156
2020-06-03,55.029998779296875
2020-06-04,54.619998931884766
2020-06-05,55.5099983215332
2020-06-08,56.54999923706055
2020-06-09,56.40999984741211
2020-06-10,56.2400016784668
2020-06-11,53.650001525878906
2020-06-12,54.119998931884766
2020-06-15,54.9900016784668
2020-06-16,55.439998626708984
2020-06-17,55.5099983215332
2020-06-18,55.689998626708984
2020-06-19,55.540000915527344
2020-06-22,55.54999923706055
2020-06-23,55.90999984741211
2020-06-24,54.650001525878906
2020-06-25,54.88999938964844
2020-06-26,52.470001220703125
2020-06-29,53.439998626708984
2020-06-30,54.040000915527344
2020-07-01,55.380001068115234
2020-07-02,55.20000076293945
2020-07-06,56.310001373291016
2020-07-07,56.150001525878906
2020-07-08,56.650001525878906
2020-07-09,56.720001220703125
2020-07-10,57.70000076293945
2020-07-13,56.540000915527344
2020-07-14,57.099998474121094
2020-07-15,57.439998626708984
2020-07-16,57.540000915527344
2020-07-17,57.40999984741211
2020-07-20,58.099998474121094
2020-07-21,57.81999969482422
2020-07-22,57.880001068115234
2020-07-23,56.939998626708984
2020-07-24,56.849998474121094
2020-07-27,57.2400016784668
2020-07-28,56.650001525878906
2020-07-29,57.16999816894531
2020-07-30,57.33000183105469
2020-07-31,58.130001068115234
2020-08-03,58.18000030517578
2020-08-04,58.54999923706055
2020-08-05,58.459999084472656
2020-08-06,60.0
2020-08-07,59.93000030517578
2020-08-10,59.72999954223633
2020-08-11,58.84000015258789
2020-08-12,59.540000915527344
2020-08-13,59.84000015258789
2020-08-14,59.83000183105469
2020-08-17,59.900001525878906
2020-08-18,60.439998626708984
2020-08-19,60.27000045776367
2020-08-20,61.02000045776367
2020-08-21,60.75
2020-08-24,61.4900016784668
2020-08-25,62.06999969482422
2020-08-26,64.19000244140625
2020-08-27,63.40999984741211
2020-08-28,63.560001373291016
2020-08-31,63.2599983215332
2020-09-01,63.779998779296875
2020-09-02,65.13999938964844
2020-09-03,62.93000030517578
2020-09-04,61.779998779296875
2020-09-08,60.150001525878906
2020-09-09,60.869998931884766
2020-09-10,59.970001220703125
2020-09-11,59.779998779296875
2020-09-14,60.0099983215332
2020-09-15,61.08000183105469
2020-09-16,60.41999816894531
2020-09-17,59.310001373291016
2020-09-18,58.7400016784668
2020-09-21,57.93000030517578
2020-09-22,59.04999923706055
2020-09-23,57.63999938964844
2020-09-24,57.75
2020-09-25,58.52000045776367
2020-09-28,59.29999923706055
2020-09-29,59.36000061035156
2020-09-30,59.400001525878906
2020-10-01,60.25
2020-10-02,59.060001373291016
2020-10-05,60.029998779296875
2020-10-06,58.77000045776367
2020-10-07,59.20000076293945
2020-10-08,59.970001220703125
2020-10-09,60.33000183105469
2020-10-12,61.91999816894531
2020-10-13,61.97999954223633
2020-10-14,61.2400016784668
2020-10-15,60.77000045776367
2020-10-16,60.779998779296875
2020-10-19,59.689998626708984
2020-10-20,60.119998931884766
2020-10-21,61.130001068115234
2020-10-22,61.529998779296875
2020-10-23,62.11000061035156
2020-10-26,60.75
2020-10-27,61.13999938964844
2020-10-28,58.7400016784668
2020-10-29,60.220001220703125
2020-10-30,59.20000076293945
2020-11-02,59.16999816894531
2020-11-03,60.04999923706055
2020-11-04,62.63999938964844
2020-11-05,63.849998474121094
2020-11-06,63.70000076293945
2020-11-09,63.15999984741211
2020-11-10,62.959999084472656
2020-11-11,63.529998779296875
2020-11-12,63.16999816894531
2020-11-13,64.11000061035156
2020-11-16,64.5199966430664
2020-11-17,64.29000091552734
2020-11-18,63.63999938964844
2020-11-19,64.02999877929688
2020-11-20,63.880001068115234
2020-11-23,63.90999984741211
2020-11-24,65.22000122070312
2020-11-25,65.20999908447266
2020-11-27,65.62999725341797
2020-11-30,65.4000015258789
2020-12-01,66.5999984741211
2020-12-02,67.22000122070312
2020-12-03,66.91999816894531
2020-12-04,66.9800033569336
2020-12-07,67.4000015258789
2020-12-08,67.30000305175781
2020-12-09,66.5
2020-12-10,66.54000091552734
2020-12-11,66.94000244140625
2020-12-14,66.7300033569336
2020-12-15,67.27999877929688
2020-12-16,67.22000122070312
2020-12-17,67.05000305175781
2020-12-18,67.11000061035156
2020-12-21,66.43000030517578
2020-12-22,65.80999755859375
2020-12-23,66.19000244140625
2020-12-24,66.26000213623047
2020-12-28,67.44999694824219
2020-12-29,67.38999938964844
2020-12-30,66.94000244140625
2020-12-31,67.4800033569336
2021-01-04,66.4800033569336
2021-01-05,66.72000122070312
2021-01-06,66.4000015258789
2021-01-07,67.27999877929688
2021-01-08,67.48999786376953
2021-01-11,66.29000091552734
2021-01-12,65.22000122070312
2021-01-13,65.44999694824219
2021-01-14,65.08000183105469
2021-01-15,65.29000091552734
2021-01-19,66.47000122070312
2021-01-20,68.55999755859375
2021-01-21,68.80999755859375
2021-01-22,68.83999633789062
2021-01-25,69.23999786376953
2021-01-26,70.18000030517578
2021-01-27,67.91000366210938
2021-01-28,68.1500015258789
2021-01-29,66.87999725341797
2021-02-01,68.12999725341797
2021-02-02,69.16999816894531
2021-02-03,70.0999984741211
2021-02-04,70.5199966430664
2021-02-05,71.41000366210938
2021-02-08,71.69000244140625
2021-02-09,71.93000030517578
2021-02-10,72.61000061035156
2021-02-11,72.69000244140625
2021-02-12,73.0
2021-02-16,73.3499984741211
2021-02-17,73.55999755859375
2021-02-18,73.19999694824219
2021-02-19,72.4800033569336
2021-02-22,72.19000244140625
2021-02-23,72.75
2021-02-24,72.87999725341797
2021-02-25,71.29000091552734
2021-02-26,71.56999969482422
2021-03-01,73.4000015258789
2021-03-02,72.86000061035156
2021-03-03,71.81999969482422
2021-03-04,71.69000244140625
2021-03-05,73.37000274658203
2021-03-08,72.38999938964844
2021-03-09,73.19999694824219
2021-03-10,73.51000213623047
2021-03-11,74.9000015258789
2021-03-12,74.69000244140625
2021-03-15,75.22000122070312
2021-03-16,76.01000213623047
2021-03-17,76.0199966430664
2021-03-18,74.76000213623047
2021-03-19,75.41000366210938
2021-03-22,75.91000366210938
2021-03-23,75.3499984741211
2021-03-24,73.44999694824219
2021-03-25,73.08999633789062
2021-03-26,72.29000091552734
2021-03-29,73.02999877929688
2021-03-30,73.02999877929688
2021-03-31,73.31999969482422
2021-04-01,74.58000183105469
2021-04-05,76.1500015258789
2021-04-06,76.33999633789062
2021-04-07,76.93000030517578
2021-04-08,76.94000244140625
2021-04-09,76.91999816894531
2021-04-12,76.61000061035156
2021-04-13,76.70999908447266
2021-04-14,75.91999816894531
2021-04-15,76.88999938964844
2021-04-16,76.83999633789062
2021-04-19,76.41000366210938
2021-04-20,76.0
2021-04-21,76.12999725341797
2021-04-22,75.56999969482422
2021-04-23,76.44999694824219
2021-04-26,76.61000061035156
2021-04-27,76.30000305175781
2021-04-28,77.0
2021-04-29,79.12999725341797
2021-04-30,78.05000305175781
2021-05-03,77.63999938964844
2021-05-04,76.94000244140625
2021-05-05,76.79000091552734
2021-05-06,77.69000244140625
2021-05-07,78.27999877929688
2021-05-10,76.77999877929688
2021-05-11,76.55999755859375
2021-05-12,75.05999755859375
2021-05-13,75.5999984741211
2021-05-14,77.08999633789062
2021-05-17,76.4800033569336
2021-05-18,75.69999694824219
2021-05-19,75.81999969482422
2021-05-20,77.12000274658203
2021-05-21,76.86000061035156
2021-05-24,78.26000213623047
2021-05-25,78.23999786376953
2021-05-26,78.75
2021-05-27,79.05000305175781
2021-05-28,78.79000091552734
2021-06-01,78.83999633789062
2021-06-02,78.5999984741211
2021-06-03,78.06999969482422
2021-06-04,79.19000244140625
2021-06-07,79.5999984741211
2021-06-08,79.37000274658203
2021-06-09,79.29000091552734
2021-06-10,79.72000122070312
2021-06-11,79.80999755859375
2021-06-14,80.33999633789062
2021-06-15,79.87999725341797
2021-06-16,79.18000030517578
2021-06-17,79.51000213623047
2021-06-18,78.58000183105469
2021-06-21,79.19999694824219
2021-06-22,79.87999725341797
2021-06-23,79.80000305175781
2021-06-24,80.55000305175781
2021-06-25,80.6500015258789
2021-06-28,81.55999755859375
2021-06-29,81.12000274658203
2021-06-30,80.97000122070312
2021-07-01,81.56999969482422
2021-07-02,82.13999938964844
2021-07-06,81.94000244140625
2021-07-07,81.81999969482422
2021-07-08,80.91999816894531
2021-07-09,81.63999938964844
2021-07-12,82.22000122070312
2021-07-13,82.01000213623047
2021-07-14,81.94999694824219
2021-07-15,81.37000274658203
2021-07-16,80.86000061035156
2021-07-19,79.62999725341797
2021-07-20,80.52999877929688
2021-07-21,81.19999694824219
2021-07-22,81.4800033569336
2021-07-23,83.5
2021-07-26,83.93000030517578
2021-07-27,82.93000030517578
2021-07-28,83.58000183105469
2021-07-29,82.68000030517578
2021-07-30,82.4000015258789
2021-08-02,82.20999908447266
2021-08-03,81.83999633789062
2021-08-04,82.06999969482422
2021-08-05,82.81999969482422
2021-08-06,82.81999969482422
2021-08-09,82.66999816894531
2021-08-10,82.83000183105469
2021-08-11,82.98999786376953
2021-08-12,83.13999938964844
2021-08-13,83.19000244140625
2021-08-16,83.33000183105469
2021-08-17,82.63999938964844
2021-08-18,82.01000213623047
2021-08-19,82.0199966430664
2021-08-20,82.7300033569336
2021-08-23,83.7300033569336
2021-08-24,84.0
2021-08-25,84.12999725341797
2021-08-26,83.4000015258789
2021-08-27,84.72000122070312
2021-08-30,85.30000305175781
2021-08-31,85.62000274658203
2021-09-01,86.05000305175781
2021-09-02,85.47000122070312
2021-09-03,85.47000122070312
2021-09-07,85.66999816894531
2021-09-08,85.2300033569336
2021-09-09,84.80999755859375
2021-09-10,84.26000213623047
2021-09-13,84.47000122070312
2021-09-14,83.73999786376953
2021-09-15,84.1500015258789
2021-09-16,84.06999969482422
2021-09-17,83.13999938964844
2021-09-20,81.33000183105469
2021-09-21,80.98999786376953
2021-09-22,80.94999694824219
2021-09-23,81.77999877929688
2021-09-24,82.44999694824219
2021-09-27,82.44000244140625
2021-09-28,80.43000030517578
2021-09-29,80.36000061035156
2021-09-30,80.11000061035156
2021-10-01,81.45999908447266
2021-10-04,79.69999694824219
2021-10-05,80.88999938964844
2021-10-06,81.02999877929688
2021-10-07,81.37999725341797
2021-10-08,80.9800033569336
2021-10-11,79.76000213623047
2021-10-12,79.0199966430664
2021-10-13,79.38999938964844
2021-10-14,80.51000213623047
2021-10-15,80.31999969482422
2021-10-18,80.94000244140625
2021-10-19,81.72000122070312
2021-10-20,81.87999725341797
2021-10-21,82.12000274658203
2021-10-22,80.37999725341797
2021-10-25,80.7300033569336
2021-10-26,80.01000213623047
2021-10-27,79.79000091552734
2021-10-28,80.05000305175781
2021-10-29,80.30000305175781
2021-11-01,80.43000030517578
2021-11-02,80.44000244140625
2021-11-03,80.7300033569336
2021-11-04,81.05000305175781
2021-11-05,81.69999694824219
2021-11-08,81.33999633789062
2021-11-09,81.13999938964844
2021-11-10,80.22000122070312
2021-11-11,80.05999755859375
2021-11-12,81.2300033569336
2021-11-15,81.45999908447266
2021-11-16,80.8499984741211
2021-11-17,80.54000091552734
2021-11-18,79.95999908447266
2021-11-19,79.69000244140625
2021-11-22,78.72000122070312
2021-11-23,78.51000213623047
2021-11-24,78.62000274658203
2021-11-26,77.18000030517578
2021-11-29,77.83999633789062
2021-11-30,75.37000274658203
2021-12-01,73.62999725341797
2021-12-02,74.87000274658203
2021-12-03,74.69999694824219
2021-12-06,75.93000030517578
2021-12-07,76.70999908447266
2021-12-08,77.2699966430664
2021-12-09,76.66000366210938
2021-12-10,76.69999694824219
2021-12-13,76.30000305175781
2021-12-14,76.0999984741211
2021-12-15,76.9000015258789
2021-12-16,76.79000091552734
2021-12-17,76.4800033569336
2021-12-20,75.79000091552734
2021-12-21,77.2300033569336
2021-12-22,77.41999816894531
2021-12-23,78.11000061035156
2021-12-27,78.87000274658203
2021-12-28,78.83000183105469
2021-12-29,78.44000244140625
2021-12-30,78.7699966430664
2021-12-31,77.68000030517578
2022-01-03,78.22000122070312
2022-01-04,78.05000305175781
2022-01-05,76.08999633789062
2022-01-06,76.43000030517578
2022-01-07,76.44000244140625
2022-01-10,75.95999908447266
2022-01-11,76.91000366210938
2022-01-12,77.01000213623047
2022-01-13,76.20999908447266
2022-01-14,76.55999755859375
2022-01-18,75.62999725341797
2022-01-19,75.5
2022-01-20,74.75
2022-01-21,72.22000122070312
2022-01-24,72.75
2022-01-25,71.26000213623047
2022-01-26,70.22000122070312
2022-01-27,70.30000305175781
2022-01-28,72.30999755859375
2022-01-31,73.94999694824219
2022-02-01,74.58999633789062
2022-02-02,76.08000183105469
2022-02-03,70.98999786376953
2022-02-04,71.16999816894531
2022-02-07,69.93000030517578
2022-02-08,69.9000015258789
2022-02-09,71.87000274658203
2022-02-10,70.83999633789062
2022-02-11,69.30999755859375
2022-02-14,69.31999969482422
2022-02-15,70.29000091552734
2022-02-16,69.80000305175781
2022-02-17,67.94000244140625
2022-02-18,67.41000366210938
2022-02-22,66.72000122070312
2022-02-23,65.5999984741211
2022-02-24,67.44000244140625
2022-02-25,68.52999877929688
2022-02-28,68.44999694824219
2022-03-01,67.58999633789062
2022-03-02,68.16999816894531
2022-03-03,67.45999908447266
2022-03-04,66.48999786376953
2022-03-07,64.27999877929688
2022-03-08,64.12000274658203
2022-03-09,66.04000091552734
2022-03-10,65.55000305175781
2022-03-11,64.37000274658203
2022-03-14,63.619998931884766
