Date,HD
1982-04-23,0.07023300230503082
1982-04-26,0.07023300230503082
1982-04-27,0.07023300230503082
1982-04-28,0.07023300230503082
1982-04-29,0.07023300230503082
1982-04-30,0.08010999858379364
1982-05-03,0.059808000922203064
1982-05-04,0.059808000922203064
1982-05-05,0.059808000922203064
1982-05-06,0.07023300230503082
1982-05-07,0.07023300230503082
1982-05-10,0.08010999858379364
1982-05-11,0.08024699985980988
1982-05-12,0.08024699985980988
1982-05-13,0.08024699985980988
1982-05-14,0.08024699985980988
1982-05-17,0.08024699985980988
1982-05-18,0.08024699985980988
1982-05-19,0.08984900265932083
1982-05-20,0.08984900265932083
1982-05-21,0.08984900265932083
1982-05-24,0.08984900265932083
1982-05-25,0.08984900265932083
1982-05-26,0.08984900265932083
1982-05-27,0.08984900265932083
1982-05-28,0.08984900265932083
1982-06-01,0.08984900265932083
1982-06-02,0.08984900265932083
1982-06-03,0.10013700276613235
1982-06-04,0.10013700276613235
1982-06-07,0.10013700276613235
1982-06-08,0.10013700276613235
1982-06-09,0.10013700276613235
1982-06-10,0.10013700276613235
1982-06-11,0.10013700276613235
1982-06-14,0.10013700276613235
1982-06-15,0.10013700276613235
1982-06-16,0.10013700276613235
1982-06-17,0.10013700276613235
1982-06-18,0.08984900265932083
1982-06-21,0.08984900265932083
1982-06-22,0.08984900265932083
1982-06-23,0.10013700276613235
1982-06-24,0.10013700276613235
1982-06-25,0.10013700276613235
1982-06-28,0.10013700276613235
1982-06-29,0.10013700276613235
1982-06-30,0.10013700276613235
1982-07-01,0.10973899811506271
1982-07-02,0.10973899811506271
1982-07-06,0.10973899811506271
1982-07-07,0.10013700276613235
1982-07-08,0.10013700276613235
1982-07-09,0.10013700276613235
1982-07-12,0.10013700276613235
1982-07-13,0.10013700276613235
1982-07-14,0.10013700276613235
1982-07-15,0.10013700276613235
1982-07-16,0.10013700276613235
1982-07-19,0.10013700276613235
1982-07-20,0.10013700276613235
1982-07-21,0.10013700276613235
1982-07-22,0.10973899811506271
1982-07-23,0.10973899811506271
1982-07-26,0.10973899811506271
1982-07-27,0.10973899811506271
1982-07-28,0.10973899811506271
1982-07-29,0.10973899811506271
1982-07-30,0.10973899811506271
1982-08-02,0.10973899811506271
1982-08-03,0.10973899811506271
1982-08-04,0.10973899811506271
1982-08-05,0.10973899811506271
1982-08-06,0.10013700276613235
1982-08-09,0.10013700276613235
1982-08-10,0.10013700276613235
1982-08-11,0.10013700276613235
1982-08-12,0.10013700276613235
1982-08-13,0.10013700276613235
1982-08-16,0.10013700276613235
1982-08-17,0.10973899811506271
1982-08-18,0.10973899811506271
1982-08-19,0.10973899811506271
1982-08-20,0.12002699822187424
1982-08-23,0.13031600415706635
1982-08-24,0.13031600415706635
1982-08-25,0.1399179995059967
1982-08-26,0.15020599961280823
1982-08-27,0.1399179995059967
1982-08-30,0.1399179995059967
1982-08-31,0.1399179995059967
1982-09-01,0.1399179995059967
1982-09-02,0.15020599961280823
1982-09-03,0.15020599961280823
1982-09-07,0.15020599961280823
1982-09-08,0.15020599961280823
1982-09-09,0.15020599961280823
1982-09-10,0.15020599961280823
1982-09-13,0.15020599961280823
1982-09-14,0.15020599961280823
1982-09-15,0.15020599961280823
1982-09-16,0.15020599961280823
1982-09-17,0.1399179995059967
1982-09-20,0.1399179995059967
1982-09-21,0.1399179995059967
1982-09-22,0.15020599961280823
1982-09-23,0.15020599961280823
1982-09-24,0.15020599961280823
1982-09-27,0.15020599961280823
1982-09-28,0.1598079949617386
1982-09-29,0.1598079949617386
1982-09-30,0.1598079949617386
1982-10-01,0.1598079949617386
1982-10-04,0.1598079949617386
1982-10-05,0.1598079949617386
1982-10-06,0.1700959950685501
1982-10-07,0.17969800531864166
1982-10-08,0.2002740055322647
1982-10-11,0.2002740055322647
1982-10-12,0.17969800531864166
1982-10-13,0.17969800531864166
1982-10-14,0.17969800531864166
1982-10-15,0.17969800531864166
1982-10-18,0.18998600542545319
1982-10-19,0.18998600542545319
1982-10-20,0.18998600542545319
1982-10-21,0.2002740055322647
1982-10-22,0.2002740055322647
1982-10-25,0.17969800531864166
1982-10-26,0.1700959950685501
1982-10-27,0.17969800531864166
1982-10-28,0.17969800531864166
1982-10-29,0.17969800531864166
1982-11-01,0.17969800531864166
1982-11-02,0.18998600542545319
1982-11-03,0.2002740055322647
1982-11-04,0.2002740055322647
1982-11-05,0.2002740055322647
1982-11-08,0.2002740055322647
1982-11-09,0.2002740055322647
1982-11-10,0.2002740055322647
1982-11-11,0.2002740055322647
1982-11-12,0.2002740055322647
1982-11-15,0.2002740055322647
1982-11-16,0.22016499936580658
1982-11-17,0.22976699471473694
1982-11-18,0.24965700507164001
1982-11-19,0.24005499482154846
1982-11-22,0.22016499936580658
1982-11-23,0.22016499936580658
1982-11-24,0.22976699471473694
1982-11-26,0.22976699471473694
1982-11-29,0.22976699471473694
1982-11-30,0.24005499482154846
1982-12-01,0.25994500517845154
1982-12-02,0.24965700507164001
1982-12-03,0.27023300528526306
1982-12-06,0.25994500517845154
1982-12-07,0.27023300528526306
1982-12-08,0.28943800926208496
1982-12-09,0.3196159899234772
1982-12-10,0.28943800926208496
1982-12-13,0.2798349857330322
1982-12-14,0.2606309950351715
1982-12-15,0.2606309950351715
1982-12-16,0.24005499482154846
1982-12-17,0.2606309950351715
1982-12-20,0.27023300528526306
1982-12-21,0.27023300528526306
1982-12-22,0.27023300528526306
1982-12-23,0.27023300528526306
1982-12-27,0.27023300528526306
1982-12-28,0.27023300528526306
1982-12-29,0.27023300528526306
1982-12-30,0.27023300528526306
1982-12-31,0.27023300528526306
1983-01-03,0.27023300528526306
1983-01-04,0.2606309950351715
1983-01-05,0.27023300528526306
1983-01-06,0.27023300528526306
1983-01-07,0.2798349857330322
1983-01-10,0.28943800926208496
1983-01-11,0.30041199922561646
1983-01-12,0.3196159899234772
1983-01-13,0.33059000968933105
1983-01-14,0.33059000968933105
1983-01-17,0.3401919901371002
1983-01-18,0.33059000968933105
1983-01-19,0.3196159899234772
1983-01-20,0.310014009475708
1983-01-21,0.30041199922561646
1983-01-24,0.2798349857330322
1983-01-25,0.3196159899234772
1983-01-26,0.3196159899234772
1983-01-27,0.30041199922561646
1983-01-28,0.30041199922561646
1983-01-31,0.3196159899234772
1983-02-01,0.3401919901371002
1983-02-02,0.33059000968933105
1983-02-03,0.3401919901371002
1983-02-04,0.3401919901371002
1983-02-07,0.3593960106372833
1983-02-08,0.3703700006008148
1983-02-09,0.3703700006008148
1983-02-10,0.37997299432754517
1983-02-11,0.3703700006008148
1983-02-14,0.37997299432754517
1983-02-15,0.3703700006008148
1983-02-16,0.3703700006008148
1983-02-17,0.3497940003871918
1983-02-18,0.3497940003871918
1983-02-22,0.3401919901371002
1983-02-23,0.3401919901371002
1983-02-24,0.3401919901371002
1983-02-25,0.3497940003871918
1983-02-28,0.3497940003871918
1983-03-01,0.3497940003871918
1983-03-02,0.3401919901371002
1983-03-03,0.3401919901371002
1983-03-04,0.3401919901371002
1983-03-07,0.33059000968933105
1983-03-08,0.3196159899234772
1983-03-09,0.33059000968933105
1983-03-10,0.3497940003871918
1983-03-11,0.3497940003871918
1983-03-14,0.3497940003871918
1983-03-15,0.3401919901371002
1983-03-16,0.3401919901371002
1983-03-17,0.33059000968933105
1983-03-18,0.3196159899234772
1983-03-21,0.3196159899234772
1983-03-22,0.3196159899234772
1983-03-23,0.310014009475708
1983-03-24,0.3196159899234772
1983-03-25,0.3497940003871918
1983-03-28,0.3401919901371002
1983-03-29,0.3497940003871918
1983-03-30,0.3497940003871918
1983-03-31,0.3497940003871918
1983-04-04,0.3401919901371002
1983-04-05,0.3497940003871918
1983-04-06,0.3497940003871918
1983-04-07,0.3497940003871918
1983-04-08,0.3497940003871918
1983-04-11,0.3497940003871918
1983-04-12,0.3497940003871918
1983-04-13,0.3497940003871918
1983-04-14,0.3703700006008148
1983-04-15,0.3895750045776367
1983-04-18,0.37997299432754517
1983-04-19,0.37997299432754517
1983-04-20,0.37997299432754517
1983-04-21,0.37997299432754517
1983-04-22,0.3895750045776367
1983-04-25,0.37997299432754517
1983-04-26,0.3895750045776367
1983-04-27,0.3895750045776367
1983-04-28,0.4005489945411682
1983-04-29,0.41975298523902893
1983-05-02,0.41015100479125977
1983-05-03,0.41015100479125977
1983-05-04,0.41975298523902893
1983-05-05,0.41975298523902893
1983-05-06,0.41975298523902893
1983-05-09,0.4293549954891205
1983-05-10,0.44993099570274353
1983-05-11,0.4595339894294739
1983-05-12,0.47050800919532776
1983-05-13,0.4897119998931885
1983-05-16,0.4897119998931885
1983-05-17,0.4897119998931885
1983-05-18,0.49931401014328003
1983-05-19,0.49931401014328003
1983-05-20,0.4897119998931885
1983-05-23,0.4897119998931885
1983-05-24,0.4897119998931885
1983-05-25,0.4897119998931885
1983-05-26,0.4897119998931885
1983-05-27,0.4897119998931885
1983-05-31,0.4801099896430969
1983-06-01,0.4897119998931885
1983-06-02,0.5294920206069946
1983-06-03,0.5500689744949341
1983-06-06,0.5500689744949341
1983-06-07,0.5706449747085571
1983-06-08,0.5898489952087402
1983-06-09,0.6090530157089233
1983-06-10,0.6200270056724548
1983-06-13,0.6611800193786621
1983-06-14,0.669409990310669
1983-06-15,0.669409990310669
1983-06-16,0.669409990310669
1983-06-17,0.669409990310669
1983-06-20,0.6502060294151306
1983-06-21,0.6502060294151306
1983-06-22,0.6090530157089233
1983-06-23,0.6008229851722717
1983-06-24,0.6008229851722717
1983-06-27,0.5898489952087402
1983-06-28,0.5788750052452087
1983-06-29,0.5706449747085571
1983-06-30,0.5706449747085571
1983-07-01,0.6008229851722717
1983-07-05,0.5898489952087402
1983-07-06,0.6090530157089233
1983-07-07,0.6392319798469543
1983-07-08,0.6310009956359863
1983-07-11,0.6200270056724548
1983-07-12,0.6090530157089233
1983-07-13,0.5898489952087402
1983-07-14,0.5788750052452087
1983-07-15,0.5706449747085571
1983-07-18,0.5596709847450256
1983-07-19,0.5486969947814941
1983-07-20,0.5596709847450256
1983-07-21,0.5898489952087402
1983-07-22,0.6502060294151306
1983-07-25,0.6392319798469543
1983-07-26,0.6310009956359863
1983-07-27,0.6392319798469543
1983-07-28,0.6200270056724548
1983-07-29,0.6008229851722717
1983-08-01,0.6008229851722717
1983-08-02,0.6008229851722717
1983-08-03,0.6008229851722717
1983-08-04,0.5898489952087402
1983-08-05,0.5898489952087402
1983-08-08,0.5898489952087402
1983-08-09,0.5898489952087402
1983-08-10,0.5898489952087402
1983-08-11,0.5898489952087402
1983-08-12,0.6008229851722717
1983-08-15,0.6090530157089233
1983-08-16,0.6502060294151306
1983-08-17,0.6392319798469543
1983-08-18,0.6200270056724548
1983-08-19,0.6090530157089233
1983-08-22,0.6008229851722717
1983-08-23,0.6090530157089233
1983-08-24,0.5898489952087402
1983-08-25,0.6008229851722717
1983-08-26,0.6008229851722717
1983-08-29,0.6008229851722717
1983-08-30,0.6008229851722717
1983-08-31,0.6008229851722717
1983-09-01,0.6008229851722717
1983-09-02,0.6090530157089233
1983-09-06,0.6392319798469543
1983-09-07,0.6392319798469543
1983-09-08,0.6392319798469543
1983-09-09,0.6310009956359863
1983-09-12,0.6310009956359863
1983-09-13,0.6392319798469543
1983-09-14,0.6310009956359863
1983-09-15,0.6310009956359863
1983-09-16,0.6502060294151306
1983-09-19,0.6803839802742004
1983-09-20,0.6913579702377319
1983-09-21,0.669409990310669
1983-09-22,0.669409990310669
1983-09-23,0.6913579702377319
1983-09-26,0.669409990310669
1983-09-27,0.6803839802742004
1983-09-28,0.669409990310669
1983-09-29,0.6502060294151306
1983-09-30,0.6392319798469543
1983-10-03,0.6310009956359863
1983-10-04,0.6310009956359863
1983-10-05,0.6310009956359863
1983-10-06,0.6392319798469543
1983-10-07,0.6392319798469543
1983-10-10,0.6502060294151306
1983-10-11,0.6392319798469543
1983-10-12,0.6200270056724548
1983-10-13,0.6310009956359863
1983-10-14,0.6310009956359863
1983-10-17,0.6310009956359863
1983-10-18,0.6008229851722717
1983-10-19,0.5486969947814941
1983-10-20,0.5404660105705261
1983-10-21,0.4910840094089508
1983-10-24,0.5102880001068115
1983-10-25,0.521261990070343
1983-10-26,0.5102880001068115
1983-10-27,0.521261990070343
1983-10-28,0.49931401014328003
1983-10-31,0.46913599967956543
1983-11-01,0.460904985666275
1983-11-02,0.4801099896430969
1983-11-03,0.49931401014328003
1983-11-04,0.49931401014328003
1983-11-07,0.5102880001068115
1983-11-08,0.49931401014328003
1983-11-09,0.5294920206069946
1983-11-10,0.5404660105705261
1983-11-11,0.5706449747085571
1983-11-14,0.5898489952087402
1983-11-15,0.5898489952087402
1983-11-16,0.5898489952087402
1983-11-17,0.5486969947814941
1983-11-18,0.521261990070343
1983-11-21,0.5404660105705261
1983-11-22,0.5294920206069946
1983-11-23,0.5404660105705261
1983-11-25,0.5404660105705261
1983-11-28,0.5404660105705261
1983-11-29,0.5486969947814941
1983-11-30,0.5404660105705261
1983-12-01,0.5404660105705261
1983-12-02,0.5404660105705261
1983-12-05,0.5294920206069946
1983-12-06,0.5294920206069946
1983-12-07,0.5294920206069946
1983-12-08,0.521261990070343
1983-12-09,0.5102880001068115
1983-12-12,0.5102880001068115
1983-12-13,0.5294920206069946
1983-12-14,0.5294920206069946
1983-12-15,0.5294920206069946
1983-12-16,0.5486969947814941
1983-12-19,0.5486969947814941
1983-12-20,0.5404660105705261
1983-12-21,0.5486969947814941
1983-12-22,0.5486969947814941
1983-12-23,0.5596709847450256
1983-12-27,0.5706449747085571
1983-12-28,0.5788750052452087
1983-12-29,0.5788750052452087
1983-12-30,0.5788750052452087
1984-01-03,0.5486969947814941
1984-01-04,0.5404660105705261
1984-01-05,0.5706449747085571
1984-01-06,0.5706449747085571
1984-01-09,0.5706449747085571
1984-01-10,0.5486969947814941
1984-01-11,0.5404660105705261
1984-01-12,0.5404660105705261
1984-01-13,0.521261990070343
1984-01-16,0.49931401014328003
1984-01-17,0.521261990070343
1984-01-18,0.521261990070343
1984-01-19,0.521261990070343
1984-01-20,0.5102880001068115
1984-01-23,0.49931401014328003
1984-01-24,0.4910840094089508
1984-01-25,0.46913599967956543
1984-01-26,0.4307270050048828
1984-01-27,0.4005489945411682
1984-01-30,0.4005489945411682
1984-01-31,0.41975298523902893
1984-02-01,0.40877899527549744
1984-02-02,0.40877899527549744
1984-02-03,0.3813439905643463
1984-02-06,0.3703700006008148
1984-02-07,0.3813439905643463
1984-02-08,0.3813439905643463
1984-02-09,0.4005489945411682
1984-02-10,0.4005489945411682
1984-02-13,0.41975298523902893
1984-02-14,0.41975298523902893
1984-02-15,0.41975298523902893
1984-02-16,0.4005489945411682
1984-02-17,0.4005489945411682
1984-02-21,0.4005489945411682
1984-02-22,0.3813439905643463
1984-02-23,0.3703700006008148
1984-02-24,0.3593960106372833
1984-02-27,0.3703700006008148
1984-02-28,0.3593960106372833
1984-02-29,0.3593960106372833
1984-03-01,0.3401919901371002
1984-03-02,0.3511660099029541
1984-03-05,0.3401919901371002
1984-03-06,0.3401919901371002
1984-03-07,0.310014009475708
1984-03-08,0.3401919901371002
1984-03-09,0.3401919901371002
1984-03-12,0.3401919901371002
1984-03-13,0.3703700006008148
1984-03-14,0.3813439905643463
1984-03-15,0.4005489945411682
1984-03-16,0.40877899527549744
1984-03-19,0.4005489945411682
1984-03-20,0.4005489945411682
1984-03-21,0.40877899527549744
1984-03-22,0.4005489945411682
1984-03-23,0.4005489945411682
1984-03-26,0.3703700006008148
1984-03-27,0.3813439905643463
1984-03-28,0.3703700006008148
1984-03-29,0.3813439905643463
1984-03-30,0.3813439905643463
1984-04-02,0.3813439905643463
1984-04-03,0.3813439905643463
1984-04-04,0.4005489945411682
1984-04-05,0.3813439905643463
1984-04-06,0.3895750045776367
1984-04-09,0.3813439905643463
1984-04-10,0.3895750045776367
1984-04-11,0.3813439905643463
1984-04-12,0.4005489945411682
1984-04-13,0.40877899527549744
1984-04-16,0.40877899527549744
1984-04-17,0.41975298523902893
1984-04-18,0.41975298523902893
1984-04-19,0.40877899527549744
1984-04-23,0.4005489945411682
1984-04-24,0.4005489945411682
1984-04-25,0.4005489945411682
1984-04-26,0.41975298523902893
1984-04-27,0.4307270050048828
1984-04-30,0.4307270050048828
1984-05-01,0.41975298523902893
1984-05-02,0.4307270050048828
1984-05-03,0.40877899527549744
1984-05-04,0.40877899527549744
1984-05-07,0.41975298523902893
1984-05-08,0.41975298523902893
1984-05-09,0.4005489945411682
1984-05-10,0.40877899527549744
1984-05-11,0.4005489945411682
1984-05-14,0.40877899527549744
1984-05-15,0.41975298523902893
1984-05-16,0.4307270050048828
1984-05-17,0.43895700573921204
1984-05-18,0.460904985666275
1984-05-21,0.43895700573921204
1984-05-22,0.4307270050048828
1984-05-23,0.41975298523902893
1984-05-24,0.40877899527549744
1984-05-25,0.40877899527549744
1984-05-29,0.4307270050048828
1984-05-30,0.4307270050048828
1984-05-31,0.43895700573921204
1984-06-01,0.44993099570274353
1984-06-04,0.46913599967956543
1984-06-05,0.460904985666275
1984-06-06,0.460904985666275
1984-06-07,0.460904985666275
1984-06-08,0.46913599967956543
1984-06-11,0.46913599967956543
1984-06-12,0.460904985666275
1984-06-13,0.460904985666275
1984-06-14,0.460904985666275
1984-06-15,0.46913599967956543
1984-06-18,0.46913599967956543
1984-06-19,0.460904985666275
1984-06-20,0.44993099570274353
1984-06-21,0.44993099570274353
1984-06-22,0.4910840094089508
1984-06-25,0.49931401014328003
1984-06-26,0.4910840094089508
1984-06-27,0.4910840094089508
1984-06-28,0.4910840094089508
1984-06-29,0.49931401014328003
1984-07-02,0.4910840094089508
1984-07-03,0.4910840094089508
1984-07-05,0.5102880001068115
1984-07-06,0.49931401014328003
1984-07-09,0.5102880001068115
1984-07-10,0.5102880001068115
1984-07-11,0.5102880001068115
1984-07-12,0.49931401014328003
1984-07-13,0.4801099896430969
1984-07-16,0.4910840094089508
1984-07-17,0.49931401014328003
1984-07-18,0.49931401014328003
1984-07-19,0.4910840094089508
1984-07-20,0.4801099896430969
1984-07-23,0.46913599967956543
1984-07-24,0.44993099570274353
1984-07-25,0.43895700573921204
1984-07-26,0.44993099570274353
1984-07-27,0.46913599967956543
1984-07-30,0.4801099896430969
1984-07-31,0.49931401014328003
1984-08-01,0.5102880001068115
1984-08-02,0.5294920206069946
1984-08-03,0.5706449747085571
1984-08-06,0.5898489952087402
1984-08-07,0.5706449747085571
1984-08-08,0.5486969947814941
1984-08-09,0.5486969947814941
1984-08-10,0.5294920206069946
1984-08-13,0.5294920206069946
1984-08-14,0.5294920206069946
1984-08-15,0.4801099896430969
1984-08-16,0.4910840094089508
1984-08-17,0.3511660099029541
1984-08-20,0.3401919901371002
1984-08-21,0.3593960106372833
1984-08-22,0.3731139898300171
1984-08-23,0.38683098554611206
1984-08-24,0.36762699484825134
1984-08-27,0.3731139898300171
1984-08-28,0.35665300488471985
1984-08-29,0.3429360091686249
1984-08-30,0.3347049951553345
1984-08-31,0.31550100445747375
1984-09-04,0.33744901418685913
1984-09-05,0.34842199087142944
1984-09-06,0.3539089858531952
1984-09-07,0.34842199087142944
1984-09-10,0.3401919901371002
1984-09-11,0.3401919901371002
1984-09-12,0.3209879994392395
1984-09-13,0.32647499442100525
1984-09-14,0.33744901418685913
1984-09-17,0.3429360091686249
1984-09-18,0.33744901418685913
1984-09-19,0.331961989402771
1984-09-20,0.3401919901371002
1984-09-21,0.331961989402771
1984-09-24,0.3347049951553345
1984-09-25,0.323731005191803
1984-09-26,0.3017829954624176
1984-09-27,0.28806599974632263
1984-09-28,0.29629600048065186
1984-10-01,0.2990399897098541
1984-10-02,0.2743479907512665
1984-10-03,0.28532201051712036
1984-10-04,0.3017829954624176
1984-10-05,0.29629600048065186
1984-10-08,0.29629600048065186
1984-10-09,0.29629600048065186
1984-10-10,0.2908090054988861
1984-10-11,0.28532201051712036
1984-10-12,0.29629600048065186
1984-10-15,0.2990399897098541
1984-10-16,0.31550100445747375
1984-10-17,0.3209879994392395
1984-10-18,0.31824401021003723
1984-10-19,0.3292180001735687
1984-10-22,0.3347049951553345
1984-10-23,0.331961989402771
1984-10-24,0.32647499442100525
1984-10-25,0.31824401021003723
1984-10-26,0.31824401021003723
1984-10-29,0.31824401021003723
1984-10-30,0.32647499442100525
1984-10-31,0.30452701449394226
1984-11-01,0.2825790047645569
1984-11-02,0.28532201051712036
1984-11-05,0.2908090054988861
1984-11-06,0.28806599974632263
1984-11-07,0.2908090054988861
1984-11-08,0.30452701449394226
1984-11-09,0.30452701449394226
1984-11-12,0.3127569854259491
1984-11-13,0.3292180001735687
1984-11-14,0.33744901418685913
1984-11-15,0.3292180001735687
1984-11-16,0.32647499442100525
1984-11-19,0.30452701449394226
1984-11-20,0.31550100445747375
1984-11-21,0.3127569854259491
1984-11-23,0.3209879994392395
1984-11-26,0.3209879994392395
1984-11-27,0.3292180001735687
1984-11-28,0.3292180001735687
1984-11-29,0.33744901418685913
1984-11-30,0.33744901418685913
1984-12-03,0.33744901418685913
1984-12-04,0.34567898511886597
1984-12-05,0.3539089858531952
1984-12-06,0.3593960106372833
1984-12-07,0.35665300488471985
1984-12-10,0.34567898511886597
1984-12-11,0.34842199087142944
1984-12-12,0.3539089858531952
1984-12-13,0.3511660099029541
1984-12-14,0.3539089858531952
1984-12-17,0.3539089858531952
1984-12-18,0.3703700006008148
1984-12-19,0.3731139898300171
1984-12-20,0.3731139898300171
1984-12-21,0.3648830056190491
1984-12-24,0.3703700006008148
1984-12-26,0.3703700006008148
1984-12-27,0.3703700006008148
1984-12-28,0.38408800959587097
1984-12-31,0.3895750045776367
1985-01-02,0.37585699558258057
1985-01-03,0.3731139898300171
1985-01-04,0.36762699484825134
1985-01-07,0.3731139898300171
1985-01-08,0.37585699558258057
1985-01-09,0.37585699558258057
1985-01-10,0.38408800959587097
1985-01-11,0.3786010146141052
1985-01-14,0.38408800959587097
1985-01-15,0.3813439905643463
1985-01-16,0.39506199955940247
1985-01-17,0.3923180103302002
1985-01-18,0.39780500531196594
1985-01-21,0.38683098554611206
1985-01-22,0.36762699484825134
1985-01-23,0.3731139898300171
1985-01-24,0.3786010146141052
1985-01-25,0.37585699558258057
1985-01-28,0.37585699558258057
1985-01-29,0.3731139898300171
1985-01-30,0.3648830056190491
1985-01-31,0.3648830056190491
1985-02-01,0.3593960106372833
1985-02-04,0.3539089858531952
1985-02-05,0.3347049951553345
1985-02-06,0.3429360091686249
1985-02-07,0.3429360091686249
1985-02-08,0.3511660099029541
1985-02-11,0.3511660099029541
1985-02-12,0.34842199087142944
1985-02-13,0.3593960106372833
1985-02-14,0.3813439905643463
1985-02-15,0.4032920002937317
1985-02-19,0.39780500531196594
1985-02-20,0.4005489945411682
1985-02-21,0.4115230143070221
1985-02-22,0.4115230143070221
1985-02-25,0.40603598952293396
1985-02-26,0.4142659902572632
1985-02-27,0.4142659902572632
1985-02-28,0.41701000928878784
1985-03-01,0.4334709942340851
1985-03-04,0.4307270050048828
1985-03-05,0.42524001002311707
1985-03-06,0.42798399925231934
1985-03-07,0.4224970042705536
