Date,GBTC
2015-09-17,0.31318700313568115
2015-09-18,0.32417601346969604
2015-09-21,0.318681001663208
2015-09-22,0.32417601346969604
2015-09-23,0.318681001663208
2015-09-24,0.31318700313568115
2015-09-25,0.3076919913291931
2015-09-28,0.318681001663208
2015-09-29,0.3214290142059326
2015-09-30,0.3078019917011261
2015-10-01,0.30450499057769775
2015-10-02,0.3010990023612976
2015-10-05,0.31318700313568115
2015-10-06,0.3076919913291931
2015-10-07,0.3078019917011261
2015-10-08,0.2967030107975006
2015-10-09,0.2967030107975006
2015-10-12,0.2967030107975006
2015-10-13,0.2967030107975006
2015-10-14,0.29120901226997375
2015-10-15,0.2945050001144409
2015-10-16,0.318571001291275
2015-10-19,0.30164799094200134
2015-10-20,0.3076919913291931
2015-10-21,0.29945099353790283
2015-10-22,0.29945099353790283
2015-10-23,0.3076919913291931
2015-10-26,0.3112089931964874
2015-10-27,0.3093410134315491
2015-10-28,0.31703299283981323
2015-10-29,0.3516480028629303
2015-10-30,0.37252700328826904
2015-11-02,0.4285709857940674
2015-11-03,0.4615379869937897
2015-11-04,0.5934069752693176
2015-11-05,0.5604400038719177
2015-11-06,0.5027469992637634
2015-11-09,0.4615379869937897
2015-11-10,0.4615379869937897
2015-11-11,0.4296700060367584
2015-11-12,0.49450498819351196
2015-11-13,0.5043960213661194
2015-11-16,0.49175798892974854
2015-11-17,0.4615379869937897
2015-11-18,0.48076900839805603
2015-11-19,0.49450498819351196
2015-11-20,0.4670329988002777
2015-11-23,0.45054900646209717
2015-11-24,0.42362600564956665
2015-11-25,0.4613189995288849
2015-11-27,0.5164840221405029
2015-11-30,0.49450498819351196
2015-12-01,0.5192310214042664
2015-12-02,0.5109890103340149
2015-12-03,0.495604008436203
2015-12-04,0.505495011806488
2015-12-07,0.5802199840545654
2015-12-08,0.6076920032501221
2015-12-09,0.607142984867096
2015-12-10,0.6373630166053772
2015-12-11,0.6923080086708069
2015-12-14,0.675823986530304
2015-12-15,0.7142860293388367
2015-12-16,0.6940659880638123
2015-12-17,0.681318998336792
2015-12-18,0.681318998336792
2015-12-21,0.6587910056114197
2015-12-22,0.6527469754219055
2015-12-23,0.6593409776687622
2015-12-24,0.6909890174865723
2015-12-28,0.6483520269393921
2015-12-29,0.6785709857940674
2015-12-30,0.6923080086708069
2015-12-31,0.6923080086708069
2016-01-04,0.7032970190048218
2016-01-05,0.7115380167961121
2016-01-06,0.7142860293388367
2016-01-07,0.7115380167961121
2016-01-08,0.7141759991645813
2016-01-11,0.6950550079345703
2016-01-12,0.6187909841537476
2016-01-13,0.6131870150566101
2016-01-14,0.6471430063247681
2016-01-15,0.5109890103340149
2016-01-19,0.4610989987850189
2016-01-20,0.5395600199699402
2016-01-21,0.5659340023994446
2016-01-22,0.5329669713973999
2016-01-25,0.5329669713973999
2016-01-26,0.5109890103340149
2016-01-27,0.4972530007362366
2016-01-28,0.4824180006980896
2016-01-29,0.47252699732780457
2016-02-01,0.47241801023483276
2016-02-02,0.4632970094680786
2016-02-03,0.45054900646209717
2016-02-04,0.48296698927879333
2016-02-05,0.46439599990844727
2016-02-08,0.4538460075855255
2016-02-09,0.4604400098323822
2016-02-10,0.48296698927879333
2016-02-11,0.4714289903640747
2016-02-12,0.47252699732780457
2016-02-16,0.5373629927635193
2016-02-17,0.5714290142059326
2016-02-18,0.5934069752693176
2016-02-19,0.5783519744873047
2016-02-22,0.6049450039863586
2016-02-23,0.5767030119895935
2016-02-24,0.5956040024757385
2016-02-25,0.6043959856033325
2016-02-26,0.6153849959373474
2016-02-29,0.6153849959373474
2016-03-01,0.624176025390625
2016-03-02,0.6318680047988892
2016-03-03,0.5901100039482117
2016-03-04,0.5714290142059326
2016-03-07,0.5884619951248169
2016-03-08,0.5934069752693176
2016-03-09,0.5934069752693176
2016-03-10,0.6148350238800049
2016-03-11,0.6043959856033325
2016-03-14,0.571977972984314
2016-03-15,0.5851650238037109
2016-03-16,0.5934069752693176
2016-03-17,0.5939559936523438
2016-03-18,0.5824180245399475
2016-03-21,0.5846149921417236
2016-03-22,0.5934069752693176
2016-03-23,0.5934069752693176
2016-03-24,0.5824180245399475
2016-03-28,0.5978019833564758
2016-03-29,0.6000000238418579
2016-03-30,0.5989009737968445
2016-03-31,0.5978019833564758
2016-04-01,0.6016479730606079
2016-04-04,0.6262639760971069
2016-04-05,0.6357139945030212
2016-04-06,0.6306589841842651
2016-04-07,0.6073629856109619
2016-04-08,0.640658974647522
2016-04-11,0.6153849959373474
2016-04-12,0.6262639760971069
2016-04-13,0.6080219745635986
2016-04-14,0.6159340143203735
2016-04-15,0.6439560055732727
2016-04-18,0.6527469754219055
2016-04-19,0.653846025466919
2016-04-20,0.6868129968643188
2016-04-21,0.7220879793167114
2016-04-22,0.7791209816932678
2016-04-25,0.8132969737052917
2016-04-26,0.8087909817695618
2016-04-27,0.7912089824676514
2016-04-28,0.764835000038147
2016-04-29,0.7879120111465454
2016-05-02,0.821537971496582
2016-05-03,0.8214290142059326
2016-05-04,0.824176013469696
2016-05-05,0.8104400038719177
2016-05-06,0.8230770230293274
2016-05-09,0.8327469825744629
2016-05-10,0.8076919913291931
2016-05-11,0.8075820207595825
2016-05-12,0.7968130111694336
2016-05-13,0.7917580008506775
2016-05-16,0.7142860293388367
2016-05-17,0.7582420110702515
2016-05-18,0.7087910175323486
2016-05-19,0.681318998336792
2016-05-20,0.7131869792938232
2016-05-23,0.7252749800682068
2016-05-24,0.7692310214042664
2016-05-25,0.7582420110702515
2016-05-26,0.7695050239562988
2016-05-27,0.7912089824676514
2016-05-31,0.8582419753074646
2016-06-01,0.8560439944267273
2016-06-02,0.857142984867096
2016-06-03,0.9719780087471008
2016-06-06,1.027472972869873
2016-06-07,1.0329669713974
2016-06-08,1.0989010334014893
2016-06-09,1.0769230127334595
2016-06-10,1.0210989713668823
2016-06-13,1.2637360095977783
2016-06-14,1.236812949180603
2016-06-15,1.2637360095977783
2016-06-16,1.4175820350646973
2016-06-17,1.483515977859497
2016-06-20,1.318681001663208
2016-06-21,1.148352026939392
2016-06-22,1.1098899841308594
2016-06-23,1.164834976196289
2016-06-24,1.351647973060608
2016-06-27,1.3296699523925781
2016-06-28,1.307142972946167
2016-06-29,1.285714030265808
2016-06-30,1.3137359619140625
2016-07-01,1.289451003074646
2016-07-05,1.2527470588684082
2016-07-06,1.285714030265808
2016-07-07,1.2472529411315918
2016-07-08,1.3142859935760498
2016-07-11,1.3241759538650513
2016-07-12,1.307692050933838
2016-07-13,1.318681001663208
2016-07-14,1.3131870031356812
2016-07-15,1.318681001663208
2016-07-18,1.2912089824676514
2016-07-19,1.1373629570007324
2016-07-20,1.153846025466919
2016-07-21,1.164834976196289
2016-07-22,1.153846025466919
2016-07-25,1.1428569555282593
2016-07-26,1.148352026939392
2016-07-27,1.0989010334014893
2016-07-28,1.0401099920272827
2016-07-29,1.0439560413360596
2016-08-01,0.9560440182685852
2016-08-02,0.9010990262031555
2016-08-03,0.9890109896659851
2016-08-04,1.0714290142059326
2016-08-05,0.9890109896659851
2016-08-08,1.0109889507293701
2016-08-09,1.0109889507293701
2016-08-10,1.0549449920654297
2016-08-11,1.0384620428085327
2016-08-12,1.0714290142059326
2016-08-15,1.044505000114441
2016-08-16,1.0987910032272339
2016-08-17,1.0879119634628296
2016-08-18,1.0549449920654297
2016-08-19,1.0769230127334595
2016-08-22,1.0439560413360596
2016-08-23,0.9780219793319702
2016-08-24,0.9010990262031555
2016-08-25,0.8681319952011108
2016-08-26,0.9117580056190491
2016-08-29,0.9175819754600525
2016-08-30,0.9340659976005554
2016-08-31,0.9010990262031555
2016-09-01,0.8681319952011108
2016-09-02,0.8802199959754944
2016-09-06,0.9835159778594971
2016-09-07,1.027472972869873
2016-09-08,1.0582419633865356
2016-09-09,1.0110989809036255
2016-09-12,0.9560440182685852
2016-09-13,1.0
2016-09-14,1.0027470588684082
2016-09-15,0.9615380167961121
2016-09-16,0.9562640190124512
2016-09-19,0.9937360286712646
2016-09-20,0.9862639904022217
2016-09-21,1.0219780206680298
2016-09-22,1.016484022140503
2016-09-23,0.9890109896659851
2016-09-26,1.016484022140503
2016-09-27,0.9890109896659851
2016-09-28,0.9918680191040039
2016-09-29,0.994504988193512
2016-09-30,0.9890109896659851
2016-10-03,0.9917579889297485
2016-10-04,0.9670330286026001
2016-10-05,0.964834988117218
2016-10-06,0.9450550079345703
2016-10-07,0.9906589984893799
2016-10-10,1.0
2016-10-11,1.0439560413360596
2016-10-12,1.0657140016555786
2016-10-13,1.0109889507293701
2016-10-14,1.0109889507293701
2016-10-17,0.9780219793319702
2016-10-18,0.9890109896659851
2016-10-19,0.972527027130127
2016-10-20,0.972527027130127
2016-10-21,0.9780219793319702
2016-10-24,0.9946150183677673
2016-10-25,1.0549449920654297
2016-10-26,1.096703052520752
2016-10-27,1.0879119634628296
2016-10-28,1.148352026939392
2016-10-31,1.1857140064239502
2016-11-01,1.197801947593689
2016-11-02,1.164834976196289
2016-11-03,1.1098899841308594
2016-11-04,1.0659339427947998
2016-11-07,1.060439944267273
2016-11-08,1.1098899841308594
2016-11-09,1.1401100158691406
2016-11-10,1.0879119634628296
2016-11-11,1.1098899841308594
2016-11-14,1.0989010334014893
2016-11-15,1.153846025466919
2016-11-16,1.1703300476074219
2016-11-17,1.1763739585876465
2016-11-18,1.192307949066162
2016-11-21,1.1758240461349487
2016-11-22,1.1868129968643188
2016-11-23,1.1318680047988892
2016-11-25,1.1098899841308594
2016-11-28,1.109779953956604
2016-11-29,1.0659339427947998
2016-11-30,1.0824179649353027
2016-12-01,1.1017030477523804
2016-12-02,1.1351649761199951
2016-12-05,1.0879119634628296
2016-12-06,1.0890109539031982
2016-12-07,1.1181319952011108
2016-12-08,1.1428569555282593
2016-12-09,1.1318680047988892
2016-12-12,1.153846025466919
2016-12-13,1.1285710334777832
2016-12-14,1.1264840364456177
2016-12-15,1.1119780540466309
2016-12-16,1.1164840459823608
2016-12-19,1.1098899841308594
2016-12-20,1.1098899841308594
2016-12-21,1.1401100158691406
2016-12-22,1.1540659666061401
2016-12-23,1.2164839506149292
2016-12-27,1.2609889507293701
2016-12-28,1.318681001663208
2016-12-29,1.335165023803711
2016-12-30,1.336812973022461
2017-01-03,1.4945050477981567
2017-01-04,1.6043959856033325
2017-01-05,1.4175820350646973
2017-01-06,1.2829669713974
2017-01-09,1.2587909698486328
2017-01-10,1.2637360095977783
2017-01-11,1.214285969734192
2017-01-12,1.1868129968643188
2017-01-13,1.1976920366287231
2017-01-17,1.285714030265808
2017-01-18,1.2747249603271484
2017-01-19,1.285714030265808
2017-01-20,1.2747249603271484
2017-01-23,1.285714030265808
2017-01-24,1.2294509410858154
2017-01-25,1.1704399585723877
2017-01-26,1.1840660572052002
2017-01-27,1.2087910175323486
2017-01-30,1.1839560270309448
2017-01-31,1.1922529935836792
2017-02-01,1.1862640380859375
2017-02-02,1.2032970190048218
2017-02-03,1.2087910175323486
2017-02-06,1.2087910175323486
2017-02-07,1.208901047706604
2017-02-08,1.197801947593689
2017-02-09,1.1428569555282593
2017-02-10,1.1593409776687622
2017-02-13,1.159890055656433
2017-02-14,1.1868129968643188
2017-02-15,1.1868129968643188
2017-02-16,1.1868129968643188
2017-02-17,1.1868129968643188
2017-02-21,1.2197799682617188
2017-02-22,1.2472529411315918
2017-02-23,1.285714030265808
2017-02-24,1.3073630332946777
2017-02-27,1.285714030265808
2017-02-28,1.2637360095977783
2017-03-01,1.2862639427185059
2017-03-02,1.3780219554901123
2017-03-03,1.4175820350646973
2017-03-06,1.527472972869873
2017-03-07,1.4505490064620972
2017-03-08,1.3532969951629639
2017-03-09,1.4010989665985107
2017-03-10,1.483515977859497
2017-03-13,1.4697799682617188
2017-03-14,1.439560055732727
2017-03-15,1.4510990381240845
2017-03-16,1.346153974533081
2017-03-17,1.2967029809951782
2017-03-20,1.164834976196289
2017-03-21,1.351647973060608
2017-03-22,1.2202199697494507
2017-03-23,1.2307690382003784
2017-03-24,1.197801947593689
2017-03-27,1.2521979808807373
2017-03-28,1.2252750396728516
2017-03-29,1.2472529411315918
2017-03-30,1.2307690382003784
2017-03-31,1.2759339809417725
2017-04-03,1.3324179649353027
2017-04-04,1.3197799921035767
2017-04-05,1.302198052406311
2017-04-06,1.3450549840927124
2017-04-07,1.351647973060608
2017-04-10,1.3736259937286377
2017-04-11,1.3848350048065186
2017-04-12,1.3847249746322632
2017-04-13,1.3187910318374634
2017-04-17,1.351647973060608
2017-04-18,1.3860440254211426
2017-04-19,1.379120945930481
2017-04-20,1.4109890460968018
2017-04-21,1.3901100158691406
2017-04-24,1.400549054145813
2017-04-25,1.413187026977539
2017-04-26,1.472527027130127
2017-04-27,1.560439944267273
2017-04-28,1.513187050819397
2017-05-01,1.6976920366287231
2017-05-02,1.6527470350265503
2017-05-03,1.8296699523925781
2017-05-04,1.8681319952011108
2017-05-05,2.01098895072937
2017-05-08,2.1978020668029785
2017-05-09,2.5604400634765625
2017-05-10,2.4175820350646973
2017-05-11,2.3516480922698975
2017-05-12,2.0659339427948
2017-05-15,2.1978020668029785
2017-05-16,2.252747058868408
2017-05-17,2.324176073074341
2017-05-18,2.3626370429992676
2017-05-19,2.406593084335327
2017-05-22,2.6483519077301025
2017-05-23,3.230768918991089
2017-05-24,4.5604400634765625
2017-05-25,5.241757869720459
2017-05-26,4.450549125671387
2017-05-30,4.692307949066162
2017-05-31,5.319231033325195
2017-06-01,5.623626232147217
2017-06-02,5.494504928588867
2017-06-05,5.670330047607422
2017-06-06,6.004944801330566
2017-06-07,5.8021979331970215
2017-06-08,5.329669952392578
2017-06-09,5.0
2017-06-12,4.250658988952637
2017-06-13,4.376373767852783
2017-06-14,3.846153974533081
2017-06-15,4.203297138214111
2017-06-16,4.395604133605957
2017-06-19,4.659340858459473
2017-06-20,5.054834842681885
2017-06-21,4.780220031738281
2017-06-22,4.660823822021484
2017-06-23,4.816483974456787
2017-06-26,4.305494785308838
2017-06-27,4.359889984130859
2017-06-28,4.527472972869873
2017-06-29,4.395604133605957
2017-06-30,4.285714149475098
2017-07-03,4.4395599365234375
2017-07-05,4.47637414932251
2017-07-06,4.395604133605957
2017-07-07,4.318790912628174
2017-07-10,4.230769157409668
2017-07-11,4.1318678855896
2017-07-12,4.394615173339844
2017-07-13,4.3021979331970215
2017-07-14,4.120879173278809
2017-07-17,3.8021979331970215
2017-07-18,4.15384578704834
2017-07-19,3.9340660572052
2017-07-20,4.286263942718506
2017-07-21,4.351647853851318
2017-07-24,4.593407154083252
2017-07-25,4.4395599365234375
2017-07-26,4.40109920501709
2017-07-27,4.450549125671387
2017-07-28,4.615385055541992
2017-07-31,4.615385055541992
2017-08-01,4.659340858459473
2017-08-02,4.869231224060059
2017-08-03,5.186812877655029
2017-08-04,5.219779968261719
2017-08-07,5.92307710647583
2017-08-08,5.813187122344971
2017-08-09,5.714285850524902
2017-08-10,6.15384578704834
2017-08-11,6.775275230407715
2017-08-14,8.131868362426758
2017-08-15,7.527582168579102
2017-08-16,8.05494499206543
2017-08-17,8.164834976196289
2017-08-18,7.730769157409668
2017-08-21,7.681319236755371
2017-08-22,7.887362957000732
2017-08-23,8.021978378295898
2017-08-24,8.241758346557617
2017-08-25,8.296703338623047
2017-08-28,8.420330047607422
2017-08-29,9.153736114501953
2017-08-30,10.186813354492188
2017-08-31,11.04395580291748
2017-09-01,8.79120922088623
2017-09-05,8.516484260559082
2017-09-06,9.123625755310059
2017-09-07,8.681319236755371
2017-09-08,7.9013190269470215
2017-09-11,7.582417964935303
2017-09-12,7.637362957000732
2017-09-13,6.219779968261719
2017-09-14,5.696484088897705
2017-09-15,6.923131942749023
2017-09-18,8.186593055725098
2017-09-19,7.747252941131592
2017-09-20,7.8021979331970215
2017-09-21,7.197912216186523
2017-09-22,7.285714149475098
2017-09-25,7.5835161209106445
2017-09-26,7.609889984130859
2017-09-27,8.126374244689941
2017-09-28,7.862637042999268
2017-09-29,7.714285850524902
2017-10-02,7.807802200317383
2017-10-03,7.538462162017822
2017-10-04,7.523352146148682
2017-10-05,7.648352146148682
2017-10-06,7.5604400634765625
2017-10-09,7.667582035064697
2017-10-10,7.3563737869262695
2017-10-11,6.868351936340332
2017-10-12,7.457472801208496
2017-10-13,7.442856788635254
2017-10-16,7.2087907791137695
2017-10-17,7.38351583480835
2017-10-18,7.32043981552124
2017-10-19,7.429450988769531
2017-10-20,7.719890117645264
2017-10-23,7.5604400634765625
2017-10-24,7.472527027130127
2017-10-25,7.4395599365234375
2017-10-26,7.6895599365234375
2017-10-27,7.489010810852051
2017-10-30,7.97802209854126
2017-10-31,9.102856636047363
2017-11-01,9.318680763244629
2017-11-02,10.186813354492188
2017-11-03,10.439559936523438
2017-11-06,10.153956413269043
2017-11-07,9.879120826721191
2017-11-08,10.120879173278809
2017-11-09,10.178570747375488
2017-11-10,9.670330047607422
2017-11-13,9.417581558227539
2017-11-14,8.79120922088623
2017-11-15,9.560440063476562
2017-11-16,9.923022270202637
2017-11-17,9.950549125671387
2017-11-20,10.549450874328613
2017-11-21,10.672527313232422
2017-11-22,10.934065818786621
2017-11-24,11.802308082580566
2017-11-27,14.604395866394043
2017-11-28,16.153955459594727
2017-11-29,17.175823211669922
2017-11-30,16.71428680419922
2017-12-01,18.296703338623047
2017-12-04,20.054889678955078
2017-12-05,17.295385360717773
2017-12-06,18.373626708984375
2017-12-07,20.000110626220703
2017-12-08,18.130769729614258
2017-12-11,20.332307815551758
2017-12-12,24.9780216217041
2017-12-13,25.65934181213379
2017-12-14,26.098791122436523
2017-12-15,29.65934181213379
2017-12-18,38.05494689941406
2017-12-19,33.19769287109375
2017-12-20,26.186758041381836
2017-12-21,19.47252655029297
2017-12-22,21.868131637573242
2017-12-26,25.934066772460938
2017-12-27,23.626373291015625
2017-12-28,21.28571319580078
2017-12-29,22.153846740722656
2018-01-02,24.851648330688477
2018-01-03,24.78022003173828
2018-01-04,24.21977996826172
2018-01-05,25.690988540649414
2018-01-08,24.227802276611328
2018-01-09,23.736263275146484
2018-01-10,21.54945182800293
2018-01-11,18.769285202026367
2018-01-12,21.648351669311523
2018-01-16,19.076923370361328
2018-01-17,17.9780216217041
2018-01-18,20.406593322753906
2018-01-19,19.42890167236328
2018-01-22,18.52747344970703
2018-01-23,18.16098976135254
2018-01-24,18.352197647094727
2018-01-25,18.516483306884766
2018-01-26,18.076923370361328
2018-01-29,19.139999389648438
2018-01-30,17.510000228881836
2018-01-31,15.59000015258789
2018-02-01,13.109999656677246
2018-02-02,12.0
2018-02-05,10.050000190734863
2018-02-06,12.3100004196167
2018-02-07,13.6899995803833
2018-02-08,13.944999694824219
2018-02-09,14.34000015258789
2018-02-12,14.869999885559082
2018-02-13,14.390000343322754
2018-02-14,16.440000534057617
2018-02-15,18.639999389648438
2018-02-16,17.760000228881836
2018-02-20,19.989999771118164
2018-02-21,17.860000610351562
2018-02-22,16.920000076293945
2018-02-23,17.209999084472656
2018-02-26,17.81999969482422
2018-02-27,18.15999984741211
2018-02-28,17.829999923706055
2018-03-01,18.100000381469727
2018-03-02,18.0
2018-03-05,18.610000610351562
2018-03-06,17.15999984741211
2018-03-07,15.739999771118164
2018-03-08,15.739999771118164
2018-03-09,14.989999771118164
2018-03-12,15.15999984741211
2018-03-13,14.800000190734863
2018-03-14,13.305000305175781
2018-03-15,13.460000038146973
2018-03-16,14.229999542236328
2018-03-19,13.600000381469727
2018-03-20,14.600000381469727
2018-03-21,14.75
2018-03-22,14.09000015258789
2018-03-23,13.720000267028809
2018-03-26,12.609999656677246
2018-03-27,11.949999809265137
2018-03-28,11.279999732971191
2018-03-29,10.489999771118164
2018-04-02,11.1899995803833
2018-04-03,12.670000076293945
2018-04-04,11.119999885559082
2018-04-05,11.010000228881836
2018-04-06,10.550000190734863
2018-04-09,10.550000190734863
2018-04-10,11.050000190734863
2018-04-11,11.479999542236328
2018-04-12,12.479999542236328
2018-04-13,13.520000457763672
2018-04-16,13.180000305175781
2018-04-17,12.430000305175781
2018-04-18,13.239999771118164
2018-04-19,13.649999618530273
2018-04-20,14.850000381469727
2018-04-23,15.25
2018-04-24,16.8799991607666
2018-04-25,15.069999694824219
2018-04-26,15.350000381469727
2018-04-27,15.5
2018-04-30,15.850000381469727
2018-05-01,14.9399995803833
2018-05-02,14.4399995803833
2018-05-03,15.199999809265137
2018-05-04,15.59000015258789
2018-05-07,14.970000267028809
2018-05-08,14.710000038146973
2018-05-09,14.970000267028809
2018-05-10,14.579999923706055
2018-05-11,14.100000381469727
2018-05-14,14.5
2018-05-15,14.25
2018-05-16,13.75
2018-05-17,13.529999732971191
2018-05-18,13.53499984741211
2018-05-21,13.609999656677246
2018-05-22,13.079999923706055
2018-05-23,12.220000267028809
2018-05-24,12.239999771118164
2018-05-25,12.149999618530273
2018-05-29,12.149999618530273
2018-05-30,11.960000038146973
2018-05-31,12.279999732971191
2018-06-01,12.100000381469727
2018-06-04,11.979999542236328
2018-06-05,12.430000305175781
2018-06-06,12.449999809265137
2018-06-07,12.859999656677246
2018-06-08,12.699999809265137
2018-06-11,11.699999809265137
2018-06-12,11.289999961853027
2018-06-13,10.600000381469727
2018-06-14,11.529999732971191
2018-06-15,10.949999809265137
2018-06-18,11.050000190734863
2018-06-19,11.0
2018-06-20,10.899999618530273
2018-06-21,10.699999809265137
2018-06-22,10.100000381469727
2018-06-25,9.800000190734863
2018-06-26,9.229999542236328
2018-06-27,8.520000457763672
2018-06-28,8.9399995803833
2018-06-29,8.529999732971191
2018-07-02,10.199999809265137
2018-07-03,10.010000228881836
2018-07-05,10.050000190734863
2018-07-06,10.229999542236328
2018-07-09,10.300000190734863
2018-07-10,9.270000457763672
2018-07-11,9.350000381469727
2018-07-12,9.3100004196167
2018-07-13,9.239999771118164
2018-07-16,10.300000190734863
2018-07-17,11.489999771118164
2018-07-18,10.829999923706055
2018-07-19,10.949999809265137
2018-07-20,11.0
2018-07-23,11.579999923706055
2018-07-24,12.260000228881836
2018-07-25,11.880000114440918
2018-07-26,12.100000381469727
2018-07-27,11.949999809265137
2018-07-30,11.109999656677246
2018-07-31,10.420000076293945
2018-08-01,10.100000381469727
2018-08-02,10.350000381469727
2018-08-03,10.149999618530273
2018-08-06,9.970000267028809
2018-08-07,10.130000114440918
2018-08-08,9.729999542236328
2018-08-09,9.739999771118164
2018-08-10,9.600000381469727
2018-08-13,9.40999984741211
2018-08-14,9.199999809265137
2018-08-15,9.640000343322754
2018-08-16,9.100000381469727
2018-08-17,8.869999885559082
2018-08-20,8.760000228881836
2018-08-21,8.869999885559082
2018-08-22,8.930000305175781
2018-08-23,8.819999694824219
2018-08-24,9.180000305175781
2018-08-27,9.34000015258789
2018-08-28,9.859999656677246
2018-08-29,9.489999771118164
2018-08-30,9.130000114440918
2018-08-31,9.5
2018-09-04,9.5
2018-09-05,8.850000381469727
2018-09-06,8.579999923706055
2018-09-07,8.34000015258789
2018-09-10,8.229999542236328
2018-09-11,8.140000343322754
2018-09-12,8.239999771118164
2018-09-13,8.6899995803833
2018-09-14,8.550000190734863
2018-09-17,8.039999961853027
2018-09-18,8.100000381469727
2018-09-19,8.170000076293945
2018-09-20,8.09000015258789
2018-09-21,8.850000381469727
2018-09-24,8.319999694824219
2018-09-25,8.050000190734863
2018-09-26,8.029999732971191
2018-09-27,8.079999923706055
2018-09-28,7.940000057220459
2018-10-01,7.730000019073486
2018-10-02,7.400000095367432
2018-10-03,7.360000133514404
2018-10-04,7.460000038146973
2018-10-05,7.300000190734863
2018-10-08,7.880000114440918
2018-10-09,7.724999904632568
2018-10-10,7.309999942779541
2018-10-11,6.78000020980835
2018-10-12,6.849999904632568
2018-10-15,7.25
2018-10-16,7.28000020980835
2018-10-17,7.210000038146973
2018-10-18,6.980000019073486
2018-10-19,7.050000190734863
2018-10-22,7.179999828338623
2018-10-23,7.21999979019165
2018-10-24,7.190000057220459
2018-10-25,7.039999961853027
2018-10-26,6.96999979019165
2018-10-29,6.829999923706055
2018-10-30,6.659999847412109
2018-10-31,6.739999771118164
2018-11-01,6.639999866485596
2018-11-02,6.929999828338623
2018-11-05,7.164999961853027
2018-11-06,7.489999771118164
2018-11-07,7.71999979019165
2018-11-08,7.440000057220459
2018-11-09,7.059999942779541
2018-11-12,6.909999847412109
2018-11-13,6.869999885559082
2018-11-14,5.980000019073486
2018-11-15,6.25
2018-11-16,6.050000190734863
2018-11-19,5.400000095367432
2018-11-20,4.894999980926514
2018-11-21,5.03000020980835
2018-11-23,4.880000114440918
2018-11-26,4.489999771118164
2018-11-27,4.699999809265137
2018-11-28,5.539999961853027
2018-11-29,5.289999961853027
2018-11-30,4.989999771118164
2018-12-03,4.75
2018-12-04,4.510000228881836
2018-12-06,4.289999961853027
2018-12-07,3.9800000190734863
2018-12-10,4.03000020980835
2018-12-11,3.950000047683716
2018-12-12,4.050000190734863
2018-12-13,3.884999990463257
2018-12-14,3.8399999141693115
