Date,NUE
1980-12-10,1.3333330154418945
1980-12-11,1.3177080154418945
1980-12-12,1.3151040077209473
1980-12-15,1.359375
1980-12-16,1.359375
1980-12-17,1.3463540077209473
1980-12-18,1.3567709922790527
1980-12-19,1.375
1980-12-22,1.3854169845581055
1980-12-23,1.4322919845581055
1980-12-24,1.453125
1980-12-26,1.453125
1980-12-29,1.4479169845581055
1980-12-30,1.4505209922790527
1980-12-31,1.4557290077209473
1981-01-02,1.4635419845581055
1981-01-05,1.484375
1981-01-06,1.515625
1981-01-07,1.4583330154418945
1981-01-08,1.4427080154418945
1981-01-09,1.453125
1981-01-12,1.4583330154418945
1981-01-13,1.4557290077209473
1981-01-14,1.484375
1981-01-15,1.5
1981-01-16,1.515625
1981-01-19,1.5338540077209473
1981-01-20,1.5286459922790527
1981-01-21,1.5
1981-01-22,1.5
1981-01-23,1.4947919845581055
1981-01-26,1.4973959922790527
1981-01-27,1.484375
1981-01-28,1.4583330154418945
1981-01-29,1.4635419845581055
1981-01-30,1.4270830154418945
1981-02-02,1.3645830154418945
1981-02-03,1.40625
1981-02-04,1.4375
1981-02-05,1.4427080154418945
1981-02-06,1.4322919845581055
1981-02-09,1.4270830154418945
1981-02-10,1.421875
1981-02-11,1.421875
1981-02-12,1.4270830154418945
1981-02-13,1.4296879768371582
1981-02-17,1.4322919845581055
1981-02-18,1.4322919845581055
1981-02-19,1.4322919845581055
1981-02-20,1.4348959922790527
1981-02-23,1.4322919845581055
1981-02-24,1.4322919845581055
1981-02-25,1.4348959922790527
1981-02-26,1.4739580154418945
1981-02-27,1.4479169845581055
1981-03-02,1.3958330154418945
1981-03-03,1.3802080154418945
1981-03-04,1.3697919845581055
1981-03-05,1.3489580154418945
1981-03-06,1.3697919845581055
1981-03-09,1.359375
1981-03-10,1.3489580154418945
1981-03-11,1.3541669845581055
1981-03-12,1.390625
1981-03-13,1.3958330154418945
1981-03-16,1.375
1981-03-17,1.3567709922790527
1981-03-18,1.3645830154418945
1981-03-19,1.3645830154418945
1981-03-20,1.3802080154418945
1981-03-23,1.3854169845581055
1981-03-24,1.4010419845581055
1981-03-25,1.4427080154418945
1981-03-26,1.4479169845581055
1981-03-27,1.4375
1981-03-30,1.4635419845581055
1981-03-31,1.5208330154418945
1981-04-01,1.5208330154418945
1981-04-02,1.546875
1981-04-03,1.5651040077209473
1981-04-06,1.5416669845581055
1981-04-07,1.5677080154418945
1981-04-08,1.625
1981-04-09,1.6614580154418945
1981-04-10,1.625
1981-04-13,1.6171879768371582
1981-04-14,1.6171879768371582
1981-04-15,1.6302080154418945
1981-04-16,1.6302080154418945
1981-04-20,1.6458330154418945
1981-04-21,1.6666669845581055
1981-04-22,1.671875
1981-04-23,1.6614580154418945
1981-04-24,1.6614580154418945
1981-04-27,1.6640629768371582
1981-04-28,1.65625
1981-04-29,1.6328129768371582
1981-04-30,1.6041669845581055
1981-05-01,1.5625
1981-05-04,1.546875
1981-05-05,1.5442709922790527
1981-05-06,1.5520830154418945
1981-05-07,1.5677080154418945
1981-05-08,1.5625
1981-05-11,1.5416669845581055
1981-05-12,1.546875
1981-05-13,1.5729169845581055
1981-05-14,1.5677080154418945
1981-05-15,1.5677080154418945
1981-05-18,1.5833330154418945
1981-05-19,1.6041669845581055
1981-05-20,1.6145830154418945
1981-05-21,1.6171879768371582
1981-05-22,1.6145830154418945
1981-05-26,1.609375
1981-05-27,1.6145830154418945
1981-05-28,1.640625
1981-05-29,1.65625
1981-06-01,1.6484379768371582
1981-06-02,1.6484379768371582
1981-06-03,1.6484379768371582
1981-06-04,1.6458330154418945
1981-06-05,1.6510419845581055
1981-06-08,1.7005209922790527
1981-06-09,1.6927080154418945
1981-06-10,1.703125
1981-06-11,1.6953129768371582
1981-06-12,1.6927080154418945
1981-06-15,1.6875
1981-06-16,1.6822919845581055
1981-06-17,1.6458330154418945
1981-06-18,1.6302080154418945
1981-06-19,1.609375
1981-06-22,1.6328129768371582
1981-06-23,1.6927080154418945
1981-06-24,1.6770830154418945
1981-06-25,1.6848959922790527
1981-06-26,1.703125
1981-06-29,1.6979169845581055
1981-06-30,1.6822919845581055
1981-07-01,1.6666669845581055
1981-07-02,1.6510419845581055
1981-07-06,1.6041669845581055
1981-07-07,1.5885419845581055
1981-07-08,1.5729169845581055
1981-07-09,1.5755209922790527
1981-07-10,1.5885419845581055
1981-07-13,1.5989580154418945
1981-07-14,1.59375
1981-07-15,1.609375
1981-07-16,1.59375
1981-07-17,1.59375
1981-07-20,1.5520830154418945
1981-07-21,1.5
1981-07-22,1.4947919845581055
1981-07-23,1.5
1981-07-24,1.4947919845581055
1981-07-27,1.4973959922790527
1981-07-28,1.4583330154418945
1981-07-29,1.4166669845581055
1981-07-30,1.4114580154418945
1981-07-31,1.40625
1981-08-03,1.4010419845581055
1981-08-04,1.4088540077209473
1981-08-05,1.4375
1981-08-06,1.4947919845581055
1981-08-07,1.4921879768371582
1981-08-10,1.5104169845581055
1981-08-11,1.5104169845581055
1981-08-12,1.4947919845581055
1981-08-13,1.4921879768371582
1981-08-14,1.484375
1981-08-17,1.4583330154418945
1981-08-18,1.4557290077209473
1981-08-19,1.453125
1981-08-20,1.453125
1981-08-21,1.453125
1981-08-24,1.3697919845581055
1981-08-25,1.359375
1981-08-26,1.34375
1981-08-27,1.3333330154418945
1981-08-28,1.3697919845581055
1981-08-31,1.3697919845581055
1981-09-01,1.34375
1981-09-02,1.3359379768371582
1981-09-03,1.3359379768371582
1981-09-04,1.3177080154418945
1981-09-08,1.2760419845581055
1981-09-09,1.234375
1981-09-10,1.2395830154418945
1981-09-11,1.2447919845581055
1981-09-14,1.2135419845581055
1981-09-15,1.2135419845581055
1981-09-16,1.1640629768371582
1981-09-17,1.0989580154418945
1981-09-18,1.0833330154418945
1981-09-21,1.09375
1981-09-22,1.1041669845581055
1981-09-23,1.0833330154418945
1981-09-24,1.0807290077209473
1981-09-25,1.0625
1981-09-28,1.0833330154418945
1981-09-29,1.1145830154418945
1981-09-30,1.1302080154418945
1981-10-01,1.1354169845581055
1981-10-02,1.1458330154418945
1981-10-05,1.15625
1981-10-06,1.15625
1981-10-07,1.1666669845581055
1981-10-08,1.1875
1981-10-09,1.2005209922790527
1981-10-12,1.1979169845581055
1981-10-13,1.2083330154418945
1981-10-14,1.2005209922790527
1981-10-15,1.1875
1981-10-16,1.1979169845581055
1981-10-19,1.1822919845581055
1981-10-20,1.1822919845581055
1981-10-21,1.1875
1981-10-22,1.140625
1981-10-23,1.140625
1981-10-26,1.109375
1981-10-27,1.1145830154418945
1981-10-28,1.1197919845581055
1981-10-29,1.109375
1981-10-30,1.1041669845581055
1981-11-02,1.140625
1981-11-03,1.1510419845581055
1981-11-04,1.1510419845581055
1981-11-05,1.171875
1981-11-06,1.1666669845581055
1981-11-09,1.1458330154418945
1981-11-10,1.1458330154418945
1981-11-11,1.140625
1981-11-12,1.1354169845581055
1981-11-13,1.1197919845581055
1981-11-16,1.0442709922790527
1981-11-17,1.0625
1981-11-18,1.0885419845581055
1981-11-19,1.0885419845581055
1981-11-20,1.1197919845581055
1981-11-23,1.15625
1981-11-24,1.1875
1981-11-25,1.2161459922790527
1981-11-27,1.2473959922790527
1981-11-30,1.2708330154418945
1981-12-01,1.3072919845581055
1981-12-02,1.2942709922790527
1981-12-03,1.3020830154418945
1981-12-04,1.3177080154418945
1981-12-07,1.3151040077209473
1981-12-08,1.3333330154418945
1981-12-09,1.3020830154418945
1981-12-10,1.2604169845581055
1981-12-11,1.2395830154418945
1981-12-14,1.2135419845581055
1981-12-15,1.21875
1981-12-16,1.21875
1981-12-17,1.2604169845581055
1981-12-18,1.28125
1981-12-21,1.2994790077209473
1981-12-22,1.28125
1981-12-23,1.2369790077209473
1981-12-24,1.2239580154418945
1981-12-28,1.2291669845581055
1981-12-29,1.2239580154418945
1981-12-30,1.2213540077209473
1981-12-31,1.2447919845581055
1982-01-04,1.25
1982-01-05,1.2473959922790527
1982-01-06,1.2135419845581055
1982-01-07,1.2135419845581055
1982-01-08,1.2239580154418945
1982-01-11,1.2239580154418945
1982-01-12,1.1770830154418945
1982-01-13,1.1041669845581055
1982-01-14,1.0833330154418945
1982-01-15,1.1354169845581055
1982-01-18,1.1770830154418945
1982-01-19,1.1875
1982-01-20,1.140625
1982-01-21,1.1354169845581055
1982-01-22,1.109375
1982-01-25,1.0520830154418945
1982-01-26,1.0677080154418945
1982-01-27,1.0963540077209473
1982-01-28,1.171875
1982-01-29,1.1901040077209473
1982-02-01,1.15625
1982-02-02,1.1666669845581055
1982-02-03,1.1145830154418945
1982-02-04,1.0625
1982-02-05,1.1458330154418945
1982-02-08,1.0833330154418945
1982-02-09,1.0729169845581055
1982-02-10,1.0807290077209473
1982-02-11,1.0677080154418945
1982-02-12,1.0625
1982-02-16,1.046875
1982-02-17,1.0416669845581055
1982-02-18,1.0729169845581055
1982-02-19,1.0598959922790527
1982-02-22,1.03125
1982-02-23,0.984375
1982-02-24,0.9895830154418945
1982-02-25,1.0026040077209473
1982-02-26,1.0026040077209473
1982-03-01,1.0572919845581055
1982-03-02,1.0729169845581055
1982-03-03,1.0208330154418945
1982-03-04,1.0052080154418945
1982-03-05,1.0104169845581055
1982-03-08,1.0
1982-03-09,1.03125
1982-03-10,1.0208330154418945
1982-03-11,0.9791669845581055
1982-03-12,0.953125
1982-03-15,0.9427080154418945
1982-03-16,0.9322919845581055
1982-03-17,0.9036459922790527
1982-03-18,0.8958330154418945
1982-03-19,0.9140629768371582
1982-03-22,0.9375
1982-03-23,0.9791669845581055
1982-03-24,0.9348959922790527
1982-03-25,0.9296879768371582
1982-03-26,0.9114580154418945
1982-03-29,0.90625
1982-03-30,0.9427080154418945
1982-03-31,0.9166669845581055
1982-04-01,0.9322919845581055
1982-04-02,0.9375
1982-04-05,0.9322919845581055
1982-04-06,0.9270830154418945
1982-04-07,0.9479169845581055
1982-04-08,0.9791669845581055
1982-04-12,0.9583330154418945
1982-04-13,0.9739580154418945
1982-04-14,0.984375
1982-04-15,1.015625
1982-04-16,1.0026040077209473
1982-04-19,0.9921879768371582
1982-04-20,0.9557290077209473
1982-04-21,0.9557290077209473
1982-04-22,0.9583330154418945
1982-04-23,0.96875
1982-04-26,0.9661459922790527
1982-04-27,0.9765629768371582
1982-04-28,0.9739580154418945
1982-04-29,0.9739580154418945
1982-04-30,0.9635419845581055
1982-05-03,0.953125
1982-05-04,0.9791669845581055
1982-05-05,0.984375
1982-05-06,0.9895830154418945
1982-05-07,1.0026040077209473
1982-05-10,0.9713540077209473
1982-05-11,0.9739580154418945
1982-05-12,0.96875
1982-05-13,0.9427080154418945
1982-05-14,0.9479169845581055
1982-05-17,0.9479169845581055
1982-05-18,0.9479169845581055
1982-05-19,0.9270830154418945
1982-05-20,0.921875
1982-05-21,0.9166669845581055
1982-05-24,0.921875
1982-05-25,0.9296879768371582
1982-05-26,0.9296879768371582
1982-05-27,0.9270830154418945
1982-05-28,0.921875
1982-06-01,0.921875
1982-06-02,0.9322919845581055
1982-06-03,0.9244790077209473
1982-06-04,0.7708330154418945
1982-06-07,0.8072919845581055
1982-06-08,0.7994790077209473
1982-06-09,0.7708330154418945
1982-06-10,0.7734379768371582
1982-06-11,0.78125
1982-06-14,0.7838540077209473
1982-06-15,0.7708330154418945
1982-06-16,0.7604169845581055
1982-06-17,0.7604169845581055
1982-06-18,0.7552080154418945
1982-06-21,0.7239580154418945
1982-06-22,0.7291669845581055
1982-06-23,0.7395830154418945
1982-06-24,0.765625
1982-06-25,0.7682290077209473
1982-06-28,0.7760419845581055
1982-06-29,0.796875
1982-06-30,0.7864580154418945
1982-07-01,0.7890629768371582
1982-07-02,0.7864580154418945
1982-07-06,0.7734379768371582
1982-07-07,0.765625
1982-07-08,0.765625
1982-07-09,0.7760419845581055
1982-07-12,0.7708330154418945
1982-07-13,0.7369790077209473
1982-07-14,0.7395830154418945
1982-07-15,0.75
1982-07-16,0.7421879768371582
1982-07-19,0.7239580154418945
1982-07-20,0.7239580154418945
1982-07-21,0.7473959922790527
1982-07-22,0.7604169845581055
1982-07-23,0.7708330154418945
1982-07-26,0.7395830154418945
1982-07-27,0.75
1982-07-28,0.7552080154418945
1982-07-29,0.7604169845581055
1982-07-30,0.7708330154418945
1982-08-02,0.7838540077209473
1982-08-03,0.75
1982-08-04,0.7395830154418945
1982-08-05,0.7395830154418945
1982-08-06,0.7421879768371582
1982-08-09,0.734375
1982-08-10,0.7265629768371582
1982-08-11,0.7369790077209473
1982-08-12,0.7447919845581055
1982-08-13,0.7291669845581055
1982-08-16,0.7291669845581055
1982-08-17,0.7604169845581055
1982-08-18,0.7916669845581055
1982-08-19,0.8020830154418945
1982-08-20,0.8098959922790527
1982-08-23,0.8359379768371582
1982-08-24,0.859375
1982-08-25,0.890625
1982-08-26,0.9244790077209473
1982-08-27,0.8984379768371582
1982-08-30,0.8984379768371582
1982-08-31,0.9166669845581055
1982-09-01,0.9114580154418945
1982-09-02,0.9036459922790527
1982-09-03,0.8932290077209473
1982-09-07,0.8645830154418945
1982-09-08,0.8854169845581055
1982-09-09,0.9010419845581055
1982-09-10,0.8828129768371582
1982-09-13,0.8828129768371582
1982-09-14,0.8854169845581055
1982-09-15,0.8984379768371582
1982-09-16,0.8958330154418945
1982-09-17,0.8958330154418945
1982-09-20,0.8828129768371582
1982-09-21,0.9036459922790527
1982-09-22,0.921875
1982-09-23,0.921875
1982-09-24,0.9192709922790527
1982-09-27,0.9166669845581055
1982-09-28,0.9270830154418945
1982-09-29,0.9348959922790527
1982-09-30,0.9270830154418945
1982-10-01,0.953125
1982-10-04,0.9895830154418945
1982-10-05,1.015625
1982-10-06,1.0208330154418945
1982-10-07,1.0208330154418945
1982-10-08,1.0208330154418945
1982-10-11,1.0234379768371582
1982-10-12,1.015625
1982-10-13,1.0234379768371582
1982-10-14,1.046875
1982-10-15,1.0598959922790527
1982-10-18,1.0520830154418945
1982-10-19,1.0390629768371582
1982-10-20,1.0234379768371582
1982-10-21,1.0260419845581055
1982-10-22,1.0520830154418945
1982-10-25,1.0572919845581055
1982-10-26,1.0755209922790527
1982-10-27,1.0989580154418945
1982-10-28,1.0911459922790527
1982-10-29,1.0729169845581055
1982-11-01,1.078125
1982-11-02,1.1041669845581055
1982-11-03,1.1822919845581055
1982-11-04,1.2083330154418945
1982-11-05,1.2708330154418945
1982-11-08,1.2526040077209473
1982-11-09,1.2552080154418945
1982-11-10,1.2083330154418945
1982-11-11,1.1953129768371582
1982-11-12,1.1979169845581055
1982-11-15,1.1875
1982-11-16,1.171875
1982-11-17,1.1614580154418945
1982-11-18,1.1848959922790527
1982-11-19,1.171875
1982-11-22,1.1666669845581055
1982-11-23,1.1145830154418945
1982-11-24,1.1354169845581055
1982-11-26,1.1458330154418945
1982-11-29,1.1666669845581055
1982-11-30,1.1927080154418945
1982-12-01,1.1901040077209473
1982-12-02,1.171875
1982-12-03,1.171875
1982-12-06,1.171875
1982-12-07,1.1875
1982-12-08,1.1822919845581055
1982-12-09,1.1614580154418945
1982-12-10,1.171875
1982-12-13,1.1822919845581055
1982-12-14,1.203125
1982-12-15,1.2083330154418945
1982-12-16,1.25
1982-12-17,1.2395830154418945
1982-12-20,1.234375
1982-12-21,1.21875
1982-12-22,1.2447919845581055
1982-12-23,1.265625
1982-12-27,1.2916669845581055
1982-12-28,1.3072919845581055
1982-12-29,1.3229169845581055
1982-12-30,1.3203129768371582
1982-12-31,1.3020830154418945
1983-01-03,1.2604169845581055
1983-01-04,1.2760419845581055
1983-01-05,1.2760419845581055
1983-01-06,1.3125
1983-01-07,1.3541669845581055
1983-01-10,1.4114580154418945
1983-01-11,1.4166669845581055
1983-01-12,1.4375
1983-01-13,1.4114580154418945
1983-01-14,1.390625
1983-01-17,1.4192709922790527
1983-01-18,1.4166669845581055
1983-01-19,1.4166669845581055
1983-01-20,1.421875
1983-01-21,1.4322919845581055
1983-01-24,1.40625
1983-01-25,1.40625
1983-01-26,1.4114580154418945
1983-01-27,1.421875
1983-01-28,1.4583330154418945
1983-01-31,1.4635419845581055
1983-02-01,1.4895830154418945
1983-02-02,1.4583330154418945
1983-02-03,1.4375
1983-02-04,1.421875
1983-02-07,1.421875
1983-02-08,1.4114580154418945
1983-02-09,1.4401040077209473
1983-02-10,1.4296879768371582
1983-02-11,1.4401040077209473
1983-02-14,1.4635419845581055
1983-02-15,1.4817709922790527
1983-02-16,1.4739580154418945
1983-02-17,1.4661459922790527
1983-02-18,1.4635419845581055
1983-02-22,1.4609379768371582
1983-02-23,1.4635419845581055
1983-02-24,1.4583330154418945
1983-02-25,1.4817709922790527
1983-02-28,1.53125
1983-03-01,1.5260419845581055
1983-03-02,1.53125
1983-03-03,1.5625
1983-03-04,1.5520830154418945
1983-03-07,1.546875
1983-03-08,1.5625
1983-03-09,1.5703129768371582
1983-03-10,1.5833330154418945
1983-03-11,1.5703129768371582
1983-03-14,1.5703129768371582
1983-03-15,1.5833330154418945
1983-03-16,1.5833330154418945
1983-03-17,1.5625
1983-03-18,1.5364580154418945
1983-03-21,1.5729169845581055
1983-03-22,1.578125
1983-03-23,1.5885419845581055
1983-03-24,1.6197919845581055
1983-03-25,1.6302080154418945
1983-03-28,1.6145830154418945
1983-03-29,1.6328129768371582
1983-03-30,1.6354169845581055
1983-03-31,1.6354169845581055
1983-04-04,1.6223959922790527
1983-04-05,1.6041669845581055
1983-04-06,1.6067709922790527
1983-04-07,1.59375
1983-04-08,1.5989580154418945
1983-04-11,1.6145830154418945
1983-04-12,1.6302080154418945
1983-04-13,1.6354169845581055
1983-04-14,1.640625
1983-04-15,1.6354169845581055
1983-04-18,1.65625
1983-04-19,1.6614580154418945
1983-04-20,1.6458330154418945
1983-04-21,1.625
1983-04-22,1.6171879768371582
1983-04-25,1.6302080154418945
1983-04-26,1.625
1983-04-27,1.6145830154418945
1983-04-28,1.6145830154418945
1983-04-29,1.6197919845581055
1983-05-02,1.6145830154418945
1983-05-03,1.5572919845581055
1983-05-04,1.53125
1983-05-05,1.5364580154418945
1983-05-06,1.5182290077209473
1983-05-09,1.5104169845581055
1983-05-10,1.484375
1983-05-11,1.5520830154418945
1983-05-12,1.59375
1983-05-13,1.6197919845581055
1983-05-16,1.6197919845581055
1983-05-17,1.6510419845581055
1983-05-18,1.6666669845581055
1983-05-19,1.65625
1983-05-20,1.6145830154418945
1983-05-23,1.5885419845581055
1983-05-24,1.6197919845581055
1983-05-25,1.6666669845581055
1983-05-26,1.65625
1983-05-27,1.671875
1983-05-31,1.640625
1983-06-01,1.6614580154418945
1983-06-02,1.6666669845581055
1983-06-03,1.6927080154418945
1983-06-06,1.6953129768371582
1983-06-07,1.6875
1983-06-08,1.65625
1983-06-09,1.640625
1983-06-10,1.640625
1983-06-13,1.6614580154418945
1983-06-14,1.65625
1983-06-15,1.6666669845581055
1983-06-16,1.6614580154418945
1983-06-17,1.6302080154418945
1983-06-20,1.5989580154418945
1983-06-21,1.625
1983-06-22,1.640625
1983-06-23,1.6302080154418945
1983-06-24,1.5833330154418945
1983-06-27,1.5833330154418945
1983-06-28,1.5416669845581055
1983-06-29,1.5416669845581055
1983-06-30,1.5677080154418945
1983-07-01,1.5833330154418945
1983-07-05,1.5807290077209473
1983-07-06,1.5625
1983-07-07,1.53125
1983-07-08,1.5390629768371582
1983-07-11,1.5729169845581055
1983-07-12,1.578125
1983-07-13,1.6041669845581055
1983-07-14,1.6041669845581055
1983-07-15,1.6041669845581055
1983-07-18,1.59375
1983-07-19,1.5833330154418945
1983-07-20,1.5729169845581055
1983-07-21,1.59375
1983-07-22,1.59375
1983-07-25,1.5677080154418945
1983-07-26,1.53125
1983-07-27,1.5052080154418945
1983-07-28,1.4791669845581055
1983-07-29,1.4322919845581055
1983-08-01,1.4375
1983-08-02,1.3645830154418945
1983-08-03,1.3802080154418945
1983-08-04,1.3541669845581055
1983-08-05,1.375
1983-08-08,1.3541669845581055
1983-08-09,1.3098959922790527
1983-08-10,1.2604169845581055
1983-08-11,1.3385419845581055
1983-08-12,1.3697919845581055
1983-08-15,1.4114580154418945
1983-08-16,1.40625
1983-08-17,1.4583330154418945
1983-08-18,1.4557290077209473
1983-08-19,1.453125
1983-08-22,1.4583330154418945
1983-08-23,1.4401040077209473
1983-08-24,1.4375
1983-08-25,1.4322919845581055
1983-08-26,1.453125
1983-08-29,1.453125
1983-08-30,1.4557290077209473
1983-08-31,1.4427080154418945
1983-09-01,1.40625
1983-09-02,1.4010419845581055
1983-09-06,1.4270830154418945
1983-09-07,1.4010419845581055
1983-09-08,1.4375
1983-09-09,1.40625
1983-09-12,1.4322919845581055
1983-09-13,1.4583330154418945
1983-09-14,1.5
1983-09-15,1.5520830154418945
1983-09-16,1.5833330154418945
1983-09-19,1.6875
1983-09-20,1.6458330154418945
1983-09-21,1.625
1983-09-22,1.6822919845581055
1983-09-23,1.6875
1983-09-26,1.6770830154418945
1983-09-27,1.6197919845581055
1983-09-28,1.6458330154418945
1983-09-29,1.625
1983-09-30,1.5833330154418945
1983-10-03,1.5625
1983-10-04,1.6145830154418945
1983-10-05,1.625
1983-10-06,1.6145830154418945
1983-10-07,1.6197919845581055
1983-10-10,1.6145830154418945
1983-10-11,1.6145830154418945
1983-10-12,1.6041669845581055
1983-10-13,1.609375
1983-10-14,1.6041669845581055
1983-10-17,1.6041669845581055
1983-10-18,1.59375
1983-10-19,1.5833330154418945
1983-10-20,1.5833330154418945
1983-10-21,1.59375
1983-10-24,1.5520830154418945
1983-10-25,1.5416669845581055
1983-10-26,1.6041669845581055
1983-10-27,1.5729169845581055
1983-10-28,1.5729169845581055
1983-10-31,1.5625
1983-11-01,1.5520830154418945
1983-11-02,1.5208330154418945
1983-11-03,1.5
1983-11-04,1.5104169845581055
1983-11-07,1.4895830154418945
1983-11-08,1.5208330154418945
1983-11-09,1.5052080154418945
1983-11-10,1.5208330154418945
1983-11-11,1.5260419845581055
1983-11-14,1.53125
1983-11-15,1.5416669845581055
1983-11-16,1.5520830154418945
1983-11-17,1.6145830154418945
1983-11-18,1.6145830154418945
1983-11-21,1.5989580154418945
1983-11-22,1.6197919845581055
1983-11-23,1.6197919845581055
1983-11-25,1.6041669845581055
1983-11-28,1.5833330154418945
