Date,ENB
2007-09-24,18.395000457763672
2007-09-25,18.270000457763672
2007-09-26,18.420000076293945
2007-09-27,18.25
2007-09-28,18.334999084472656
2007-10-01,18.5049991607666
2007-10-02,18.34000015258789
2007-10-03,18.459999084472656
2007-10-04,18.65999984741211
2007-10-05,19.1200008392334
2007-10-08,19.235000610351562
2007-10-09,19.125
2007-10-10,19.200000762939453
2007-10-11,19.34000015258789
2007-10-12,19.475000381469727
2007-10-15,19.21500015258789
2007-10-16,19.079999923706055
2007-10-17,19.479999542236328
2007-10-18,19.489999771118164
2007-10-19,19.170000076293945
2007-10-22,19.415000915527344
2007-10-23,19.5049991607666
2007-10-24,19.44499969482422
2007-10-25,19.864999771118164
2007-10-26,20.34000015258789
2007-10-29,20.69499969482422
2007-10-30,20.829999923706055
2007-10-31,21.405000686645508
2007-11-01,21.434999465942383
2007-11-02,21.649999618530273
2007-11-05,21.575000762939453
2007-11-06,22.059999465942383
2007-11-07,21.21500015258789
2007-11-08,21.059999465942383
2007-11-09,20.665000915527344
2007-11-12,20.0
2007-11-13,19.575000762939453
2007-11-14,19.3799991607666
2007-11-15,18.850000381469727
2007-11-16,18.875
2007-11-19,18.34000015258789
2007-11-20,18.485000610351562
2007-11-21,18.350000381469727
2007-11-23,18.399999618530273
2007-11-26,18.350000381469727
2007-11-27,18.360000610351562
2007-11-28,18.915000915527344
2007-11-29,18.434999465942383
2007-11-30,18.635000228881836
2007-12-03,18.69499969482422
2007-12-04,18.635000228881836
2007-12-05,19.190000534057617
2007-12-06,19.149999618530273
2007-12-07,19.295000076293945
2007-12-10,19.399999618530273
2007-12-11,18.924999237060547
2007-12-12,19.024999618530273
2007-12-13,18.975000381469727
2007-12-14,18.860000610351562
2007-12-17,19.200000762939453
2007-12-18,19.209999084472656
2007-12-19,19.53499984741211
2007-12-20,19.639999389648438
2007-12-21,19.725000381469727
2007-12-24,19.975000381469727
2007-12-26,20.81999969482422
2007-12-27,20.010000228881836
2007-12-28,20.334999084472656
2007-12-31,20.21500015258789
2008-01-02,20.274999618530273
2008-01-03,20.165000915527344
2008-01-04,19.854999542236328
2008-01-07,19.75
2008-01-08,19.549999237060547
2008-01-09,20.020000457763672
2008-01-10,19.8799991607666
2008-01-11,19.520000457763672
2008-01-14,19.604999542236328
2008-01-15,19.219999313354492
2008-01-16,19.100000381469727
2008-01-17,18.8799991607666
2008-01-18,18.59000015258789
2008-01-22,18.670000076293945
2008-01-23,18.610000610351562
2008-01-24,18.75
2008-01-25,18.8799991607666
2008-01-28,19.065000534057617
2008-01-29,19.53499984741211
2008-01-30,19.520000457763672
2008-01-31,19.905000686645508
2008-02-01,20.174999237060547
2008-02-04,20.309999465942383
2008-02-05,19.895000457763672
2008-02-06,19.834999084472656
2008-02-07,19.635000228881836
2008-02-08,19.704999923706055
2008-02-11,20.190000534057617
2008-02-12,20.350000381469727
2008-02-13,20.325000762939453
2008-02-14,20.15999984741211
2008-02-15,20.030000686645508
2008-02-19,19.895000457763672
2008-02-20,20.43000030517578
2008-02-21,20.149999618530273
2008-02-22,20.260000228881836
2008-02-25,20.31999969482422
2008-02-26,20.649999618530273
2008-02-27,20.8799991607666
2008-02-28,21.450000762939453
2008-02-29,20.600000381469727
2008-03-03,20.69499969482422
2008-03-04,20.600000381469727
2008-03-05,21.260000228881836
2008-03-06,21.200000762939453
2008-03-07,20.969999313354492
2008-03-10,20.59000015258789
2008-03-11,21.225000381469727
2008-03-12,20.915000915527344
2008-03-13,20.979999542236328
2008-03-14,20.725000381469727
2008-03-17,20.059999465942383
2008-03-18,20.260000228881836
2008-03-19,19.274999618530273
2008-03-20,19.704999923706055
2008-03-24,19.760000228881836
2008-03-25,20.31999969482422
2008-03-26,20.28499984741211
2008-03-27,20.690000534057617
2008-03-28,20.854999542236328
2008-03-31,20.579999923706055
2008-04-01,20.459999084472656
2008-04-02,20.78499984741211
2008-04-03,20.985000610351562
2008-04-04,21.014999389648438
2008-04-07,20.969999313354492
2008-04-08,20.93000030517578
2008-04-09,20.735000610351562
2008-04-10,20.795000076293945
2008-04-11,20.434999465942383
2008-04-14,20.674999237060547
2008-04-15,20.764999389648438
2008-04-16,21.190000534057617
2008-04-17,20.94499969482422
2008-04-18,21.19499969482422
2008-04-21,21.149999618530273
2008-04-22,21.184999465942383
2008-04-23,20.975000381469727
2008-04-24,20.899999618530273
2008-04-25,20.7549991607666
2008-04-28,20.979999542236328
2008-04-29,20.584999084472656
2008-04-30,20.59000015258789
2008-05-01,20.309999465942383
2008-05-02,20.4950008392334
2008-05-05,20.440000534057617
2008-05-06,20.844999313354492
2008-05-07,21.344999313354492
2008-05-08,21.270000457763672
2008-05-09,21.854999542236328
2008-05-12,22.040000915527344
2008-05-13,21.700000762939453
2008-05-14,21.96500015258789
2008-05-15,22.1200008392334
2008-05-16,22.235000610351562
2008-05-19,22.260000228881836
2008-05-20,22.834999084472656
2008-05-21,22.825000762939453
2008-05-22,22.829999923706055
2008-05-23,22.844999313354492
2008-05-27,22.15999984741211
2008-05-28,22.450000762939453
2008-05-29,22.68000030517578
2008-05-30,22.309999465942383
2008-06-02,22.44499969482422
2008-06-03,22.549999237060547
2008-06-04,22.514999389648438
2008-06-05,22.375
2008-06-06,22.405000686645508
2008-06-09,22.309999465942383
2008-06-10,21.780000686645508
2008-06-11,21.924999237060547
2008-06-12,21.575000762939453
2008-06-13,21.645000457763672
2008-06-16,21.844999313354492
2008-06-17,22.315000534057617
2008-06-18,22.655000686645508
