,date,description,language,source,text,title,url,title_compound,title_pos,title_neu,title_neg,title_sent,text_compound,text_pos,text_neu,text_neg,text_sent,tokens
59,2022-07-07,The Euro's decline to parity may add bearish pressures around bitcoin and inject volatility into the EUR-pegged stablecoins.,en,"{'id': None, 'name': 'CoinDesk'}",The euro's fall toward $1 for the first time in 20 years approaching so-called parity with the U.S. dollar is turning some crypto traders' focus to the exchange rates impact on crypto valuations and … [+7516 chars],Euro’s Fall Toward $1 Parity: What It Means for Crypto,https://www.coindesk.com/markets/2022/07/07/euros-fall-toward-1-parity-what-it-means-for-crypto/,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,"['euro', 'fall', 'toward', '1', 'first', 'time', '20', 'year', 'approaching', 'so-called', 'parity', 'U.S.', 'dollar', 'turning', 'crypto', 'trader', 'focus', 'exchange', 'rate', 'impact', 'crypto', 'valuation', '+7516']"
60,2022-06-16,The rally in bitcoin and other major cryptocurrencies after the Fed meeting on Wednesday proved short-lived.,en,"{'id': None, 'name': 'CoinDesk'}","Bitcoins (BTC) price fell back to a low of $20,755 on Thursday. It got close to $23,000 after U.S. Federal Reserve Chair Jerome Powell reassured investors Wednesday the central bank is committed to i… [+5002 chars]","Market Wrap: Bottom Has Not Been Reached for Crypto, but Capitulation Is Needed",https://www.coindesk.com/markets/2022/06/16/market-wrap-bottom-has-not-been-reached-for-crypto-but-capitulation-is-needed/,-0.0382,0.0,0.913,0.087,0,0.4019,0.123,0.823,0.054,1,"['Bitcoins', 'BTC', 'price', 'fell', 'back', 'low', '20,755', 'Thursday', 'got', 'close', '23,000', 'U.S.', 'Federal', 'Reserve', 'Chair', 'Jerome', 'Powell', 'reassured', 'investor', 'Wednesday', 'central', 'bank', 'committed', 'i…', '+5002']"
61,2022-06-16,Attackers appear to have used a flash loan attack to drain Inverse Finance of bitcoin and tether.,en,"{'id': None, 'name': 'CoinDesk'}","Ethereum-based decentralized finance (DeFi) tool Inverse Finance was exploited for over $1.2 million worth of cryptocurrency on Thursday morning, on-chain data appears to show.
Exploiters seemed to … [+1576 chars]",DeFi Protocol Inverse Finance Exploited for $1.2M,https://www.coindesk.com/tech/2022/06/16/defi-protocol-inverse-finance-exploited-for-12m/,-0.4588,0.0,0.667,0.333,-1,-0.2732,0.06,0.846,0.094,-1,"['Ethereum-based', 'decentralized', 'finance', 'DeFi', 'tool', 'Inverse', 'Finance', 'exploited', '1.2', 'million', 'worth', 'cryptocurrency', 'Thursday', 'morning', 'on-chain', 'data', 'appears', 'show', 'Exploiters', 'seemed', '+1576']"
62,2022-06-19,The price of bitcoin bounced 16.7% off of its Saturday lows. Ether followed with a 29% gain.,en,"{'id': None, 'name': 'CoinDesk'}","Bitcoin surged past $20,000 Sunday afternoon to $20,580 a coin, a 16.9% gain off its Saturday lows.
The rally comes just one day after bitcoin, the largest cryptocurrency by market capitalization, f… [+1404 chars]","Bitcoin Rebounds Past $20K, Ether Soars Above $1,100",https://www.coindesk.com/markets/2022/06/19/bitcoin-rebounds-past-20k-ether-soars-above-1100/,0.0,0.0,1.0,0.0,0,0.3818,0.097,0.852,0.051,1,"['Bitcoin', 'surged', 'past', '20,000', 'Sunday', 'afternoon', '20,580', 'coin', '16.9', 'gain', 'Saturday', 'low', 'rally', 'come', 'one', 'day', 'bitcoin', 'largest', 'cryptocurrency', 'market', 'capitalization', 'f…', '+1404']"
63,2022-07-01,"Caitlin Long said bankruptcies were inevitable the moment bitcoin “started being leveraged, rehypothecated, or financialized with debt.”",en,"{'id': None, 'name': 'CoinDesk'}","The crypto crash was foreseeable, Custodia Bank CEO Caitlin Long said on CoinDesk TVs All About Bitcoin.
The signs of leveraging bitcoin and cryptocurrencies have been around since 2018, Long said T… [+2454 chars]",Custodia Bank's CEO Says Bad Actors and Regulators Caused Crypto Crash,https://www.coindesk.com/layer2/2022/07/01/custodia-banks-ceo-says-bad-actors-and-regulators-caused-crypto-crash/,-0.7351,0.0,0.592,0.408,-1,-0.4019,0.0,0.924,0.076,-1,"['crypto', 'crash', 'foreseeable', 'Custodia', 'Bank', 'CEO', 'Caitlin', 'Long', 'said', 'CoinDesk', 'TVs', 'Bitcoin', 'sign', 'leveraging', 'bitcoin', 'cryptocurrencies', 'around', 'since', '2018', 'Long', 'said', 'T…', '+2454']"
64,2022-06-23,"Bitcoin traded at $20,400 in the afternoon, while some altcoins surged on positive news and improved sentiment.",en,"{'id': None, 'name': 'CoinDesk'}","Crypto assets stabilized on Thursday and regained ground after Wednesdays volatile trading saw bitcoin tumble below $20,000 and altcoins drop.
Bitcoin (BTC) climbed back to $20,900 by Thursday after… [+5203 chars]",Market Wrap: Crypto Assets Stabilize as BTC Retakes $20K,https://www.coindesk.com/markets/2022/06/23/market-wrap-crypto-assets-stabilize-as-btc-retakes-20k/,0.1779,0.175,0.825,0.0,1,-0.1027,0.052,0.884,0.064,-1,"['Crypto', 'asset', 'stabilized', 'Thursday', 'regained', 'ground', 'Wednesdays', 'volatile', 'trading', 'saw', 'bitcoin', 'tumble', '20,000', 'altcoins', 'drop', 'Bitcoin', 'BTC', 'climbed', 'back', '20,900', 'Thursday', 'after…', '+5203']"
65,2022-06-30,Grayscale CEO Michael Sonnenshein tweeted that his company filed a lawsuit against the U.S. Securities and Exchange Commission shortly after the regulator rejected an application to convert the Grayscale Bitcoin Trust to an exchange-traded fund.,en,"{'id': None, 'name': 'CoinDesk'}",Grayscale Investments has sued the U.S. Securities and Exchange Commission (SEC) barely an hour after the regulatory agency rejected its application to convert its flagship Grayscale Bitcoin Trust pr… [+2526 chars],Grayscale Sues SEC Over Bitcoin ETF Application Rejection,https://www.coindesk.com/policy/2022/06/30/grayscale-sues-sec-over-bitcoin-etf-application-rejection/,-0.5423,0.0,0.667,0.333,-1,0.3818,0.185,0.726,0.089,1,"['Grayscale', 'Investments', 'sued', 'U.S.', 'Securities', 'Exchange', 'Commission', 'SEC', 'barely', 'hour', 'regulatory', 'agency', 'rejected', 'application', 'convert', 'flagship', 'Grayscale', 'Bitcoin', 'Trust', 'pr…', '+2526']"
66,2022-07-11,"BTC recovered from an early dip below $20,000 to regain its perch above the psychologically important threshold.",en,"{'id': None, 'name': 'CoinDesk'}","Hi, I'm Jimmy He, here to take you through the day's crypto market highlights and news.
Bitcoin (BTC) continued to retrace last weeks gains, declining for the fourth straight day toward the psycholo… [+4901 chars]",Market Wrap: Bitcoin Retraces Gains as Investors Await Inflation Announcement,https://www.coindesk.com/markets/2022/07/11/market-wrap-bitcoin-retraces-gains-as-investors-await-inflation-announcement/,0.4215,0.322,0.678,0.0,1,0.5106,0.115,0.885,0.0,1,"['Hi', ""'m"", 'Jimmy', 'take', 'day', 'crypto', 'market', 'highlight', 'news', 'Bitcoin', 'BTC', 'continued', 'retrace', 'last', 'week', 'gain', 'declining', 'fourth', 'straight', 'day', 'toward', 'psycholo…', '+4901']"
67,2022-07-15,"BTC climbed for the third consecutive day, breaking above $21,000, despite lingering doubts.",en,"{'id': None, 'name': 'CoinDesk'}","Hi, I'm Jimmy He, here to take you through the day's crypto market highlights and news.
Bitcoin (BTC) climbed for a third consecutive day, erasing this weeks early losses.
The largest cryptocurrenc… [+4433 chars]","Market Wrap: Bitcoin Erases Weekly Losses, but Risks Remain",https://www.coindesk.com/markets/2022/07/15/market-wrap-bitcoin-erases-weekly-losses-but-risks-remain/,-0.5423,0.0,0.609,0.391,-1,-0.4019,0.0,0.922,0.078,-1,"['Hi', ""'m"", 'Jimmy', 'take', 'day', 'crypto', 'market', 'highlight', 'news', 'Bitcoin', 'BTC', 'climbed', 'third', 'consecutive', 'day', 'erasing', 'week', 'early', 'loss', 'largest', 'cryptocurrenc…', '+4433']"
68,2022-07-01,The application comes about eight months after the SEC rejected the investment firm’s last application.,en,"{'id': None, 'name': 'CoinDesk'}","Investment giant VanEck has filed a new application for a spot bitcoin ETF with the Securities and Exchange Commission (SEC).
VanEcks filing for its VanEck Bitcoin Trust comes just eight months afte… [+1313 chars]",VanEck Files New Application for Spot Bitcoin ETF,https://www.coindesk.com/business/2022/07/01/vaneck-files-new-application-for-spot-bitcoin-etf/,0.0,0.0,1.0,0.0,0,0.6705,0.155,0.845,0.0,1,"['Investment', 'giant', 'VanEck', 'filed', 'new', 'application', 'spot', 'bitcoin', 'ETF', 'Securities', 'Exchange', 'Commission', 'SEC', 'VanEcks', 'filing', 'VanEck', 'Bitcoin', 'Trust', 'come', 'eight', 'month', 'afte…', '+1313']"
69,2022-07-11,Gryphon received a loan in bitcoin that will also be payable in bitcoin.,en,"{'id': None, 'name': 'Yahoo Entertainment'}","Clean energy-focused bitcoin (BTC) miner Gryphon Digital touted its operational efficiency and balance sheet flexibility in its June update.
With the recent decline in the price of bitcoin, we have … [+993 chars]",Gryphon Mining 'Able to Take Advantage of Opportunities' in Sector,https://finance.yahoo.com/news/gryphon-mining-able-advantage-opportunities-162839462.html,0.5574,0.365,0.635,0.0,1,0.7506,0.207,0.761,0.033,1,"['Clean', 'energy-focused', 'bitcoin', 'BTC', 'miner', 'Gryphon', 'Digital', 'touted', 'operational', 'efficiency', 'balance', 'sheet', 'flexibility', 'June', 'update', 'recent', 'decline', 'price', 'bitcoin', '+993']"
70,2022-07-06,"If maximalism has become nothing but a refusal to think through bitcoin’s actual usefulness, it has become an intellectual dead end. No surprise, then, that the intellectuals are jumping ship.",en,"{'id': None, 'name': 'CoinDesk'}","Most Crypto Twitter fights are bouts of sound and fury, signifying nothing but the allure of tribalism and the varieties of mental illness in the human animal. But sometimes a Twitter fight is the ti… [+8466 chars]",Nic Carter and the Case for Bitcoin Mediumism,https://www.coindesk.com/layer2/2022/07/06/nic-carter-and-the-case-for-bitcoin-mediumism/,0.0,0.0,1.0,0.0,0,-0.8829,0.0,0.739,0.261,-1,"['Crypto', 'Twitter', 'fight', 'bout', 'sound', 'fury', 'signifying', 'nothing', 'allure', 'tribalism', 'variety', 'mental', 'illness', 'human', 'animal', 'sometimes', 'Twitter', 'fight', 'ti…', '+8466']"
71,2022-07-12,The hedging behavior of bitcoin (BTC) market makers could exacerbate a price drop if there's a breakdown in the bearish chart pattern.,en,"{'id': None, 'name': 'CoinDesk'}","Bitcoin's recent trading action has formed a pattern called a ""bear flag."" That looks like a pause in the past months' market downtrend, and it usually leads to a fresh move lower.
What's especially… [+3359 chars]","Bitcoin 'Bear Flag,' Crypto Options Market Hint at Downside Risk",https://www.coindesk.com/markets/2022/07/12/bitcoin-bear-flag-crypto-options-market-hint-at-downside-risk/,-0.4767,0.0,0.661,0.339,-1,0.3818,0.133,0.806,0.061,1,"['Bitcoin', 'recent', 'trading', 'action', 'formed', 'pattern', 'called', 'bear', 'flag', 'look', 'like', 'pause', 'past', 'month', 'market', 'downtrend', 'usually', 'lead', 'fresh', 'move', 'lower', 'especially…', '+3359']"
72,2022-07-08,A bearish but historically contrary indicator suggests an end of the market decline and a bullish revival ahead.,en,"{'id': None, 'name': 'CoinDesk'}","Please note that ourprivacy policy,terms of use,cookies, anddo not sell my personal informationhas been updated.
The leader in news and information on cryptocurrency, digital assets and the future o… [+556 chars]",Bitcoin 'Bear Cross' Raises Outlook for Bull Revival,https://www.coindesk.com/markets/2022/07/08/bitcoin-bear-cross-raises-outlook-for-bull-revival/,0.0,0.0,1.0,0.0,0,0.4588,0.121,0.879,0.0,1,"['Please', 'note', 'ourprivacy', 'policy', 'term', 'use', 'cooky', 'anddo', 'sell', 'personal', 'informationhas', 'updated', 'leader', 'news', 'information', 'cryptocurrency', 'digital', 'asset', 'future', 'o…', '+556']"
73,2022-07-08,"“We need the excesses to get weeded out,” Ruchir Sharma told CoinDesk TV.",en,"{'id': None, 'name': 'CoinDesk'}","Bitcoin (BTC) is fundamentally a good idea that has been spoiled by too much cheap money and speculative interest, according to Rockefeller International Managing Director and Chairman Ruchir Sharma.… [+2784 chars]","Bitcoin Will Make a Comeback, Rockefeller International Chairman Says",https://www.coindesk.com/layer2/2022/07/08/bitcoin-will-make-a-comeback-rockefeller-international-chairman-says/,0.0,0.0,1.0,0.0,0,0.743,0.213,0.787,0.0,1,"['Bitcoin', 'BTC', 'fundamentally', 'good', 'idea', 'spoiled', 'much', 'cheap', 'money', 'speculative', 'interest', 'according', 'Rockefeller', 'International', 'Managing', 'Director', 'Chairman', 'Ruchir', 'Sharma.…', '+2784']"
74,2022-06-22,"Bitcoin of America is a popular virtual currency exchange, registered as a money services business with the United States Department of Treasury (FinCEN...",en,"{'id': None, 'name': 'Yahoo Entertainment'}","CHICAGO, June 22, 2022 /PRNewswire/ -- Bitcoin of America is a popular virtual currency exchange, registered as a money services business with the United States Department of Treasury (FinCEN)(RegNum… [+1272 chars]",Bitcoin of America adds Bitcoin Cash (BCH) to ATMs,https://finance.yahoo.com/news/bitcoin-america-adds-bitcoin-cash-170000785.html,0.0,0.0,1.0,0.0,0,0.7506,0.222,0.778,0.0,1,"['CHICAGO', 'June', '22', '2022', '/PRNewswire/', '--', 'Bitcoin', 'America', 'popular', 'virtual', 'currency', 'exchange', 'registered', 'money', 'service', 'business', 'United', 'States', 'Department', 'Treasury', 'FinCEN', 'RegNum…', '+1272']"
75,2022-07-03,"The Bitcoin Fear & Greed Index failed to breakout from its recent ranges, with a fall back to 11/100 delivering more near-term downside pressure.",en,"{'id': None, 'name': 'Yahoo Entertainment'}","Key Insights:
<ul><li>On Saturday, bitcoin (BTC) slipped by 0.12% to extend the losing streak to seven sessions.
</li><li>It was a relatively range-bound session, with contagion from the 3AC bankru… [+3378 chars]",Bitcoin Fear & Greed Index Signals More Bitcoin (BTC) Downside,https://finance.yahoo.com/news/bitcoin-fear-greed-index-signals-012219660.html,-0.8,0.0,0.424,0.576,-1,-0.5994,0.05,0.787,0.163,-1,"['Key', 'Insights', 'ul', 'li', 'Saturday', 'bitcoin', 'BTC', 'slipped', '0.12', 'extend', 'losing', 'streak', 'seven', 'session', '/li', 'li', 'relatively', 'range-bound', 'session', 'contagion', '3AC', 'bankru…', '+3378']"
76,2022-06-24,Final deadlines for approval by the SEC for the two investment firms' applications are fast approaching.,en,"{'id': None, 'name': 'CoinDesk'}","Expectations for the U.S. Securities and Exchange Commission's approval of two upcoming spot bitcoin ETF (exchange-traded fund) applications are low, and have faded since the approval of Teucriums fu… [+4460 chars]","With Bitwise and Grayscale Decisions Looming, Spot Bitcoin ETF Approval Hopes Are Running Low",https://www.coindesk.com/business/2022/06/24/with-bitwise-and-grayscale-decisions-looming-spot-bitcoin-etf-approval-hopes-are-running-low/,0.5106,0.303,0.513,0.185,1,0.743,0.224,0.72,0.056,1,"['Expectations', 'U.S.', 'Securities', 'Exchange', 'Commission', 'approval', 'two', 'upcoming', 'spot', 'bitcoin', 'ETF', 'exchange-traded', 'fund', 'application', 'low', 'faded', 'since', 'approval', 'Teucriums', 'fu…', '+4460']"
77,2022-06-17,"The latest crypto news and headlines for Friday, June 17.",en,"{'id': None, 'name': 'CoinDesk'}","●Bitcoin (BTC): $20550, 2.06%
●Ether (ETH): $1084, 2.16%
●S&amp;P 500 daily close: 3,674.84, +0.22%
●Gold: $1840 per troy ounce, 0.31%
●Ten-year Treasury yield daily close: 3.24%
Bitcoin, ether … [+261 chars]",Market Wrap: Bitcoin Heads for Worst Week in Year,https://www.coindesk.com/markets/2022/06/17/market-wrap-bitcoin-heads-for-worst-week-in-year/,-0.6249,0.0,0.661,0.339,-1,0.2023,0.058,0.942,0.0,1,"['●Bitcoin', 'BTC', '20550', '2.06', '●Ether', 'ETH', '1084', '2.16', '●S', 'P', 'daily', 'close', '3,674.84', '+0.22', '●Gold', '1840', 'per', 'troy', 'ounce', '0.31', '●Ten-year', 'Treasury', 'yield', 'daily', 'close', '3.24', 'Bitcoin', 'ether', '+261']"
78,2022-06-30,BTC slipped below $19K for the fifth straight daily price decline. Stocks headed for their worst first half since the 1970s as a consumer spending slowdown stokes fresh recession concerns.,en,"{'id': None, 'name': 'CoinDesk'}","●Bitcoin (BTC): $18,928 7.0%
●Ether (ETH): $1,020 8.9%
●S&amp;P 500 daily close: 3,785.38 0.9%
●Gold: $1,808 per troy ounce 0.3%
●Ten-year Treasury yield daily close: 2.97% 0.1
Bitcoin, ether an… [+259 chars]",Market Wrap: Bitcoin Heads for Record Half-Year Loss of 59%,https://www.coindesk.com/markets/2022/06/30/market-wrap-bitcoin-heads-for-record-half-year-loss-of-59/,-0.3182,0.0,0.796,0.204,-1,0.2023,0.055,0.945,0.0,1,"['●Bitcoin', 'BTC', '18,928', '7.0', '●Ether', 'ETH', '1,020', '8.9', '●S', 'P', 'daily', 'close', '3,785.38', '0.9', '●Gold', '1,808', 'per', 'troy', 'ounce', '0.3', '●Ten-year', 'Treasury', 'yield', 'daily', 'close', '2.97', '0.1', 'Bitcoin', 'ether', 'an…', '+259']"
79,2022-07-08,"While exchanges are abiding by fiat’s monetary rules in countries like Iran, it is dishonest to call Bitcoin decentralized money, says a journalist based in that country.",en,"{'id': None, 'name': 'CoinDesk'}","In the middle of a volatile cryptocurrency market, you might not care that Iranians have greater financial problems than citizens of the privileged world. For years, there have been considerable bans… [+7945 chars]",Decentralization's Failed Promise in Iran,https://www.coindesk.com/layer2/2022/07/08/decentralizations-failed-promise-in-iran/,-0.25,0.267,0.349,0.384,-1,0.0186,0.139,0.723,0.138,0,"['middle', 'volatile', 'cryptocurrency', 'market', 'might', 'care', 'Iranians', 'greater', 'financial', 'problem', 'citizen', 'privileged', 'world', 'year', 'considerable', 'bans…', '+7945']"
80,2022-07-13,"Leader in cryptocurrency, Bitcoin, Ethereum, XRP, blockchain, DeFi, digital finance and Web 3.0 news with analysis, video and live price updates.",en,"{'id': None, 'name': 'CoinDesk'}","Nietzsche famously declared, God is dead in the 20th century. But nature abhors a vacuum. In the 21st century, brands like SoulCycle have replaced Catholicism as new secular religions in the West.
W… [+5374 chars]",What Legacy Brands Can Learn From Web3’s Hyper-Cultish Narratives,https://www.coindesk.com/consensus2022/2022/07/13/what-legacy-brands-can-learn-from-web3s-hyper-cultish-narratives/?utm_source=rss&amp;utm_medium=referral&amp;utm_campaign=headlines,0.0,0.0,1.0,0.0,0,-0.6369,0.112,0.701,0.187,-1,"['Nietzsche', 'famously', 'declared', 'God', 'dead', '20th', 'century', 'nature', 'abhors', 'vacuum', '21st', 'century', 'brand', 'like', 'SoulCycle', 'replaced', 'Catholicism', 'new', 'secular', 'religion', 'West', 'W…', '+5374']"
81,2022-07-05,"BTC recovered from an early dip below $20,000 to regain its perch above the psychologically important threshold.",en,"{'id': None, 'name': 'CoinDesk'}","Hi, I'm Jimmy He, here to take you through the day's crypto market highlights and news.
After dipping early Tuesday during U.S. trading hours, bitcoin, ether and most major cryptos gained momentum a… [+5097 chars]",Market Wrap: Crypto Markets Gain Momentum After Dipping Early in Tuesday Trading,https://www.coindesk.com/markets/2022/07/05/market-wrap-crypto-markets-gain-momentum-after-dipping-early-in-tuesday-trading/,0.5267,0.236,0.764,0.0,1,0.4336,0.078,0.922,0.0,1,"['Hi', ""'m"", 'Jimmy', 'take', 'day', 'crypto', 'market', 'highlight', 'news', 'dipping', 'early', 'Tuesday', 'U.S.', 'trading', 'hour', 'bitcoin', 'ether', 'major', 'cryptos', 'gained', 'momentum', 'a…', '+5097']"
82,2022-06-30,"There are risks to investing in almost any asset, but the data doesn’t support that claim that bitcoin and crypto are more risky than other investments.",en,"{'id': None, 'name': 'CoinDesk'}","Whenever bitcoin moves into a bear market, the victory laps commence.
My personal favorites are those who have been anti-bitcoin for years, often academic types that told you when BTC price was sub-… [+5743 chars]",Facts or Feelings? Bitcoin Allocation Makes Sense Even in Nasty Bear Markets,https://www.coindesk.com/markets/2022/06/30/facts-or-feelings-bitcoin-allocation-makes-sense-even-in-nasty-bear-markets/,-0.5574,0.0,0.753,0.247,-1,0.4215,0.078,0.922,0.0,1,"['Whenever', 'bitcoin', 'move', 'bear', 'market', 'victory', 'lap', 'commence', 'personal', 'favorite', 'anti-bitcoin', 'year', 'often', 'academic', 'type', 'told', 'BTC', 'price', 'sub-…', '+5743']"
83,2022-07-08,"BTC recovered from an early dip below $20,000 to regain its perch above the psychologically important threshold.",en,"{'id': None, 'name': 'CoinDesk'}","Hi, I'm Jimmy He, here to take you through the day's crypto market highlights and news.
Bitcoin was on the rise in Friday trading, even cracking $22,000 at one point early in the day before dipping … [+2958 chars]",Market Wrap: Bitcoin Gains for Third Consecutive Day as Binance Launches Zero Trading Fees,https://www.coindesk.com/markets/2022/07/08/market-wrap-bitcoin-gains-for-third-consecutive-day-as-binance-launches-zero-trading-fees/,0.34,0.156,0.844,0.0,1,0.0,0.0,1.0,0.0,0,"['Hi', ""'m"", 'Jimmy', 'take', 'day', 'crypto', 'market', 'highlight', 'news', 'Bitcoin', 'rise', 'Friday', 'trading', 'even', 'cracking', '22,000', 'one', 'point', 'early', 'day', 'dipping', '+2958']"
84,2022-06-22,The bitcoin miner will continue to sell its bitcoin instead of taking on financing.,en,"{'id': None, 'name': 'Yahoo Entertainment'}","Don't miss CoinDesk's Consensus 2022, the must-attend crypto &amp; blockchain festival experience of the year in Austin, TX this June 9-12.Bitcoin (BTC) mining firm Iris Energy (IRIS) increased its h… [+2293 chars]",Bitcoin Miner Iris Energy Increases 2022 Hashrate Estimate to 4.3 EH/s,https://finance.yahoo.com/news/bitcoin-miner-iris-energy-increases-085424040.html,0.2732,0.174,0.826,0.0,1,0.8772,0.309,0.691,0.0,1,"['miss', 'CoinDesk', 'Consensus', '2022', 'must-attend', 'crypto', 'blockchain', 'festival', 'experience', 'year', 'Austin', 'TX', 'June', '9-12.Bitcoin', 'BTC', 'mining', 'firm', 'Iris', 'Energy', 'IRIS', 'increased', 'h…', '+2293']"
85,2022-06-20,Investment product provider ProShares will tomorrow list the U.S.'s first exchange-traded fund (ETF) allowing investors to bet against the price of bitcoin.,en,"{'id': None, 'name': 'Yahoo Entertainment'}","Don't miss CoinDesk's Consensus 2022, the must-attend crypto &amp; blockchain festival experience of the year in Austin, TX this June 9-12.Investment product provider ProShares is set to list the U.S… [+1281 chars]",First Short Bitcoin ETF to List on NYSE,https://finance.yahoo.com/news/first-short-bitcoin-etf-list-144344248.html,0.0,0.0,1.0,0.0,0,0.7831,0.214,0.786,0.0,1,"['miss', 'CoinDesk', 'Consensus', '2022', 'must-attend', 'crypto', 'blockchain', 'festival', 'experience', 'year', 'Austin', 'TX', 'June', '9-12.Investment', 'product', 'provider', 'ProShares', 'set', 'list', 'U.S…', '+1281']"
86,2022-06-23,It's still to be seen whether BTC will experience price declines similar to 2013 and 2017.,en,"{'id': None, 'name': 'CoinDesk'}","After slumping to a low of $19,764 on Wednesday, bitcoin climbed back above $20,000.
The largest cryptocurrency by market capitalization was recently trading at $20,314, down 0.4% over the past 24 h… [+1579 chars]","Bitcoin Climbs Back Above $20K, as Analysts Debate Whether It's Good Time to Buy",https://www.coindesk.com/markets/2022/06/23/bitcoin-climbs-back-above-20k-as-analysts-debate-whether-its-good-time-to-buy/,0.4404,0.182,0.818,0.0,1,-0.2732,0.0,0.938,0.062,-1,"['slumping', 'low', '19,764', 'Wednesday', 'bitcoin', 'climbed', 'back', '20,000', 'largest', 'cryptocurrency', 'market', 'capitalization', 'recently', 'trading', '20,314', '0.4', 'past', '24', 'h…', '+1579']"
87,2022-07-10,What is going to be most interesting here is seeing what happens to bitcoin and other cryptos during these Hard Times.,en,"{'id': None, 'name': 'CoinDesk'}","The last time I wrote about a stablecoin, it failed spectacularly. So when a colleague of mine suggested I write about MakerDAOs proposal to invest in U.S. Treasurys to back its collateralized stable… [+5950 chars]","Crypto Is Trying Out Traditional Finance’s Failures in Hyperspeed, but It’s Going to Be Fine",https://www.coindesk.com/markets/2022/07/10/crypto-is-trying-out-traditional-finances-failures-in-hyperspeed-but-its-going-to-be-fine/,0.0516,0.128,0.756,0.116,1,-0.5106,0.0,0.901,0.099,-1,"['last', 'time', 'wrote', 'stablecoin', 'failed', 'spectacularly', 'colleague', 'mine', 'suggested', 'write', 'MakerDAOs', 'proposal', 'invest', 'U.S.', 'Treasurys', 'back', 'collateralized', 'stable…', '+5950']"
88,2022-07-07,"Dealing with a number of operational challenges, the company mined 707 bitcoin during the second quarter down sharply from the previous three months.",en,"{'id': None, 'name': 'CoinDesk'}","Please note that ourprivacy policy,terms of use,cookies, anddo not sell my personal informationhas been updated.
The leader in news and information on cryptocurrency, digital assets and the future o… [+556 chars]","Marathon Digital Continues to Hodl All Bitcoin, but Hints at Strategy Change",https://www.coindesk.com/business/2022/07/07/marathon-digital-continues-to-hodl-all-bitcoin-but-hints-at-strategy-change/,0.0,0.0,1.0,0.0,0,0.4588,0.121,0.879,0.0,1,"['Please', 'note', 'ourprivacy', 'policy', 'term', 'use', 'cooky', 'anddo', 'sell', 'personal', 'informationhas', 'updated', 'leader', 'news', 'information', 'cryptocurrency', 'digital', 'asset', 'future', 'o…', '+556']"
89,2022-06-21,"The miner sold 3,000 BTC in the past week to reduce its Galaxy credit facility. It also closed an NYDIG equipment-financing loan.",en,"{'id': None, 'name': 'CoinDesk'}","Please note that ourprivacy policy,terms of use,cookies, anddo not sell my personal informationhas been updated.
The leader in news and information on cryptocurrency, digital assets and the future o… [+556 chars]",Miner Bitfarms Sold Almost Half Its Bitcoin to Reduce Debt,https://www.coindesk.com/business/2022/06/21/miner-bitfarms-sold-almost-half-its-bitcoin-to-reduce-debt/,-0.3612,0.0,0.783,0.217,-1,0.4588,0.121,0.879,0.0,1,"['Please', 'note', 'ourprivacy', 'policy', 'term', 'use', 'cooky', 'anddo', 'sell', 'personal', 'informationhas', 'updated', 'leader', 'news', 'information', 'cryptocurrency', 'digital', 'asset', 'future', 'o…', '+556']"
90,2022-06-21,"Ether also rises over the past 24 hours, although analysts warn that the rally is unlikely to last.",en,"{'id': None, 'name': 'CoinDesk'}","Bitcoin (BTC) is up about 22% since Saturdays low of $17,593, hovering around the $21,500 price level.
After a weekend where bitcoin saw $7.3 billion in realized losses, the largest cryptocurrency e… [+1348 chars]",Bitcoin Holds Steady Above $21K Amid Stock Gains,https://www.coindesk.com/markets/2022/06/21/bitcoin-holds-steady-above-21k-amid-stock-gains/,0.34,0.255,0.745,0.0,1,-0.5859,0.0,0.866,0.134,-1,"['Bitcoin', 'BTC', '22', 'since', 'Saturdays', 'low', '17,593', 'hovering', 'around', '21,500', 'price', 'level', 'weekend', 'bitcoin', 'saw', '7.3', 'billion', 'realized', 'loss', 'largest', 'cryptocurrency', 'e…', '+1348']"
91,2022-06-30,"Trust Machines has hired Manas Mohapatra and Asiff Hirji, formerly of BNY Mellon and Coinbase respectively, in legal and advisory roles.",en,"{'id': None, 'name': 'CoinDesk'}","Please note that ourprivacy policy,terms of use,cookies, anddo not sell my personal informationhas been updated.
The leader in news and information on cryptocurrency, digital assets and the future o… [+556 chars]","Bitcoin App Developer Trust Machines Hires Coinbase, BNY Mellon Veterans",https://www.coindesk.com/business/2022/06/30/bitcoin-app-developer-trust-machines-hires-coinbase-bny-mellon-veterans/,0.5106,0.268,0.732,0.0,1,0.4588,0.121,0.879,0.0,1,"['Please', 'note', 'ourprivacy', 'policy', 'term', 'use', 'cooky', 'anddo', 'sell', 'personal', 'informationhas', 'updated', 'leader', 'news', 'information', 'cryptocurrency', 'digital', 'asset', 'future', 'o…', '+556']"
