Date,DIS
1962-09-10,0.07295499742031097
1962-09-11,0.07357800006866455
1962-09-12,0.07420200109481812
1962-09-13,0.07357800006866455
1962-09-14,0.07202000170946121
1962-09-17,0.07108400017023087
1962-09-18,0.07108400017023087
1962-09-19,0.07170800119638443
1962-09-20,0.07077199965715408
1962-09-21,0.06859000027179718
1962-09-24,0.06734299659729004
1962-09-25,0.06671900302171707
1962-09-26,0.0660960003733635
1962-09-27,0.06547199934720993
1962-09-28,0.0639130026102066
1962-10-01,0.06235500052571297
1962-10-02,0.06360200047492981
1962-10-03,0.06484899669885635
1962-10-04,0.0639130026102066
1962-10-05,0.06484899669885635
1962-10-08,0.06484899669885635
1962-10-09,0.06516099721193314
1962-10-10,0.06328999996185303
1962-10-11,0.06360200047492981
1962-10-12,0.06297799944877625
1962-10-15,0.06297799944877625
1962-10-16,0.06328999996185303
1962-10-17,0.06328999996185303
1962-10-18,0.06266599893569946
1962-10-19,0.061108000576496124
1962-10-22,0.05830200016498566
1962-10-23,0.05455999821424484
1962-10-24,0.05674299970269203
1962-10-25,0.05611899867653847
1962-10-26,0.05362499877810478
1962-10-29,0.057989999651908875
1962-10-30,0.0617309994995594
1962-10-31,0.059859998524188995
1962-11-01,0.06235500052571297
1962-11-02,0.06453700363636017
1962-11-05,0.06703100353479385
1962-11-07,0.06671900302171707
1962-11-08,0.06765499711036682
1962-11-09,0.06734299659729004
1962-11-12,0.07108400017023087
1962-11-13,0.06983699649572372
1962-11-14,0.07233099639415741
1962-11-15,0.0701489970088005
1962-11-16,0.07233099639415741
1962-11-19,0.0745140016078949
1962-11-20,0.07607299834489822
1962-11-21,0.07607299834489822
1962-11-23,0.07482600212097168
1962-11-26,0.07264299690723419
1962-11-27,0.07482600212097168
1962-11-28,0.07513699680566788
1962-11-29,0.07482600212097168
1962-11-30,0.07139600068330765
1962-12-03,0.07202000170946121
1962-12-04,0.07326699793338776
1962-12-05,0.07295499742031097
1962-12-06,0.07295499742031097
1962-12-07,0.07139600068330765
1962-12-10,0.0701489970088005
1962-12-11,0.07077199965715408
1962-12-12,0.07233099639415741
1962-12-13,0.07170800119638443
1962-12-14,0.06983699649572372
1962-12-17,0.07108400017023087
1962-12-18,0.07032699882984161
1962-12-19,0.07000599801540375
1962-12-20,0.0732169970870018
1962-12-21,0.0732169970870018
1962-12-24,0.07706999778747559
1962-12-26,0.07706999778747559
1962-12-27,0.07610700279474258
1962-12-28,0.07546500116586685
1962-12-31,0.07225300371646881
1963-01-02,0.07385899871587753
1963-01-03,0.0777129977941513
1963-01-04,0.0796390026807785
1963-01-07,0.0786760002374649
1963-01-08,0.0796390026807785
1963-01-09,0.07931800186634064
1963-01-10,0.08317200094461441
1963-01-11,0.08285100013017654
1963-01-14,0.08670400083065033
1963-01-15,0.08638300001621246
1963-01-16,0.08477699756622314
1963-01-17,0.08574099838733673
1963-01-18,0.08574099838733673
1963-01-21,0.08477699756622314
1963-01-22,0.08477699756622314
1963-01-23,0.08349300175905228
1963-01-24,0.08220800012350082
1963-01-25,0.08220800012350082
1963-01-28,0.08156599849462509
1963-01-29,0.08124499768018723
1963-01-30,0.08156599849462509
1963-01-31,0.08092399686574936
1963-02-01,0.08188699930906296
1963-02-04,0.08220800012350082
1963-02-05,0.08285100013017654
1963-02-06,0.08028200268745422
1963-02-07,0.08092399686574936
1963-02-08,0.07996000349521637
1963-02-11,0.08060300350189209
1963-02-12,0.07996000349521637
1963-02-13,0.08317200094461441
1963-02-14,0.08156599849462509
1963-02-15,0.08477699756622314
1963-02-18,0.08670400083065033
1963-02-19,0.08670400083065033
1963-02-20,0.08798900246620178
1963-02-21,0.08798900246620178
1963-02-25,0.08927299827337265
1963-02-26,0.09087900072336197
1963-02-27,0.08670400083065033
1963-02-28,0.08670400083065033
1963-03-01,0.08413500338792801
1963-03-04,0.0870250016450882
1963-03-05,0.08734600245952606
1963-03-06,0.08766700327396393
1963-03-07,0.08831000328063965
1963-03-08,0.08766700327396393
1963-03-11,0.08863099664449692
1963-03-12,0.08991499990224838
1963-03-13,0.08991499990224838
1963-03-14,0.08863099664449692
1963-03-15,0.08734600245952606
1963-03-18,0.08734600245952606
1963-03-19,0.08574099838733673
1963-03-20,0.0870250016450882
1963-03-21,0.08574099838733673
1963-03-22,0.08670400083065033
1963-03-25,0.08670400083065033
1963-03-26,0.08670400083065033
1963-03-27,0.08831000328063965
1963-03-28,0.08734600245952606
1963-03-29,0.0870250016450882
1963-04-01,0.08670400083065033
1963-04-02,0.08798900246620178
1963-04-03,0.08798900246620178
1963-04-04,0.08927299827337265
1963-04-05,0.08863099664449692
1963-04-08,0.08895199745893478
1963-04-09,0.08798900246620178
1963-04-10,0.0860619992017746
1963-04-11,0.08638300001621246
1963-04-15,0.0870250016450882
1963-04-16,0.08638300001621246
1963-04-17,0.08509799838066101
1963-04-18,0.08574099838733673
1963-04-19,0.08541999757289886
1963-04-22,0.08381400257349014
1963-04-23,0.08477699756622314
1963-04-24,0.08285100013017654
1963-04-25,0.08349300175905228
1963-04-26,0.08509799838066101
1963-04-29,0.08638300001621246
1963-04-30,0.0860619992017746
1963-05-01,0.08927299827337265
1963-05-02,0.09376899898052216
1963-05-03,0.09312699735164642
1963-05-06,0.09184200316667557
1963-05-07,0.0905579999089241
1963-05-08,0.09280599653720856
1963-05-09,0.09280599653720856
1963-05-10,0.0915210023522377
1963-05-13,0.09184200316667557
1963-05-14,0.0915210023522377
1963-05-15,0.0915210023522377
1963-05-16,0.09023600071668625
1963-05-17,0.08991499990224838
1963-05-20,0.08959399908781052
1963-05-21,0.08991499990224838
1963-05-22,0.09120000153779984
1963-05-23,0.09216299653053284
1963-05-24,0.0905579999089241
1963-05-27,0.08991499990224838
1963-05-28,0.08991499990224838
1963-05-29,0.08895199745893478
1963-05-31,0.08991499990224838
1963-06-03,0.08863099664449692
1963-06-04,0.08863099664449692
1963-06-05,0.08927299827337265
1963-06-06,0.08991499990224838
1963-06-07,0.09216299653053284
1963-06-10,0.09216299653053284
1963-06-11,0.0924839973449707
1963-06-12,0.09601700305938721
1963-06-13,0.09601700305938721
1963-06-14,0.09569600224494934
1963-06-17,0.09730099886655807
1963-06-18,0.09826499968767166
1963-06-19,0.0989070013165474
1963-06-20,0.09954900294542313
1963-06-21,0.0998699963092804
1963-06-24,0.0998699963092804
1963-06-25,0.10019099712371826
1963-06-26,0.09762199968099594
1963-06-27,0.09408999979496002
1963-06-28,0.09697999805212021
1963-07-01,0.09569600224494934
1963-07-02,0.0979439988732338
1963-07-03,0.09954900294542313
1963-07-05,0.0989070013165474
1963-07-08,0.0989070013165474
1963-07-09,0.10308200120925903
1963-07-10,0.10404500365257263
1963-07-11,0.10243900120258331
1963-07-12,0.10179699957370758
1963-07-15,0.10083399713039398
1963-07-16,0.10051299631595612
1963-07-17,0.09826499968767166
1963-07-18,0.0979439988732338
1963-07-19,0.09826499968767166
1963-07-22,0.09762199968099594
1963-07-23,0.09762199968099594
1963-07-24,0.09922800213098526
1963-07-25,0.0989070013165474
1963-07-26,0.09954900294542313
1963-07-29,0.10051299631595612
1963-07-30,0.10147599875926971
1963-07-31,0.10147599875926971
1963-08-01,0.09954900294542313
1963-08-02,0.0998699963092804
1963-08-05,0.10019099712371826
1963-08-06,0.10372400283813477
1963-08-07,0.1043659970164299
1963-08-08,0.10500799864530563
1963-08-09,0.10918299853801727
1963-08-12,0.11014600098133087
1963-08-13,0.11014600098133087
1963-08-14,0.11432100087404251
1963-08-15,0.11432100087404251
1963-08-16,0.11046700179576874
1963-08-19,0.11239399760961533
1963-08-20,0.11175200343132019
1963-08-21,0.11078900098800659
1963-08-22,0.11303599923849106
1963-08-23,0.11207299679517746
1963-08-26,0.11400000005960464
1963-08-27,0.11303599923849106
1963-08-28,0.11560499668121338
1963-08-29,0.11656899750232697
1963-08-30,0.11496300250291824
1963-09-03,0.11432100087404251
1963-09-04,0.11175200343132019
1963-09-05,0.11239399760961533
1963-09-06,0.11111000180244446
1963-09-09,0.10725600272417068
1963-09-10,0.11014600098133087
1963-09-11,0.11239399760961533
1963-09-12,0.11367899924516678
1963-09-13,0.11656899750232697
1963-09-16,0.1162479966878891
1963-09-17,0.11432100087404251
1963-09-18,0.11207299679517746
1963-09-19,0.11207299679517746
1963-09-20,0.11046700179576874
1963-09-23,0.11078900098800659
1963-09-24,0.11046700179576874
1963-09-25,0.11014600098133087
1963-09-26,0.10789799690246582
1963-09-27,0.10854099690914154
1963-09-30,0.10757700353860855
1963-10-01,0.11046700179576874
1963-10-02,0.11303599923849106
1963-10-03,0.11464200168848038
1963-10-04,0.11400000005960464
1963-10-07,0.11239399760961533
1963-10-08,0.11046700179576874
1963-10-09,0.11046700179576874
1963-10-10,0.11207299679517746
1963-10-11,0.11239399760961533
1963-10-14,0.11367899924516678
1963-10-15,0.11496300250291824
1963-10-16,0.11464200168848038
1963-10-17,0.11560499668121338
1963-10-18,0.11592700332403183
1963-10-21,0.11592700332403183
1963-10-22,0.11367899924516678
1963-10-23,0.11432100087404251
1963-10-24,0.11464200168848038
1963-10-25,0.11303599923849106
1963-10-28,0.11303599923849106
1963-10-29,0.11303599923849106
1963-10-30,0.11175200343132019
1963-10-31,0.11046700179576874
1963-11-01,0.11175200343132019
1963-11-04,0.11014600098133087
1963-11-06,0.10725600272417068
1963-11-07,0.11014600098133087
1963-11-08,0.11400000005960464
1963-11-11,0.11432100087404251
1963-11-12,0.11303599923849106
1963-11-13,0.11207299679517746
1963-11-14,0.11239399760961533
1963-11-15,0.10789799690246582
1963-11-18,0.10404500365257263
1963-11-19,0.1053289994597435
1963-11-20,0.1043659970164299
1963-11-21,0.10147599875926971
1963-11-22,0.09858600050210953
1963-11-26,0.10404500365257263
1963-11-27,0.10597199946641922
1963-11-29,0.10918299853801727
1963-12-02,0.10854099690914154
1963-12-03,0.10789799690246582
1963-12-04,0.10757700353860855
1963-12-05,0.10597199946641922
1963-12-06,0.10404500365257263
1963-12-09,0.10404500365257263
1963-12-10,0.10468699783086777
1963-12-11,0.10468699783086777
1963-12-12,0.1053289994597435
1963-12-13,0.10276000201702118
1963-12-16,0.10243900120258331
1963-12-17,0.09858600050210953
1963-12-18,0.10019099712371826
1963-12-19,0.09922800213098526
1963-12-20,0.09826499968767166
1963-12-23,0.09954900294542313
1963-12-24,0.10019099712371826
1963-12-26,0.09730099886655807
1963-12-27,0.09697999805212021
1963-12-30,0.09762199968099594
1963-12-31,0.10147599875926971
1964-01-02,0.10211800038814545
1964-01-03,0.1053289994597435
1964-01-06,0.10308200120925903
1964-01-07,0.10404500365257263
1964-01-08,0.10211800038814545
1964-01-09,0.10211800038814545
1964-01-10,0.10211800038814545
1964-01-13,0.10083399713039398
1964-01-14,0.10019099712371826
1964-01-15,0.0989070013165474
1964-01-16,0.0989070013165474
1964-01-17,0.09954900294542313
1964-01-20,0.10115499794483185
1964-01-21,0.10115499794483185
1964-01-22,0.10179699957370758
1964-01-23,0.10243900120258331
1964-01-24,0.10276000201702118
1964-01-27,0.10276000201702118
1964-01-28,0.10179699957370758
1964-01-29,0.10051299631595612
1964-01-30,0.10019099712371826
1964-01-31,0.10051299631595612
1964-02-03,0.10243900120258331
1964-02-04,0.10211800038814545
1964-02-05,0.10372400283813477
1964-02-06,0.1043659970164299
1964-02-07,0.10661400109529495
1964-02-10,0.10789799690246582
1964-02-11,0.10597199946641922
1964-02-12,0.10597199946641922
1964-02-13,0.1053289994597435
1964-02-14,0.10565099865198135
1964-02-17,0.10629300028085709
1964-02-18,0.10565099865198135
1964-02-19,0.10597199946641922
1964-02-20,0.1053289994597435
1964-02-24,0.10725600272417068
1964-02-25,0.1053289994597435
1964-02-26,0.1053289994597435
1964-02-27,0.10404500365257263
1964-02-28,0.1034030020236969
1964-03-02,0.10276000201702118
1964-03-03,0.10179699957370758
1964-03-04,0.10019099712371826
1964-03-05,0.10115499794483185
1964-03-06,0.10276000201702118
1964-03-09,0.10308200120925903
1964-03-10,0.1034030020236969
1964-03-11,0.10404500365257263
1964-03-12,0.10404500365257263
1964-03-13,0.10404500365257263
1964-03-16,0.10757700353860855
1964-03-17,0.11143100261688232
1964-03-18,0.11528400331735611
1964-03-19,0.11496300250291824
1964-03-20,0.11239399760961533
1964-03-23,0.11528400331735611
1964-03-24,0.1162479966878891
1964-03-25,0.11785300076007843
1964-03-26,0.1181740015745163
1964-03-30,0.11496300250291824
1964-03-31,0.11239399760961533
1964-04-01,0.1162479966878891
1964-04-02,0.11688999831676483
1964-04-03,0.11656899750232697
1964-04-06,0.11656899750232697
1964-04-07,0.11432100087404251
1964-04-08,0.11432100087404251
1964-04-09,0.11753199994564056
1964-04-10,0.12202800065279007
1964-04-13,0.12523899972438812
1964-04-14,0.12459699809551239
1964-04-15,0.12138599902391434
1964-04-16,0.11977999657392502
1964-04-17,0.12010099738836288
1964-04-20,0.1217069998383522
1964-04-21,0.12363400310277939
1964-04-22,0.12202800065279007
1964-04-23,0.12202800065279007
1964-04-24,0.11945900321006775
1964-04-27,0.1162479966878891
1964-04-28,0.11753199994564056
1964-04-29,0.11464200168848038
1964-04-30,0.11464200168848038
1964-05-01,0.11496300250291824
1964-05-04,0.1181740015745163
1964-05-05,0.11913800239562988
1964-05-06,0.11977999657392502
1964-05-07,0.12106499820947647
1964-05-08,0.12074299901723862
1964-05-11,0.12042199820280075
1964-05-12,0.11592700332403183
1964-05-13,0.11592700332403183
1964-05-14,0.11496300250291824
1964-05-15,0.11528400331735611
1964-05-18,0.11046700179576874
1964-05-19,0.11143100261688232
1964-05-20,0.11175200343132019
1964-05-21,0.11207299679517746
1964-05-22,0.11367899924516678
1964-05-25,0.11239399760961533
1964-05-26,0.11078900098800659
1964-05-27,0.109825000166893
1964-05-28,0.1088619977235794
1964-06-01,0.10661400109529495
1964-06-02,0.10565099865198135
1964-06-03,0.10597199946641922
1964-06-04,0.1043659970164299
1964-06-05,0.10468699783086777
1964-06-08,0.10276000201702118
1964-06-09,0.10276000201702118
1964-06-10,0.10308200120925903
1964-06-11,0.10404500365257263
1964-06-12,0.10211800038814545
1964-06-15,0.1034030020236969
1964-06-16,0.1053289994597435
1964-06-17,0.1053289994597435
1964-06-18,0.10693500190973282
1964-06-19,0.10565099865198135
1964-06-22,0.10468699783086777
1964-06-23,0.1043659970164299
1964-06-24,0.10276000201702118
1964-06-25,0.10211800038814545
1964-06-26,0.10147599875926971
1964-06-29,0.10147599875926971
1964-06-30,0.10083399713039398
1964-07-01,0.10468699783086777
1964-07-02,0.10661400109529495
1964-07-06,0.10789799690246582
1964-07-07,0.10918299853801727
1964-07-08,0.10918299853801727
1964-07-09,0.10854099690914154
1964-07-10,0.10822000354528427
1964-07-13,0.11111000180244446
1964-07-14,0.11175200343132019
1964-07-15,0.11303599923849106
1964-07-16,0.11303599923849106
1964-07-17,0.11207299679517746
1964-07-20,0.11175200343132019
1964-07-21,0.11143100261688232
1964-07-22,0.11046700179576874
1964-07-23,0.1088619977235794
1964-07-24,0.10854099690914154
1964-07-27,0.1088619977235794
1964-07-28,0.11014600098133087
1964-07-29,0.10789799690246582
1964-07-30,0.10597199946641922
1964-07-31,0.10597199946641922
1964-08-03,0.10597199946641922
1964-08-04,0.10276000201702118
1964-08-05,0.10276000201702118
1964-08-06,0.10179699957370758
1964-08-07,0.10276000201702118
1964-08-10,0.10211800038814545
1964-08-11,0.10051299631595612
1964-08-12,0.10179699957370758
1964-08-13,0.1043659970164299
1964-08-14,0.10404500365257263
1964-08-17,0.10276000201702118
1964-08-18,0.10276000201702118
1964-08-19,0.10276000201702118
1964-08-20,0.10179699957370758
1964-08-21,0.10115499794483185
1964-08-24,0.10404500365257263
1964-08-25,0.10404500365257263
1964-08-26,0.1034030020236969
1964-08-27,0.10372400283813477
1964-08-28,0.10565099865198135
1964-08-31,0.10789799690246582
1964-09-01,0.11143100261688232
1964-09-02,0.11464200168848038
1964-09-03,0.11464200168848038
1964-09-04,0.11367899924516678
1964-09-08,0.11143100261688232
1964-09-09,0.11303599923849106
1964-09-10,0.11400000005960464
1964-09-11,0.11688999831676483
1964-09-14,0.11688999831676483
1964-09-15,0.11560499668121338
1964-09-16,0.11496300250291824
1964-09-17,0.11432100087404251
1964-09-18,0.11592700332403183
1964-09-21,0.11753199994564056
1964-09-22,0.12074299901723862
1964-09-23,0.12299100309610367
1964-09-24,0.12138599902391434
1964-09-25,0.12138599902391434
1964-09-28,0.12138599902391434
1964-09-29,0.12010099738836288
1964-09-30,0.11945900321006775
1964-10-01,0.1181740015745163
1964-10-02,0.11785300076007843
1964-10-05,0.11560499668121338
1964-10-06,0.11560499668121338
1964-10-07,0.1181740015745163
1964-10-08,0.11881700158119202
1964-10-09,0.12202800065279007
1964-10-12,0.12331300228834152
1964-10-13,0.125560000538826
1964-10-14,0.12523899972438812
1964-10-15,0.12074299901723862
1964-10-16,0.12652400135993958
1964-10-19,0.12877200543880463
1964-10-20,0.1290930062532425
1964-10-21,0.1271660029888153
1964-10-22,0.1271660029888153
1964-10-23,0.12684500217437744
1964-10-26,0.1262030005455017
1964-10-27,0.12523899972438812
1964-10-28,0.12588199973106384
1964-10-29,0.12588199973106384
1964-10-30,0.12395499646663666
1964-11-02,0.12523899972438812
1964-11-04,0.12395499646663666
1964-11-05,0.12138599902391434
1964-11-06,0.12010099738836288
1964-11-09,0.11913800239562988
1964-11-10,0.12138599902391434
1964-11-11,0.12074299901723862
1964-11-12,0.12074299901723862
1964-11-13,0.12074299901723862
1964-11-16,0.12202800065279007
1964-11-17,0.12395499646663666
1964-11-18,0.12459699809551239
1964-11-19,0.125560000538826
1964-11-20,0.12395499646663666
1964-11-23,0.12331300228834152
1964-11-24,0.12234900146722794
1964-11-25,0.12202800065279007
1964-11-27,0.12074299901723862
1964-11-30,0.11528400331735611
1964-12-01,0.11175200343132019
1964-12-02,0.11560499668121338
1964-12-03,0.11560499668121338
1964-12-04,0.11785300076007843
1964-12-07,0.11881700158119202
1964-12-08,0.11945900321006775
1964-12-09,0.11753199994564056
1964-12-10,0.11528400331735611
1964-12-11,0.11432100087404251
1964-12-14,0.11464200168848038
1964-12-15,0.11367899924516678
1964-12-16,0.11432100087404251
1964-12-17,0.11753199994564056
1964-12-18,0.11881700158119202
1964-12-21,0.1162479966878891
1964-12-22,0.11688999831676483
1964-12-23,0.12010099738836288
1964-12-24,0.1181740015745163
1964-12-28,0.11753199994564056
1964-12-29,0.11688999831676483
1964-12-30,0.11688999831676483
1964-12-31,0.11688999831676483
1965-01-04,0.11881700158119202
1965-01-05,0.12202800065279007
1965-01-06,0.12459699809551239
1965-01-07,0.12684500217437744
1965-01-08,0.12395499646663666
1965-01-11,0.12331300228834152
1965-01-12,0.12363400310277939
1965-01-13,0.12459699809551239
1965-01-14,0.12459699809551239
1965-01-15,0.1226700022816658
1965-01-18,0.12331300228834152
1965-01-19,0.12299100309610367
1965-01-20,0.1226700022816658
1965-01-21,0.12074299901723862
1965-01-22,0.12074299901723862
1965-01-25,0.1217069998383522
1965-01-26,0.12202800065279007
1965-01-27,0.12331300228834152
1965-01-28,0.12331300228834152
1965-01-29,0.12459699809551239
1965-02-01,0.12845100462436676
1965-02-02,0.12845100462436676
1965-02-03,0.13198299705982208
1965-02-04,0.13166199624538422
1965-02-05,0.1300559937953949
1965-02-08,0.1300559937953949
1965-02-09,0.13615800440311432
1965-02-10,0.13166199624538422
1965-02-11,0.13101999461650848
1965-02-12,0.13294599950313568
1965-02-15,0.1335889995098114
1965-02-16,0.1335889995098114
1965-02-17,0.1335889995098114
1965-02-18,0.1335889995098114
1965-02-19,0.13487300276756287
1965-02-23,0.1335889995098114
1965-02-24,0.13808399438858032
1965-02-25,0.13936899602413177
1965-02-26,0.14129599928855896
1965-03-01,0.14579099416732788
1965-03-02,0.1464339941740036
1965-03-03,0.1464339941740036
1965-03-04,0.14546999335289001
1965-03-05,0.14322200417518616
1965-03-08,0.14258000254631042
1965-03-09,0.1419380009174347
1965-03-10,0.14258000254631042
1965-03-11,0.14322200417518616
1965-03-12,0.1445070058107376
1965-03-15,0.1464339941740036
1965-03-16,0.14675499498844147
1965-03-17,0.14707599580287933
1965-03-18,0.14707599580287933
1965-03-19,0.1464339941740036
1965-03-22,0.14611199498176575
1965-03-23,0.14546999335289001
1965-03-24,0.14386500418186188
1965-03-25,0.14354300498962402
1965-03-26,0.14225900173187256
1965-03-29,0.14129599928855896
1965-03-30,0.13936899602413177
1965-03-31,0.13808399438858032
1965-04-01,0.13808399438858032
1965-04-02,0.1384049952030182
1965-04-05,0.13968999683856964
1965-04-06,0.1374419927597046
1965-04-07,0.13487300276756287
1965-04-08,0.13615800440311432
1965-04-09,0.13615800440311432
1965-04-12,0.13936899602413177
1965-04-13,0.14129599928855896
1965-04-14,0.14225900173187256
1965-04-15,0.14225900173187256
1965-04-19,0.14129599928855896
1965-04-20,0.1419380009174347
1965-04-21,0.14386500418186188
1965-04-22,0.14322200417518616
1965-04-23,0.14225900173187256
1965-04-26,0.14322200417518616
1965-04-27,0.14354300498962402
1965-04-28,0.14225900173187256
1965-04-29,0.1429010033607483
1965-04-30,0.14129599928855896
1965-05-03,0.14161700010299683
1965-05-04,0.1419380009174347
1965-05-05,0.14129599928855896
1965-05-06,0.1445070058107376
1965-05-07,0.14514900743961334
1965-05-10,0.14611199498176575
1965-05-11,0.14482800662517548
1965-05-12,0.14514900743961334
1965-05-13,0.14546999335289001
1965-05-14,0.14707599580287933
1965-05-17,0.14900299906730652
1965-05-18,0.15028700232505798
1965-05-19,0.15028700232505798
1965-05-20,0.14900299906730652
1965-05-21,0.1473969966173172
1965-05-24,0.14514900743961334
1965-05-25,0.1464339941740036
1965-05-26,0.14514900743961334
1965-05-27,0.14322200417518616
1965-05-28,0.14514900743961334
1965-06-01,0.1445070058107376
1965-06-02,0.14065299928188324
1965-06-03,0.14065299928188324
1965-06-04,0.1400109976530075
1965-06-07,0.1400109976530075
1965-06-08,0.13487300276756287
1965-06-09,0.1355150043964386
1965-06-10,0.1335889995098114
1965-06-11,0.1335889995098114
1965-06-14,0.1290930062532425
1965-06-15,0.13294599950313568
1965-06-16,0.13294599950313568
1965-06-17,0.13198299705982208
1965-06-18,0.13101999461650848
1965-06-21,0.12941400706768036
