Date,XLK
2003-03-14,14.609999656677246
2003-03-17,15.279999732971191
2003-03-18,15.350000381469727
2003-03-19,15.319999694824219
2003-03-20,15.300000190734863
2003-03-21,15.529999732971191
2003-03-24,14.899999618530273
2003-03-25,15.109999656677246
2003-03-26,15.0600004196167
2003-03-27,14.890000343322754
2003-03-28,14.699999809265137
2003-03-31,14.300000190734863
2003-04-01,14.470000267028809
2003-04-02,15.09000015258789
2003-04-03,15.050000190734863
2003-04-04,14.880000114440918
2003-04-07,14.920000076293945
2003-04-08,14.770000457763672
2003-04-09,14.449999809265137
2003-04-10,14.539999961853027
2003-04-11,14.40999984741211
2003-04-14,14.760000228881836
2003-04-15,14.789999961853027
2003-04-16,14.899999618530273
2003-04-17,15.210000038146973
2003-04-21,15.149999618530273
2003-04-22,15.479999542236328
2003-04-23,15.739999771118164
2003-04-24,15.600000381469727
2003-04-25,15.3100004196167
2003-04-28,15.630000114440918
2003-04-29,15.789999961853027
2003-04-30,15.609999656677246
2003-05-01,15.760000228881836
2003-05-02,16.09000015258789
2003-05-05,16.049999237060547
2003-05-06,16.34000015258789
2003-05-07,16.139999389648438
2003-05-08,15.880000114440918
2003-05-09,16.31999969482422
2003-05-12,16.56999969482422
2003-05-13,16.540000915527344
2003-05-14,16.479999542236328
2003-05-15,16.649999618530273
2003-05-16,16.5
2003-05-19,15.899999618530273
2003-05-20,15.930000305175781
2003-05-21,15.949999809265137
2003-05-22,16.1200008392334
2003-05-23,16.139999389648438
2003-05-27,16.559999465942383
2003-05-28,16.670000076293945
2003-05-29,16.709999084472656
2003-05-30,16.950000762939453
2003-06-02,16.860000610351562
2003-06-03,17.010000228881836
2003-06-04,17.3700008392334
2003-06-05,17.3700008392334
2003-06-06,17.200000762939453
2003-06-09,16.950000762939453
2003-06-10,17.190000534057617
2003-06-11,17.299999237060547
2003-06-12,17.3799991607666
2003-06-13,17.0
2003-06-16,17.420000076293945
2003-06-17,17.5
2003-06-18,17.670000076293945
2003-06-19,17.540000915527344
2003-06-20,17.520000457763672
2003-06-23,17.170000076293945
2003-06-24,17.100000381469727
2003-06-25,16.93000030517578
2003-06-26,17.25
2003-06-27,17.1200008392334
2003-06-30,17.06999969482422
2003-07-01,17.309999465942383
2003-07-02,17.670000076293945
2003-07-03,17.459999084472656
2003-07-07,18.059999465942383
2003-07-08,18.200000762939453
2003-07-09,18.18000030517578
2003-07-10,17.760000228881836
2003-07-11,18.010000228881836
2003-07-14,18.09000015258789
2003-07-15,18.1200008392334
2003-07-16,18.059999465942383
2003-07-17,17.510000228881836
2003-07-18,17.549999237060547
2003-07-21,17.15999984741211
2003-07-22,17.530000686645508
2003-07-23,17.6299991607666
2003-07-24,17.3799991607666
2003-07-25,17.75
2003-07-28,17.780000686645508
2003-07-29,17.610000610351562
2003-07-30,17.479999542236328
2003-07-31,17.600000381469727
2003-08-01,17.510000228881836
2003-08-04,17.65999984741211
2003-08-05,17.219999313354492
2003-08-06,17.059999465942383
2003-08-07,17.010000228881836
2003-08-08,16.989999771118164
2003-08-11,17.06999969482422
2003-08-12,17.329999923706055
2003-08-13,17.299999237060547
2003-08-14,17.450000762939453
2003-08-15,17.3700008392334
2003-08-18,17.8799991607666
2003-08-19,18.1200008392334
2003-08-20,18.020000457763672
2003-08-21,18.190000534057617
2003-08-22,18.15999984741211
2003-08-25,18.049999237060547
2003-08-26,18.149999618530273
2003-08-27,18.270000457763672
2003-08-28,18.3799991607666
2003-08-29,18.440000534057617
2003-09-02,18.84000015258789
2003-09-03,19.040000915527344
2003-09-04,19.219999313354492
2003-09-05,19.1200008392334
2003-09-08,19.469999313354492
2003-09-09,19.260000228881836
2003-09-10,18.690000534057617
2003-09-11,18.90999984741211
2003-09-12,18.93000030517578
2003-09-15,18.81999969482422
2003-09-16,19.299999237060547
2003-09-17,19.270000457763672
2003-09-18,19.540000915527344
2003-09-19,19.559999465942383
2003-09-22,19.190000534057617
2003-09-23,19.299999237060547
2003-09-24,18.639999389648438
2003-09-25,18.5
2003-09-26,18.399999618530273
2003-09-29,18.700000762939453
2003-09-30,18.280000686645508
2003-10-01,18.68000030517578
2003-10-02,18.639999389648438
2003-10-03,19.209999084472656
2003-10-06,19.309999465942383
2003-10-07,19.440000534057617
2003-10-08,19.299999237060547
2003-10-09,19.3799991607666
2003-10-10,19.540000915527344
2003-10-13,19.600000381469727
2003-10-14,19.549999237060547
2003-10-15,19.670000076293945
2003-10-16,19.739999771118164
2003-10-17,19.420000076293945
2003-10-20,19.649999618530273
2003-10-21,19.760000228881836
2003-10-22,19.469999313354492
2003-10-23,19.31999969482422
2003-10-24,19.030000686645508
2003-10-27,19.1299991607666
2003-10-28,19.59000015258789
2003-10-29,19.6200008392334
2003-10-30,19.600000381469727
2003-10-31,19.6200008392334
2003-11-03,20.079999923706055
2003-11-04,19.90999984741211
2003-11-05,19.969999313354492
2003-11-06,20.1299991607666
2003-11-07,20.049999237060547
2003-11-10,19.790000915527344
2003-11-11,19.739999771118164
2003-11-12,20.15999984741211
2003-11-13,19.989999771118164
2003-11-14,19.719999313354492
2003-11-17,19.450000762939453
2003-11-18,19.209999084472656
2003-11-19,19.420000076293945
2003-11-20,19.1200008392334
2003-11-21,19.280000686645508
2003-11-24,19.770000457763672
2003-11-25,19.75
2003-11-26,19.829999923706055
2003-11-28,19.899999618530273
2003-12-01,20.100000381469727
2003-12-02,20.010000228881836
2003-12-03,19.940000534057617
2003-12-04,20.190000534057617
2003-12-05,19.829999923706055
2003-12-08,19.8799991607666
2003-12-09,19.450000762939453
2003-12-10,19.559999465942383
2003-12-11,19.93000030517578
2003-12-12,19.950000762939453
2003-12-15,19.700000762939453
2003-12-16,19.799999237060547
2003-12-17,19.770000457763672
2003-12-18,20.100000381469727
2003-12-19,19.889999389648438
2003-12-22,19.920000076293945
2003-12-23,20.079999923706055
2003-12-24,20.040000915527344
2003-12-26,20.079999923706055
2003-12-29,20.440000534057617
2003-12-30,20.40999984741211
2003-12-31,20.3799991607666
2004-01-02,20.479999542236328
2004-01-05,20.979999542236328
2004-01-06,21.170000076293945
2004-01-07,21.270000457763672
2004-01-08,21.690000534057617
2004-01-09,21.399999618530273
2004-01-12,21.729999542236328
2004-01-13,21.420000076293945
2004-01-14,21.68000030517578
2004-01-15,21.770000457763672
2004-01-16,22.049999237060547
2004-01-20,22.100000381469727
2004-01-21,21.93000030517578
2004-01-22,21.719999313354492
2004-01-23,21.649999618530273
2004-01-26,22.049999237060547
2004-01-27,21.709999084472656
2004-01-28,21.350000381469727
2004-01-29,21.239999771118164
2004-01-30,21.25
2004-02-02,21.25
2004-02-03,21.280000686645508
2004-02-04,20.760000228881836
2004-02-05,20.790000915527344
2004-02-06,21.229999542236328
2004-02-09,21.06999969482422
2004-02-10,21.239999771118164
2004-02-11,21.40999984741211
2004-02-12,21.209999084472656
2004-02-13,21.079999923706055
2004-02-17,21.389999389648438
2004-02-18,21.290000915527344
2004-02-19,20.969999313354492
2004-02-20,20.8700008392334
2004-02-23,20.59000015258789
2004-02-24,20.610000610351562
2004-02-25,20.770000457763672
2004-02-26,20.81999969482422
2004-02-27,20.709999084472656
2004-03-01,20.959999084472656
2004-03-02,20.8799991607666
2004-03-03,20.780000686645508
2004-03-04,20.959999084472656
2004-03-05,20.799999237060547
2004-03-08,20.350000381469727
2004-03-09,20.350000381469727
2004-03-10,19.989999771118164
2004-03-11,19.770000457763672
2004-03-12,20.15999984741211
2004-03-15,19.780000686645508
2004-03-16,19.899999618530273
2004-03-17,20.149999618530273
2004-03-18,20.020000457763672
2004-03-19,19.75
2004-03-22,19.43000030517578
2004-03-23,19.399999618530273
2004-03-24,19.5
2004-03-25,20.1200008392334
2004-03-26,20.0
2004-03-29,20.260000228881836
2004-03-30,20.290000915527344
2004-03-31,20.15999984741211
2004-04-01,20.3700008392334
2004-04-02,20.8799991607666
2004-04-05,21.059999465942383
2004-04-06,20.84000015258789
2004-04-07,20.709999084472656
2004-04-08,20.75
2004-04-12,20.799999237060547
2004-04-13,20.540000915527344
2004-04-14,20.520000457763672
2004-04-15,20.280000686645508
2004-04-16,20.09000015258789
2004-04-19,20.31999969482422
2004-04-20,19.8799991607666
2004-04-21,20.18000030517578
2004-04-22,20.489999771118164
2004-04-23,20.760000228881836
2004-04-26,20.510000228881836
2004-04-27,20.450000762939453
2004-04-28,20.100000381469727
2004-04-29,19.799999237060547
2004-04-30,19.389999389648438
2004-05-03,19.5
2004-05-04,19.690000534057617
2004-05-05,19.790000915527344
2004-05-06,19.700000762939453
2004-05-07,19.600000381469727
2004-05-10,19.520000457763672
2004-05-11,19.780000686645508
2004-05-12,19.719999313354492
2004-05-13,19.719999313354492
2004-05-14,19.450000762939453
2004-05-17,19.239999771118164
2004-05-18,19.43000030517578
2004-05-19,19.520000457763672
2004-05-20,19.510000228881836
2004-05-21,19.56999969482422
2004-05-24,19.600000381469727
2004-05-25,19.969999313354492
2004-05-26,19.93000030517578
2004-05-27,20.049999237060547
2004-05-28,20.149999618530273
2004-06-01,20.010000228881836
2004-06-02,20.010000228881836
2004-06-03,19.75
2004-06-04,19.940000534057617
2004-06-07,20.399999618530273
2004-06-08,20.510000228881836
2004-06-09,20.280000686645508
2004-06-10,20.389999389648438
2004-06-14,20.110000610351562
2004-06-15,20.40999984741211
2004-06-16,20.31999969482422
2004-06-17,20.09000015258789
2004-06-18,20.1299991607666
2004-06-21,20.040000915527344
2004-06-22,20.25
2004-06-23,20.530000686645508
2004-06-24,20.43000030517578
2004-06-25,20.510000228881836
2004-06-28,20.350000381469727
2004-06-29,20.559999465942383
2004-06-30,20.700000762939453
2004-07-01,20.31999969482422
2004-07-02,20.100000381469727
2004-07-06,19.670000076293945
2004-07-07,19.799999237060547
2004-07-08,19.469999313354492
2004-07-09,19.6299991607666
2004-07-12,19.600000381469727
2004-07-13,19.510000228881836
2004-07-14,19.200000762939453
2004-07-15,19.100000381469727
2004-07-16,18.899999618530273
2004-07-19,18.959999084472656
2004-07-20,19.270000457763672
2004-07-21,18.979999542236328
2004-07-22,19.18000030517578
2004-07-23,18.850000381469727
2004-07-26,18.959999084472656
2004-07-27,19.139999389648438
2004-07-28,19.1299991607666
2004-07-29,19.399999618530273
2004-07-30,19.440000534057617
2004-08-02,19.489999771118164
2004-08-03,19.170000076293945
2004-08-04,19.200000762939453
2004-08-05,18.90999984741211
2004-08-06,18.34000015258789
2004-08-09,18.459999084472656
2004-08-10,18.780000686645508
2004-08-11,18.309999465942383
2004-08-12,17.950000762939453
2004-08-13,18.049999237060547
2004-08-16,18.209999084472656
2004-08-17,18.329999923706055
2004-08-18,18.6299991607666
2004-08-19,18.56999969482422
2004-08-20,18.65999984741211
2004-08-23,18.75
2004-08-24,18.649999618530273
2004-08-25,18.860000610351562
2004-08-26,18.760000228881836
2004-08-27,18.84000015258789
2004-08-30,18.649999618530273
2004-08-31,18.579999923706055
2004-09-01,18.719999313354492
2004-09-02,18.940000534057617
2004-09-03,18.530000686645508
2004-09-07,18.610000610351562
2004-09-08,18.6299991607666
2004-09-09,18.90999984741211
2004-09-10,19.229999542236328
2004-09-13,19.31999969482422
2004-09-14,19.399999618530273
2004-09-15,19.09000015258789
2004-09-16,19.1299991607666
2004-09-17,19.260000228881836
2004-09-20,19.329999923706055
2004-09-21,19.399999618530273
2004-09-22,19.079999923706055
2004-09-23,19.1299991607666
2004-09-24,18.969999313354492
2004-09-27,18.799999237060547
2004-09-28,18.850000381469727
2004-09-29,19.049999237060547
2004-09-30,19.1200008392334
2004-10-01,19.600000381469727
2004-10-04,19.760000228881836
2004-10-05,19.899999618530273
2004-10-06,20.030000686645508
2004-10-07,19.81999969482422
2004-10-08,19.540000915527344
2004-10-11,19.600000381469727
2004-10-12,19.549999237060547
2004-10-13,19.479999542236328
2004-10-14,19.329999923706055
2004-10-15,19.450000762939453
2004-10-18,19.649999618530273
2004-10-19,19.649999618530273
2004-10-20,19.68000030517578
2004-10-21,19.850000381469727
2004-10-22,19.420000076293945
2004-10-25,19.389999389648438
2004-10-26,19.43000030517578
2004-10-27,19.899999618530273
2004-10-28,19.950000762939453
2004-10-29,19.959999084472656
2004-11-01,20.1200008392334
2004-11-02,20.149999618530273
2004-11-03,20.260000228881836
2004-11-04,20.489999771118164
2004-11-05,20.670000076293945
2004-11-08,20.700000762939453
2004-11-09,20.690000534057617
2004-11-10,20.510000228881836
2004-11-11,20.770000457763672
2004-11-12,21.059999465942383
2004-11-15,21.18000030517578
2004-11-16,21.020000457763672
2004-11-17,21.260000228881836
2004-11-18,21.34000015258789
2004-11-19,21.010000228881836
2004-11-22,21.040000915527344
2004-11-23,20.950000762939453
2004-11-24,21.1200008392334
2004-11-26,21.09000015258789
2004-11-29,21.100000381469727
2004-11-30,20.979999542236328
2004-12-01,21.40999984741211
2004-12-02,21.469999313354492
2004-12-03,21.6200008392334
2004-12-06,21.709999084472656
2004-12-07,21.420000076293945
2004-12-08,21.399999618530273
2004-12-09,21.389999389648438
2004-12-10,21.280000686645508
2004-12-13,21.530000686645508
2004-12-14,21.56999969482422
2004-12-15,21.56999969482422
2004-12-16,21.479999542236328
2004-12-17,20.959999084472656
2004-12-20,20.84000015258789
2004-12-21,21.06999969482422
2004-12-22,21.110000610351562
2004-12-23,21.15999984741211
2004-12-27,21.030000686645508
2004-12-28,21.139999389648438
2004-12-29,21.139999389648438
2004-12-30,21.149999618530273
2004-12-31,21.110000610351562
2005-01-03,20.93000030517578
2005-01-04,20.540000915527344
2005-01-05,20.469999313354492
2005-01-06,20.40999984741211
2005-01-07,20.450000762939453
2005-01-10,20.450000762939453
2005-01-11,20.25
2005-01-12,20.360000610351562
2005-01-13,20.15999984741211
2005-01-14,20.219999313354492
2005-01-18,20.440000534057617
2005-01-19,20.010000228881836
2005-01-20,19.8700008392334
2005-01-21,19.729999542236328
2005-01-24,19.56999969482422
2005-01-25,19.600000381469727
2005-01-26,19.799999237060547
2005-01-27,19.780000686645508
2005-01-28,19.780000686645508
2005-01-31,19.920000076293945
2005-02-01,20.040000915527344
2005-02-02,20.049999237060547
2005-02-03,19.920000076293945
2005-02-04,20.260000228881836
2005-02-07,20.200000762939453
2005-02-08,20.299999237060547
2005-02-09,19.950000762939453
2005-02-10,19.989999771118164
2005-02-11,20.18000030517578
2005-02-14,20.219999313354492
2005-02-15,20.31999969482422
2005-02-16,20.25
2005-02-17,19.920000076293945
2005-02-18,19.8799991607666
2005-02-22,19.770000457763672
2005-02-23,19.709999084472656
2005-02-24,19.8799991607666
2005-02-25,20.010000228881836
2005-02-28,19.950000762939453
2005-03-01,20.190000534057617
2005-03-02,20.139999389648438
2005-03-03,19.989999771118164
2005-03-04,20.1200008392334
2005-03-07,20.270000457763672
2005-03-08,20.100000381469727
2005-03-09,20.059999465942383
2005-03-10,20.149999618530273
2005-03-11,19.889999389648438
2005-03-14,19.969999313354492
2005-03-15,19.770000457763672
2005-03-16,19.56999969482422
2005-03-17,19.559999465942383
2005-03-18,19.450000762939453
2005-03-21,19.450000762939453
2005-03-22,19.280000686645508
2005-03-23,19.360000610351562
2005-03-24,19.3700008392334
2005-03-28,19.389999389648438
2005-03-29,19.239999771118164
2005-03-30,19.530000686645508
2005-03-31,19.559999465942383
2005-04-01,19.389999389648438
2005-04-04,19.459999084472656
2005-04-05,19.5
2005-04-06,19.469999313354492
2005-04-07,19.729999542236328
2005-04-08,19.59000015258789
2005-04-11,19.479999542236328
2005-04-12,19.600000381469727
2005-04-13,19.31999969482422
2005-04-14,19.049999237060547
2005-04-15,18.469999313354492
2005-04-18,18.489999771118164
2005-04-19,18.719999313354492
2005-04-20,18.549999237060547
2005-04-21,19.049999237060547
2005-04-22,18.81999969482422
2005-04-25,18.950000762939453
2005-04-26,18.81999969482422
2005-04-27,18.889999389648438
2005-04-28,18.700000762939453
2005-04-29,18.8700008392334
2005-05-02,18.850000381469727
2005-05-03,18.979999542236328
2005-05-04,19.110000610351562
2005-05-05,19.079999923706055
2005-05-06,19.1299991607666
2005-05-09,19.209999084472656
2005-05-10,19.010000228881836
2005-05-11,19.100000381469727
2005-05-12,19.1200008392334
2005-05-13,19.360000610351562
2005-05-16,19.540000915527344
2005-05-17,19.610000610351562
2005-05-18,19.889999389648438
2005-05-19,20.0
2005-05-20,20.030000686645508
2005-05-23,20.100000381469727
2005-05-24,20.200000762939453
2005-05-25,20.110000610351562
2005-05-26,20.34000015258789
2005-05-27,20.309999465942383
2005-05-31,20.18000030517578
2005-06-01,20.3799991607666
2005-06-02,20.469999313354492
2005-06-03,20.25
2005-06-06,20.219999313354492
2005-06-07,20.139999389648438
2005-06-08,20.18000030517578
2005-06-09,20.280000686645508
2005-06-10,20.170000076293945
2005-06-13,20.25
2005-06-14,20.1299991607666
2005-06-15,20.25
2005-06-16,20.290000915527344
2005-06-17,20.299999237060547
2005-06-20,20.270000457763672
2005-06-21,20.360000610351562
2005-06-22,20.399999618530273
2005-06-23,20.239999771118164
2005-06-24,19.989999771118164
2005-06-27,19.829999923706055
2005-06-28,20.079999923706055
2005-06-29,20.110000610351562
2005-06-30,19.920000076293945
2005-07-01,19.969999313354492
2005-07-05,20.100000381469727
2005-07-06,20.049999237060547
2005-07-07,20.09000015258789
2005-07-08,20.450000762939453
2005-07-11,20.65999984741211
2005-07-12,20.770000457763672
2005-07-13,20.860000610351562
2005-07-14,21.040000915527344
2005-07-15,21.030000686645508
2005-07-18,20.90999984741211
2005-07-19,21.219999313354492
2005-07-20,21.149999618530273
2005-07-21,21.010000228881836
2005-07-22,20.959999084472656
2005-07-25,20.850000381469727
2005-07-26,21.010000228881836
2005-07-27,21.149999618530273
2005-07-28,21.15999984741211
2005-07-29,21.049999237060547
2005-08-01,21.059999465942383
2005-08-02,21.270000457763672
2005-08-03,21.40999984741211
2005-08-04,21.209999084472656
2005-08-05,21.15999984741211
2005-08-08,20.989999771118164
2005-08-09,21.149999618530273
2005-08-10,20.90999984741211
2005-08-11,21.06999969482422
2005-08-12,20.790000915527344
2005-08-15,20.899999618530273
2005-08-16,20.700000762939453
2005-08-17,20.8799991607666
2005-08-18,20.739999771118164
2005-08-19,20.760000228881836
2005-08-22,20.799999237060547
2005-08-23,20.790000915527344
2005-08-24,20.65999984741211
2005-08-25,20.670000076293945
2005-08-26,20.600000381469727
2005-08-29,20.739999771118164
2005-08-30,20.739999771118164
2005-08-31,20.850000381469727
2005-09-01,20.799999237060547
2005-09-02,20.739999771118164
2005-09-06,20.979999542236328
2005-09-07,20.979999542236328
2005-09-08,21.030000686645508
2005-09-09,21.049999237060547
2005-09-12,21.100000381469727
2005-09-13,21.1200008392334
2005-09-14,20.899999618530273
2005-09-15,20.850000381469727
2005-09-16,20.979999542236328
2005-09-19,20.809999465942383
2005-09-20,20.729999542236328
2005-09-21,20.479999542236328
2005-09-22,20.559999465942383
2005-09-23,20.56999969482422
2005-09-26,20.540000915527344
2005-09-27,20.469999313354492
2005-09-28,20.600000381469727
2005-09-29,20.760000228881836
2005-09-30,20.899999618530273
2005-10-03,20.8700008392334
2005-10-04,20.68000030517578
2005-10-05,20.389999389648438
2005-10-06,20.15999984741211
2005-10-07,20.209999084472656
2005-10-10,20.06999969482422
2005-10-11,19.920000076293945
2005-10-12,19.790000915527344
2005-10-13,19.93000030517578
2005-10-14,20.010000228881836
2005-10-17,19.989999771118164
2005-10-18,19.950000762939453
2005-10-19,20.200000762939453
2005-10-20,20.049999237060547
2005-10-21,20.170000076293945
2005-10-24,20.43000030517578
2005-10-25,20.290000915527344
2005-10-26,20.239999771118164
2005-10-27,20.020000457763672
2005-10-28,20.209999084472656
2005-10-31,20.420000076293945
2005-11-01,20.3799991607666
2005-11-02,20.610000610351562
2005-11-03,20.799999237060547
2005-11-04,20.889999389648438
2005-11-07,20.93000030517578
2005-11-08,20.940000534057617
2005-11-09,20.920000076293945
2005-11-10,21.100000381469727
2005-11-11,21.149999618530273
2005-11-14,21.170000076293945
2005-11-15,21.100000381469727
2005-11-16,21.18000030517578
2005-11-17,21.43000030517578
2005-11-18,21.549999237060547
2005-11-21,21.540000915527344
2005-11-22,21.68000030517578
2005-11-23,21.799999237060547
2005-11-25,21.860000610351562
2005-11-28,21.780000686645508
2005-11-29,21.780000686645508
2005-11-30,21.709999084472656
2005-12-01,22.040000915527344
2005-12-02,22.020000457763672
2005-12-05,21.90999984741211
2005-12-06,21.940000534057617
2005-12-07,21.899999618530273
2005-12-08,21.739999771118164
2005-12-09,21.81999969482422
2005-12-12,21.8799991607666
2005-12-13,21.809999465942383
2005-12-14,21.84000015258789
2005-12-15,21.75
2005-12-16,21.56999969482422
2005-12-19,21.309999465942383
2005-12-20,21.229999542236328
2005-12-21,21.25
2005-12-22,21.350000381469727
2005-12-23,21.389999389648438
2005-12-27,21.209999084472656
2005-12-28,21.15999984741211
2005-12-29,21.040000915527344
2005-12-30,20.899999618530273
2006-01-03,21.309999465942383
2006-01-04,21.559999465942383
2006-01-05,21.65999984741211
2006-01-06,22.0
2006-01-09,22.06999969482422
2006-01-10,22.049999237060547
2006-01-11,22.260000228881836
2006-01-12,22.139999389648438
2006-01-13,22.1299991607666
2006-01-17,21.90999984741211
2006-01-18,21.649999618530273
2006-01-19,21.84000015258789
2006-01-20,21.270000457763672
2006-01-23,21.190000534057617
2006-01-24,21.260000228881836
2006-01-25,21.329999923706055
2006-01-26,21.469999313354492
2006-01-27,21.709999084472656
2006-01-30,21.780000686645508
2006-01-31,21.600000381469727
2006-02-01,21.729999542236328
2006-02-02,21.43000030517578
2006-02-03,21.280000686645508
2006-02-06,21.219999313354492
2006-02-07,21.15999984741211
2006-02-08,21.56999969482422
2006-02-09,21.469999313354492
2006-02-10,21.639999389648438
2006-02-13,21.440000534057617
2006-02-14,21.729999542236328
2006-02-15,21.850000381469727
2006-02-16,22.049999237060547
2006-02-17,21.93000030517578
2006-02-21,21.690000534057617
2006-02-22,21.799999237060547
2006-02-23,21.690000534057617
2006-02-24,21.700000762939453
2006-02-27,21.899999618530273
2006-02-28,21.649999618530273
2006-03-01,22.079999923706055
2006-03-02,22.1299991607666
2006-03-03,22.0
2006-03-06,21.90999984741211
2006-03-07,21.770000457763672
2006-03-08,21.75
2006-03-09,21.6200008392334
2006-03-10,21.719999313354492
2006-03-13,21.799999237060547
2006-03-14,22.049999237060547
2006-03-15,22.18000030517578
2006-03-16,22.040000915527344
2006-03-17,22.110000610351562
2006-03-20,22.149999618530273
2006-03-21,22.059999465942383
2006-03-22,22.06999969482422
2006-03-23,22.020000457763672
2006-03-24,22.09000015258789
2006-03-27,22.1200008392334
2006-03-28,21.8700008392334
2006-03-29,22.200000762939453
2006-03-30,22.270000457763672
2006-03-31,22.139999389648438
2006-04-03,22.270000457763672
2006-04-04,22.350000381469727
2006-04-05,22.540000915527344
2006-04-06,22.520000457763672
2006-04-07,22.260000228881836
2006-04-10,22.229999542236328
2006-04-11,22.030000686645508
2006-04-12,22.06999969482422
2006-04-13,22.100000381469727
2006-04-17,21.860000610351562
2006-04-18,22.299999237060547
2006-04-19,22.280000686645508
2006-04-20,22.299999237060547
2006-04-21,22.059999465942383
2006-04-24,22.030000686645508
2006-04-25,22.020000457763672
2006-04-26,22.100000381469727
2006-04-27,22.31999969482422
2006-04-28,21.850000381469727
2006-05-01,21.670000076293945
2006-05-02,21.770000457763672
2006-05-03,21.719999313354492
2006-05-04,21.799999237060547
2006-05-05,21.920000076293945
2006-05-08,21.950000762939453
2006-05-09,21.860000610351562
2006-05-10,21.6299991607666
2006-05-11,21.18000030517578
2006-05-12,20.979999542236328
2006-05-15,21.0
2006-05-16,20.799999237060547
2006-05-17,20.520000457763672
2006-05-18,20.450000762939453
2006-05-19,20.600000381469727
2006-05-22,20.420000076293945
2006-05-23,20.270000457763672
2006-05-24,20.469999313354492
2006-05-25,20.65999984741211
2006-05-26,20.760000228881836
2006-05-30,20.350000381469727
2006-05-31,20.43000030517578
2006-06-01,20.780000686645508
2006-06-02,20.709999084472656
2006-06-05,20.399999618530273
2006-06-06,20.399999618530273
2006-06-07,20.1200008392334
2006-06-08,20.020000457763672
2006-06-09,19.940000534057617
2006-06-12,19.56999969482422
2006-06-13,19.59000015258789
2006-06-14,19.719999313354492
2006-06-15,20.219999313354492
2006-06-16,20.190000534057617
2006-06-19,20.100000381469727
2006-06-20,20.06999969482422
2006-06-21,20.329999923706055
2006-06-22,20.09000015258789
2006-06-23,20.030000686645508
2006-06-26,20.06999969482422
2006-06-27,19.799999237060547
2006-06-28,19.93000030517578
2006-06-29,20.440000534057617
2006-06-30,20.329999923706055
2006-07-03,20.479999542236328
2006-07-05,20.15999984741211
2006-07-06,20.18000030517578
2006-07-07,19.979999542236328
2006-07-10,19.75
2006-07-11,19.829999923706055
2006-07-12,19.469999313354492
2006-07-13,19.149999618530273
2006-07-14,19.100000381469727
2006-07-17,19.15999984741211
2006-07-18,19.200000762939453
2006-07-19,19.479999542236328
2006-07-20,19.200000762939453
2006-07-21,19.0
2006-07-24,19.290000915527344
2006-07-25,19.5
2006-07-26,19.549999237060547
2006-07-27,19.489999771118164
2006-07-28,19.829999923706055
2006-07-31,19.799999237060547
2006-08-01,19.520000457763672
2006-08-02,19.760000228881836
2006-08-03,19.81999969482422
2006-08-04,19.760000228881836
2006-08-07,19.690000534057617
2006-08-08,19.6200008392334
2006-08-09,19.739999771118164
2006-08-10,19.81999969482422
2006-08-11,19.709999084472656
2006-08-14,19.8799991607666
2006-08-15,20.34000015258789
2006-08-16,20.65999984741211
2006-08-17,20.75
2006-08-18,20.829999923706055
2006-08-21,20.690000534057617
2006-08-22,20.700000762939453
2006-08-23,20.600000381469727
2006-08-24,20.68000030517578
2006-08-25,20.739999771118164
2006-08-28,20.93000030517578
2006-08-29,21.1200008392334
2006-08-30,21.270000457763672
2006-08-31,21.190000534057617
2006-09-01,21.280000686645508
2006-09-05,21.389999389648438
2006-09-06,21.040000915527344
2006-09-07,20.920000076293945
2006-09-08,21.09000015258789
2006-09-11,21.270000457763672
2006-09-12,21.639999389648438
2006-09-13,21.639999389648438
2006-09-14,21.690000534057617
2006-09-15,21.700000762939453
2006-09-18,21.690000534057617
2006-09-19,21.59000015258789
2006-09-20,21.940000534057617
2006-09-21,21.729999542236328
2006-09-22,21.600000381469727
2006-09-25,21.989999771118164
2006-09-26,22.1299991607666
2006-09-27,21.959999084472656
2006-09-28,22.06999969482422
2006-09-29,22.0
2006-10-02,21.84000015258789
2006-10-03,21.959999084472656
2006-10-04,22.299999237060547
2006-10-05,22.290000915527344
2006-10-06,22.299999237060547
2006-10-09,22.360000610351562
2006-10-10,22.3799991607666
2006-10-11,22.3700008392334
2006-10-12,22.700000762939453
2006-10-13,22.809999465942383
2006-10-16,22.799999237060547
2006-10-17,22.610000610351562
2006-10-18,22.549999237060547
2006-10-19,22.6200008392334
2006-10-20,22.760000228881836
2006-10-23,22.899999618530273
2006-10-24,22.739999771118164
2006-10-25,22.940000534057617
2006-10-26,23.059999465942383
2006-10-27,22.760000228881836
2006-10-30,22.84000015258789
2006-10-31,22.8700008392334
2006-11-01,22.770000457763672
2006-11-02,22.6299991607666
2006-11-03,22.6299991607666
2006-11-06,22.899999618530273
2006-11-07,23.020000457763672
2006-11-08,23.040000915527344
2006-11-09,23.030000686645508
2006-11-10,23.09000015258789
2006-11-13,23.290000915527344
2006-11-14,23.459999084472656
2006-11-15,23.510000228881836
2006-11-16,23.600000381469727
2006-11-17,23.639999389648438
2006-11-20,23.639999389648438
2006-11-21,23.6299991607666
2006-11-22,23.809999465942383
2006-11-24,23.760000228881836
2006-11-27,23.200000762939453
2006-11-28,23.31999969482422
2006-11-29,23.469999313354492
2006-11-30,23.520000457763672
2006-12-01,23.31999969482422
2006-12-04,23.6200008392334
2006-12-05,23.6299991607666
2006-12-06,23.479999542236328
