Date,PFE
1973-02-13,0.8449950218200684
1973-02-14,0.8326420187950134
1973-02-15,0.8425250053405762
1973-02-16,0.8425250053405762
1973-02-20,0.847465991973877
1973-02-21,0.8548780083656311
1973-02-22,0.8598200082778931
1973-02-23,0.8499370217323303
1973-02-26,0.8449950218200684
1973-02-27,0.8499370217323303
1973-02-28,0.8375830054283142
1973-03-01,0.8375830054283142
1973-03-02,0.8351119756698608
1973-03-05,0.8326420187950134
1973-03-06,0.8351119756698608
1973-03-07,0.8524069786071777
1973-03-08,0.8622900247573853
1973-03-09,0.8672320246696472
1973-03-12,0.8573489785194397
1973-03-13,0.8548780083656311
1973-03-14,0.8524069786071777
1973-03-15,0.8449950218200684
1973-03-16,0.8524069786071777
1973-03-19,0.8449950218200684
1973-03-20,0.8449950218200684
1973-03-21,0.8252289891242981
1973-03-22,0.7881680130958557
1973-03-23,0.7807559967041016
1973-03-26,0.7931100130081177
1973-03-27,0.8351119756698608
1973-03-28,0.8375830054283142
1973-03-29,0.8326420187950134
1973-03-30,0.8153460025787354
1973-04-02,0.7955800294876099
1973-04-03,0.7931100130081177
1973-04-04,0.7980509996414185
1973-04-05,0.7758139967918396
1973-04-06,0.7881680130958557
1973-04-09,0.7931100130081177
1973-04-10,0.8104050159454346
1973-04-11,0.8079339861869812
1973-04-12,0.8079339861869812
1973-04-13,0.8079339861869812
1973-04-16,0.8079339861869812
1973-04-17,0.8005220293998718
1973-04-18,0.8054630160331726
1973-04-19,0.8054630160331726
1973-04-23,0.8079339861869812
1973-04-24,0.7955800294876099
1973-04-25,0.7881680130958557
1973-04-26,0.7733439803123474
1973-04-27,0.778285026550293
1973-04-30,0.7807559967041016
1973-05-01,0.7807559967041016
1973-05-02,0.7807559967041016
1973-05-03,0.7980509996414185
1973-05-04,0.8054630160331726
1973-05-07,0.8054630160331726
1973-05-08,0.8054630160331726
1973-05-09,0.8054630160331726
1973-05-10,0.8054630160331726
1973-05-11,0.8054630160331726
1973-05-14,0.7980509996414185
1973-05-15,0.8054630160331726
1973-05-16,0.7980509996414185
1973-05-17,0.7980509996414185
1973-05-18,0.7881680130958557
1973-05-21,0.7881680130958557
1973-05-22,0.7881680130958557
1973-05-23,0.7980509996414185
1973-05-24,0.8153460025787354
1973-05-25,0.8351119756698608
1973-05-29,0.8449950218200684
1973-05-30,0.8351119756698608
1973-05-31,0.8252289891242981
1973-06-01,0.8153460025787354
1973-06-04,0.7980509996414185
1973-06-05,0.8252289891242981
1973-06-06,0.8351119756698608
1973-06-07,0.8622900247573853
1973-06-08,0.8622900247573853
1973-06-11,0.8820559978485107
1973-06-12,0.872173011302948
1973-06-13,0.8820559978485107
1973-06-14,0.872173011302948
1973-06-15,0.872173011302948
1973-06-18,0.872173011302948
1973-06-19,0.872173011302948
1973-06-20,0.872173011302948
1973-06-21,0.872173011302948
1973-06-22,0.872173011302948
1973-06-25,0.872173011302948
1973-06-26,0.8820559978485107
1973-06-27,0.9018219709396362
1973-06-28,0.929000973701477
1973-06-29,0.9191179871559143
1973-07-02,0.9117050170898438
1973-07-03,0.8919389843940735
1973-07-05,0.8919389843940735
1973-07-06,0.8919389843940735
1973-07-09,0.8820559978485107
1973-07-10,0.9117050170898438
1973-07-11,0.9487670063972473
1973-07-12,0.9487670063972473
1973-07-13,0.9388840198516846
1973-07-16,0.9487670063972473
1973-07-17,0.9586499929428101
1973-07-18,0.9784160256385803
1973-07-19,0.9858279824256897
1973-07-20,0.9957110285758972
1973-07-23,1.015476942062378
1973-07-24,1.015476942062378
1973-07-25,1.035243034362793
1973-07-26,1.015476942062378
1973-07-27,1.00559401512146
1973-07-30,0.9858279824256897
1973-07-31,0.9784160256385803
1973-08-01,0.9784160256385803
1973-08-02,0.9685329794883728
1973-08-03,0.9685329794883728
1973-08-06,0.9784160256385803
1973-08-07,0.9784160256385803
1973-08-08,0.9858279824256897
1973-08-09,0.9858279824256897
1973-08-10,0.9784160256385803
1973-08-13,0.9685329794883728
1973-08-14,0.9388840198516846
1973-08-15,0.9191179871559143
1973-08-16,0.872173011302948
1973-08-17,0.8622900247573853
1973-08-20,0.8622900247573853
1973-08-21,0.8622900247573853
1973-08-22,0.8622900247573853
1973-08-23,0.8820559978485107
1973-08-24,0.872173011302948
1973-08-27,0.8919389843940735
1973-08-28,0.8919389843940735
1973-08-29,0.9191179871559143
1973-08-30,0.9018219709396362
1973-08-31,0.9191179871559143
1973-09-04,0.9018219709396362
1973-09-05,0.8919389843940735
1973-09-06,0.8919389843940735
1973-09-07,0.872173011302948
1973-09-10,0.8622900247573853
1973-09-11,0.8449950218200684
1973-09-12,0.8449950218200684
1973-09-13,0.8548780083656311
1973-09-14,0.872173011302948
1973-09-17,0.8820559978485107
1973-09-18,0.872173011302948
1973-09-19,0.9018219709396362
1973-09-20,0.9018219709396362
1973-09-21,0.8919389843940735
1973-09-24,0.8919389843940735
1973-09-25,0.8820559978485107
1973-09-26,0.8919389843940735
1973-09-27,0.8820559978485107
1973-09-28,0.8820559978485107
1973-10-01,0.8820559978485107
1973-10-02,0.8919389843940735
1973-10-03,0.8820559978485107
1973-10-04,0.872173011302948
1973-10-05,0.872173011302948
1973-10-08,0.8820559978485107
1973-10-09,0.8919389843940735
1973-10-10,0.8820559978485107
1973-10-11,0.9117050170898438
1973-10-12,0.9191179871559143
1973-10-15,0.9117050170898438
1973-10-16,0.9191179871559143
1973-10-17,0.9388840198516846
1973-10-18,0.9388840198516846
1973-10-19,0.9586499929428101
1973-10-22,0.9487670063972473
1973-10-23,0.9685329794883728
1973-10-24,0.9858279824256897
1973-10-25,0.9858279824256897
1973-10-26,0.9957110285758972
1973-10-29,0.9957110285758972
1973-10-30,0.9685329794883728
1973-10-31,0.9685329794883728
1973-11-01,0.929000973701477
1973-11-02,0.9191179871559143
1973-11-05,0.9117050170898438
1973-11-06,0.9117050170898438
1973-11-07,0.9018219709396362
1973-11-08,0.9018219709396362
1973-11-09,0.8820559978485107
1973-11-12,0.872173011302948
1973-11-13,0.8820559978485107
1973-11-14,0.8820559978485107
1973-11-15,0.9018219709396362
1973-11-16,0.9191179871559143
1973-11-19,0.8820559978485107
1973-11-20,0.8820559978485107
1973-11-21,0.9018219709396362
1973-11-23,0.872173011302948
1973-11-26,0.872173011302948
1973-11-27,0.872173011302948
1973-11-28,0.8820559978485107
1973-11-29,0.872173011302948
1973-11-30,0.8449950218200684
1973-12-03,0.8153460025787354
1973-12-04,0.8054630160331726
1973-12-05,0.7980509996414185
1973-12-06,0.8054630160331726
1973-12-07,0.8548780083656311
1973-12-10,0.8548780083656311
1973-12-11,0.8449950218200684
1973-12-12,0.8054630160331726
1973-12-13,0.7881680130958557
1973-12-14,0.7684019804000854
1973-12-17,0.778285026550293
1973-12-18,0.778285026550293
1973-12-19,0.8054630160331726
1973-12-20,0.8054630160331726
1973-12-21,0.8054630160331726
1973-12-24,0.7980509996414185
1973-12-26,0.8351119756698608
1973-12-27,0.8622900247573853
1973-12-28,0.8548780083656311
1973-12-31,0.8548780083656311
1974-01-02,0.8548780083656311
1974-01-03,0.872173011302948
1974-01-04,0.8548780083656311
1974-01-07,0.8252289891242981
1974-01-08,0.7980509996414185
1974-01-09,0.7684019804000854
1974-01-10,0.7412239909172058
1974-01-11,0.74863600730896
1974-01-14,0.74863600730896
1974-01-15,0.7585189938545227
1974-01-16,0.7585189938545227
1974-01-17,0.7881680130958557
1974-01-18,0.778285026550293
1974-01-21,0.74863600730896
1974-01-22,0.7585189938545227
1974-01-23,0.7585189938545227
1974-01-24,0.7585189938545227
1974-01-25,0.74863600730896
1974-01-28,0.7585189938545227
1974-01-29,0.74863600730896
1974-01-30,0.7684019804000854
1974-01-31,0.74863600730896
1974-02-01,0.74863600730896
1974-02-04,0.74863600730896
1974-02-05,0.7313410043716431
1974-02-06,0.7214580178260803
1974-02-07,0.7214580178260803
1974-02-08,0.7214580178260803
1974-02-11,0.7214580178260803
1974-02-12,0.7412239909172058
1974-02-13,0.7412239909172058
1974-02-14,0.7313410043716431
1974-02-15,0.74863600730896
1974-02-19,0.7313410043716431
1974-02-20,0.7412239909172058
1974-02-21,0.74863600730896
1974-02-22,0.7684019804000854
1974-02-25,0.7684019804000854
1974-02-26,0.74863600730896
1974-02-27,0.7684019804000854
1974-02-28,0.7585189938545227
1974-03-01,0.7585189938545227
1974-03-04,0.778285026550293
1974-03-05,0.7881680130958557
1974-03-06,0.778285026550293
1974-03-07,0.7684019804000854
1974-03-08,0.778285026550293
1974-03-11,0.778285026550293
1974-03-12,0.7684019804000854
1974-03-13,0.7881680130958557
1974-03-14,0.8054630160331726
1974-03-15,0.7980509996414185
1974-03-18,0.778285026550293
1974-03-19,0.7585189938545227
1974-03-20,0.778285026550293
1974-03-21,0.778285026550293
1974-03-22,0.778285026550293
1974-03-25,0.778285026550293
1974-03-26,0.7881680130958557
1974-03-27,0.778285026550293
1974-03-28,0.7412239909172058
1974-03-29,0.7412239909172058
1974-04-01,0.7412239909172058
1974-04-02,0.7313410043716431
1974-04-03,0.7412239909172058
1974-04-04,0.7313410043716431
1974-04-05,0.7313410043716431
1974-04-08,0.7214580178260803
1974-04-09,0.7214580178260803
1974-04-10,0.7214580178260803
1974-04-11,0.7214580178260803
1974-04-15,0.7214580178260803
1974-04-16,0.7412239909172058
1974-04-17,0.7684019804000854
1974-04-18,0.7684019804000854
1974-04-19,0.7412239909172058
1974-04-22,0.7412239909172058
1974-04-23,0.7214580178260803
1974-04-24,0.7214580178260803
1974-04-25,0.7016919851303101
1974-04-26,0.6918089985847473
1974-04-29,0.6646310091018677
1974-04-30,0.6745139956474304
1974-05-01,0.6819260120391846
1974-05-02,0.6819260120391846
1974-05-03,0.6547480225563049
1974-05-06,0.6547480225563049
1974-05-07,0.6745139956474304
1974-05-08,0.6745139956474304
1974-05-09,0.6819260120391846
1974-05-10,0.6547480225563049
1974-05-13,0.6646310091018677
1974-05-14,0.6745139956474304
1974-05-15,0.6819260120391846
1974-05-16,0.6819260120391846
1974-05-17,0.6745139956474304
1974-05-20,0.6745139956474304
1974-05-21,0.6745139956474304
1974-05-22,0.6646310091018677
1974-05-23,0.6745139956474304
1974-05-24,0.6819260120391846
1974-05-28,0.6918089985847473
1974-05-29,0.6819260120391846
1974-05-30,0.6819260120391846
1974-05-31,0.6918089985847473
1974-06-03,0.7016919851303101
1974-06-04,0.7214580178260803
1974-06-05,0.7313410043716431
1974-06-06,0.7313410043716431
1974-06-07,0.7684019804000854
1974-06-10,0.7684019804000854
1974-06-11,0.7684019804000854
1974-06-12,0.7585189938545227
1974-06-13,0.7684019804000854
1974-06-14,0.7585189938545227
1974-06-17,0.7412239909172058
1974-06-18,0.7585189938545227
1974-06-19,0.74863600730896
1974-06-20,0.74863600730896
1974-06-21,0.74863600730896
1974-06-24,0.7412239909172058
1974-06-25,0.74863600730896
1974-06-26,0.74863600730896
1974-06-27,0.7313410043716431
1974-06-28,0.7214580178260803
1974-07-01,0.7214580178260803
1974-07-02,0.6918089985847473
1974-07-03,0.7016919851303101
1974-07-05,0.6918089985847473
1974-07-08,0.6745139956474304
1974-07-09,0.6819260120391846
1974-07-10,0.6448649764060974
1974-07-11,0.6349819898605347
1974-07-12,0.6819260120391846
1974-07-15,0.6918089985847473
1974-07-16,0.6819260120391846
1974-07-17,0.6918089985847473
1974-07-18,0.6918089985847473
1974-07-19,0.6918089985847473
1974-07-22,0.6819260120391846
1974-07-23,0.6819260120391846
1974-07-24,0.6646310091018677
1974-07-25,0.6646310091018677
1974-07-26,0.6448649764060974
1974-07-29,0.6176869869232178
1974-07-30,0.607804000377655
1974-07-31,0.5682719945907593
1974-08-01,0.5509759783744812
1974-08-02,0.5410929918289185
1974-08-05,0.5509759783744812
1974-08-06,0.5682719945907593
1974-08-07,0.5979210138320923
1974-08-08,0.5880380272865295
1974-08-09,0.578154981136322
1974-08-12,0.5608590245246887
1974-08-13,0.5410929918289185
1974-08-14,0.521327018737793
1974-08-15,0.5312100052833557
1974-08-16,0.521327018737793
1974-08-19,0.521327018737793
1974-08-20,0.521327018737793
1974-08-21,0.5114439725875854
1974-08-22,0.5114439725875854
1974-08-23,0.4842660129070282
1974-08-26,0.5040320158004761
1974-08-27,0.49414899945259094
1974-08-28,0.5040320158004761
1974-08-29,0.4842660129070282
1974-08-30,0.4842660129070282
1974-09-03,0.4645000100135803
1974-09-04,0.4546169936656952
1974-09-05,0.4645000100135803
1974-09-06,0.49414899945259094
1974-09-09,0.47438299655914307
1974-09-10,0.4842660129070282
1974-09-11,0.4842660129070282
1974-09-12,0.4842660129070282
1974-09-13,0.4645000100135803
1974-09-16,0.4645000100135803
1974-09-17,0.49414899945259094
1974-09-18,0.5114439725875854
1974-09-19,0.5410929918289185
1974-09-20,0.5410929918289185
1974-09-23,0.5312100052833557
1974-09-24,0.5040320158004761
1974-09-25,0.5114439725875854
1974-09-26,0.5040320158004761
1974-09-27,0.47438299655914307
1974-09-30,0.4546169936656952
1974-10-01,0.44473400712013245
1974-10-02,0.44473400712013245
1974-10-03,0.4373219907283783
1974-10-04,0.42743900418281555
1974-10-07,0.44473400712013245
1974-10-08,0.4645000100135803
1974-10-09,0.47438299655914307
1974-10-10,0.5114439725875854
1974-10-11,0.5312100052833557
1974-10-14,0.5509759783744812
1974-10-15,0.5312100052833557
1974-10-16,0.5312100052833557
1974-10-17,0.5312100052833557
1974-10-18,0.5682719945907593
1974-10-21,0.5608590245246887
1974-10-22,0.5509759783744812
1974-10-23,0.5410929918289185
1974-10-24,0.5410929918289185
1974-10-25,0.5608590245246887
1974-10-28,0.5682719945907593
1974-10-29,0.5979210138320923
1974-10-30,0.6349819898605347
1974-10-31,0.6349819898605347
1974-11-01,0.6250990033149719
1974-11-04,0.607804000377655
1974-11-05,0.6448649764060974
1974-11-06,0.6547480225563049
1974-11-07,0.6745139956474304
1974-11-08,0.6819260120391846
1974-11-11,0.7016919851303101
1974-11-12,0.6448649764060974
1974-11-13,0.6349819898605347
1974-11-14,0.6250990033149719
1974-11-15,0.607804000377655
1974-11-18,0.5682719945907593
1974-11-19,0.5608590245246887
1974-11-20,0.5608590245246887
1974-11-21,0.5979210138320923
1974-11-22,0.6176869869232178
1974-11-25,0.607804000377655
1974-11-26,0.6176869869232178
1974-11-27,0.6250990033149719
1974-11-29,0.6349819898605347
1974-12-02,0.6176869869232178
1974-12-03,0.5979210138320923
1974-12-04,0.607804000377655
1974-12-05,0.5979210138320923
1974-12-06,0.5880380272865295
1974-12-09,0.5880380272865295
1974-12-10,0.6250990033149719
1974-12-11,0.6250990033149719
1974-12-12,0.5880380272865295
1974-12-13,0.578154981136322
1974-12-16,0.5682719945907593
1974-12-17,0.578154981136322
1974-12-18,0.5979210138320923
1974-12-19,0.578154981136322
1974-12-20,0.578154981136322
1974-12-23,0.578154981136322
1974-12-24,0.5880380272865295
1974-12-26,0.607804000377655
1974-12-27,0.6176869869232178
1974-12-30,0.6250990033149719
1974-12-31,0.6448649764060974
1975-01-02,0.6349819898605347
1975-01-03,0.6448649764060974
1975-01-06,0.6349819898605347
1975-01-07,0.6176869869232178
1975-01-08,0.578154981136322
1975-01-09,0.578154981136322
1975-01-10,0.578154981136322
1975-01-13,0.5608590245246887
1975-01-14,0.5509759783744812
1975-01-15,0.5608590245246887
1975-01-16,0.5410929918289185
1975-01-17,0.5040320158004761
1975-01-20,0.5114439725875854
1975-01-21,0.521327018737793
1975-01-22,0.5410929918289185
1975-01-23,0.5410929918289185
1975-01-24,0.5509759783744812
1975-01-27,0.5682719945907593
1975-01-28,0.5682719945907593
1975-01-29,0.578154981136322
1975-01-30,0.5410929918289185
1975-01-31,0.5608590245246887
1975-02-03,0.5682719945907593
1975-02-04,0.5682719945907593
1975-02-05,0.578154981136322
1975-02-06,0.5979210138320923
1975-02-07,0.607804000377655
1975-02-10,0.578154981136322
1975-02-11,0.607804000377655
1975-02-12,0.6547480225563049
1975-02-13,0.6448649764060974
1975-02-14,0.6547480225563049
1975-02-18,0.6547480225563049
1975-02-19,0.6745139956474304
1975-02-20,0.6918089985847473
1975-02-21,0.7016919851303101
1975-02-24,0.6918089985847473
1975-02-25,0.6448649764060974
1975-02-26,0.6646310091018677
1975-02-27,0.6745139956474304
1975-02-28,0.6745139956474304
1975-03-03,0.6918089985847473
1975-03-04,0.7115749716758728
1975-03-05,0.7016919851303101
1975-03-06,0.7115749716758728
1975-03-07,0.7115749716758728
1975-03-10,0.7214580178260803
1975-03-11,0.7016919851303101
1975-03-12,0.6918089985847473
1975-03-13,0.6918089985847473
1975-03-14,0.7016919851303101
1975-03-17,0.7016919851303101
1975-03-18,0.6918089985847473
1975-03-19,0.6918089985847473
1975-03-20,0.6745139956474304
1975-03-21,0.6918089985847473
1975-03-24,0.6646310091018677
1975-03-25,0.6448649764060974
1975-03-26,0.6646310091018677
1975-03-27,0.6448649764060974
1975-03-31,0.6349819898605347
1975-04-01,0.6176869869232178
1975-04-02,0.6250990033149719
1975-04-03,0.6176869869232178
1975-04-04,0.6176869869232178
1975-04-07,0.6176869869232178
1975-04-08,0.6349819898605347
1975-04-09,0.6448649764060974
1975-04-10,0.6349819898605347
1975-04-11,0.6349819898605347
1975-04-14,0.6349819898605347
1975-04-15,0.6646310091018677
1975-04-16,0.6745139956474304
1975-04-17,0.6745139956474304
1975-04-18,0.6745139956474304
1975-04-21,0.6745139956474304
1975-04-22,0.6448649764060974
1975-04-23,0.6349819898605347
1975-04-24,0.6448649764060974
1975-04-25,0.6448649764060974
1975-04-28,0.6448649764060974
1975-04-29,0.6349819898605347
1975-04-30,0.6349819898605347
1975-05-01,0.6448649764060974
1975-05-02,0.6547480225563049
1975-05-05,0.6646310091018677
1975-05-06,0.6547480225563049
1975-05-07,0.6547480225563049
1975-05-08,0.6547480225563049
1975-05-09,0.6646310091018677
1975-05-12,0.6745139956474304
1975-05-13,0.6918089985847473
1975-05-14,0.7016919851303101
1975-05-15,0.7016919851303101
1975-05-16,0.6819260120391846
1975-05-19,0.6819260120391846
1975-05-20,0.6745139956474304
1975-05-21,0.6547480225563049
1975-05-22,0.6646310091018677
1975-05-23,0.6745139956474304
1975-05-27,0.6819260120391846
1975-05-28,0.6646310091018677
1975-05-29,0.6646310091018677
1975-05-30,0.6745139956474304
1975-06-02,0.6819260120391846
1975-06-03,0.6819260120391846
1975-06-04,0.6646310091018677
1975-06-05,0.6547480225563049
1975-06-06,0.6646310091018677
1975-06-09,0.6349819898605347
1975-06-10,0.6250990033149719
1975-06-11,0.6176869869232178
1975-06-12,0.607804000377655
1975-06-13,0.6176869869232178
1975-06-16,0.6176869869232178
1975-06-17,0.607804000377655
1975-06-18,0.6176869869232178
1975-06-19,0.6176869869232178
1975-06-20,0.6176869869232178
1975-06-23,0.6176869869232178
1975-06-24,0.6349819898605347
1975-06-25,0.6646310091018677
1975-06-26,0.6646310091018677
1975-06-27,0.6646310091018677
1975-06-30,0.6646310091018677
1975-07-01,0.6547480225563049
1975-07-02,0.6349819898605347
1975-07-03,0.6349819898605347
1975-07-07,0.6176869869232178
1975-07-08,0.6176869869232178
1975-07-09,0.6250990033149719
1975-07-10,0.6250990033149719
1975-07-11,0.6176869869232178
1975-07-14,0.607804000377655
1975-07-15,0.607804000377655
1975-07-16,0.5880380272865295
1975-07-17,0.578154981136322
1975-07-18,0.5682719945907593
1975-07-21,0.5509759783744812
1975-07-22,0.5682719945907593
1975-07-23,0.5608590245246887
1975-07-24,0.5682719945907593
1975-07-25,0.5608590245246887
1975-07-28,0.5509759783744812
1975-07-29,0.5312100052833557
1975-07-30,0.5410929918289185
1975-07-31,0.5410929918289185
1975-08-01,0.5312100052833557
1975-08-04,0.521327018737793
1975-08-05,0.521327018737793
1975-08-06,0.5114439725875854
1975-08-07,0.521327018737793
1975-08-08,0.521327018737793
1975-08-11,0.5114439725875854
1975-08-12,0.5312100052833557
1975-08-13,0.521327018737793
1975-08-14,0.521327018737793
1975-08-15,0.5410929918289185
1975-08-18,0.521327018737793
1975-08-19,0.5114439725875854
1975-08-20,0.5040320158004761
1975-08-21,0.49414899945259094
1975-08-22,0.521327018737793
1975-08-25,0.5114439725875854
1975-08-26,0.5114439725875854
1975-08-27,0.5040320158004761
1975-08-28,0.521327018737793
1975-08-29,0.5410929918289185
1975-09-02,0.5114439725875854
1975-09-03,0.521327018737793
1975-09-04,0.5114439725875854
1975-09-05,0.5040320158004761
1975-09-08,0.49414899945259094
1975-09-09,0.47438299655914307
1975-09-10,0.4842660129070282
1975-09-11,0.4842660129070282
1975-09-12,0.4842660129070282
1975-09-15,0.4842660129070282
1975-09-16,0.4842660129070282
1975-09-17,0.49414899945259094
1975-09-18,0.5114439725875854
1975-09-19,0.5114439725875854
1975-09-22,0.5040320158004761
1975-09-23,0.49414899945259094
1975-09-24,0.5040320158004761
1975-09-25,0.5040320158004761
1975-09-26,0.5040320158004761
1975-09-29,0.5040320158004761
1975-09-30,0.49414899945259094
1975-10-01,0.5040320158004761
1975-10-02,0.5040320158004761
1975-10-03,0.521327018737793
1975-10-06,0.521327018737793
1975-10-07,0.5312100052833557
1975-10-08,0.5410929918289185
1975-10-09,0.5509759783744812
1975-10-10,0.5410929918289185
1975-10-13,0.5509759783744812
1975-10-14,0.5410929918289185
1975-10-15,0.5509759783744812
1975-10-16,0.5509759783744812
1975-10-17,0.5509759783744812
1975-10-20,0.5410929918289185
1975-10-21,0.5608590245246887
1975-10-22,0.5608590245246887
1975-10-23,0.5682719945907593
1975-10-24,0.5608590245246887
1975-10-27,0.5608590245246887
1975-10-28,0.5682719945907593
1975-10-29,0.5608590245246887
1975-10-30,0.5608590245246887
1975-10-31,0.5682719945907593
1975-11-03,0.5608590245246887
1975-11-04,0.5682719945907593
1975-11-05,0.5880380272865295
1975-11-06,0.5979210138320923
1975-11-07,0.5979210138320923
1975-11-10,0.5979210138320923
1975-11-11,0.607804000377655
1975-11-12,0.5979210138320923
1975-11-13,0.5979210138320923
1975-11-14,0.5979210138320923
1975-11-17,0.5880380272865295
1975-11-18,0.5880380272865295
1975-11-19,0.5509759783744812
1975-11-20,0.5509759783744812
1975-11-21,0.5608590245246887
1975-11-24,0.5509759783744812
1975-11-25,0.5608590245246887
1975-11-26,0.5608590245246887
