Date,XLU
2003-03-05,17.889999389648438
2003-03-06,17.889999389648438
2003-03-07,17.950000762939453
2003-03-10,17.530000686645508
2003-03-11,17.5
2003-03-12,17.530000686645508
2003-03-13,17.84000015258789
2003-03-14,17.90999984741211
2003-03-17,18.309999465942383
2003-03-18,18.520000457763672
2003-03-19,18.420000076293945
2003-03-20,18.6299991607666
2003-03-21,18.739999771118164
2003-03-24,18.280000686645508
2003-03-25,18.530000686645508
2003-03-26,18.3700008392334
2003-03-27,18.459999084472656
2003-03-28,18.489999771118164
2003-03-31,18.399999618530273
2003-04-01,18.530000686645508
2003-04-02,18.540000915527344
2003-04-03,18.469999313354492
2003-04-04,18.700000762939453
2003-04-07,18.700000762939453
2003-04-08,18.579999923706055
2003-04-09,18.540000915527344
2003-04-10,18.700000762939453
2003-04-11,18.639999389648438
2003-04-14,18.8799991607666
2003-04-15,19.1200008392334
2003-04-16,19.100000381469727
2003-04-17,19.139999389648438
2003-04-21,19.31999969482422
2003-04-22,19.59000015258789
2003-04-23,19.59000015258789
2003-04-24,19.770000457763672
2003-04-25,19.719999313354492
2003-04-28,19.989999771118164
2003-04-29,20.020000457763672
2003-04-30,19.989999771118164
2003-05-01,19.719999313354492
2003-05-02,19.8799991607666
2003-05-05,19.959999084472656
2003-05-06,19.93000030517578
2003-05-07,19.899999618530273
2003-05-08,19.8700008392334
2003-05-09,20.0
2003-05-12,20.149999618530273
2003-05-13,20.190000534057617
2003-05-14,20.280000686645508
2003-05-15,20.59000015258789
2003-05-16,21.020000457763672
2003-05-19,20.690000534057617
2003-05-20,20.780000686645508
2003-05-21,20.729999542236328
2003-05-22,21.100000381469727
2003-05-23,21.899999618530273
2003-05-27,22.219999313354492
2003-05-28,22.1200008392334
2003-05-29,21.790000915527344
2003-05-30,22.010000228881836
2003-06-02,22.200000762939453
2003-06-03,22.290000915527344
2003-06-04,22.600000381469727
2003-06-05,22.34000015258789
2003-06-06,22.100000381469727
2003-06-09,22.079999923706055
2003-06-10,22.18000030517578
2003-06-11,22.350000381469727
2003-06-12,22.6200008392334
2003-06-13,22.31999969482422
2003-06-16,22.75
2003-06-17,22.639999389648438
2003-06-18,22.75
2003-06-19,22.81999969482422
2003-06-20,22.520000457763672
2003-06-23,22.280000686645508
2003-06-24,22.139999389648438
2003-06-25,22.100000381469727
2003-06-26,22.309999465942383
2003-06-27,22.020000457763672
2003-06-30,22.1200008392334
2003-07-01,21.969999313354492
2003-07-02,22.1299991607666
2003-07-03,22.0
2003-07-07,22.040000915527344
2003-07-08,21.8700008392334
2003-07-09,21.709999084472656
2003-07-10,21.31999969482422
2003-07-11,21.450000762939453
2003-07-14,21.420000076293945
2003-07-15,21.0
2003-07-16,20.649999618530273
2003-07-17,20.600000381469727
2003-07-18,20.920000076293945
2003-07-21,20.6200008392334
2003-07-22,20.969999313354492
2003-07-23,20.84000015258789
2003-07-24,20.829999923706055
2003-07-25,21.0
2003-07-28,20.850000381469727
2003-07-29,20.760000228881836
2003-07-30,20.610000610351562
2003-07-31,20.639999389648438
2003-08-01,20.549999237060547
2003-08-04,20.549999237060547
2003-08-05,20.229999542236328
2003-08-06,20.350000381469727
2003-08-07,20.540000915527344
2003-08-08,20.639999389648438
2003-08-11,20.639999389648438
2003-08-12,20.920000076293945
2003-08-13,20.719999313354492
2003-08-14,20.799999237060547
2003-08-15,20.760000228881836
2003-08-18,20.709999084472656
2003-08-19,20.729999542236328
2003-08-20,20.93000030517578
2003-08-21,21.010000228881836
2003-08-22,20.719999313354492
2003-08-25,20.81999969482422
2003-08-26,20.8799991607666
2003-08-27,20.950000762939453
2003-08-28,21.0
2003-08-29,21.049999237060547
2003-09-02,21.440000534057617
2003-09-03,21.510000228881836
2003-09-04,21.520000457763672
2003-09-05,21.479999542236328
2003-09-08,21.639999389648438
2003-09-09,21.59000015258789
2003-09-10,21.559999465942383
2003-09-11,21.5
2003-09-12,21.65999984741211
2003-09-15,21.540000915527344
2003-09-16,21.729999542236328
2003-09-17,21.670000076293945
2003-09-18,21.90999984741211
2003-09-19,21.75
2003-09-22,21.6299991607666
2003-09-23,21.729999542236328
2003-09-24,21.469999313354492
2003-09-25,21.510000228881836
2003-09-26,21.709999084472656
2003-09-29,21.940000534057617
2003-09-30,21.899999618530273
2003-10-01,21.93000030517578
2003-10-02,22.139999389648438
2003-10-03,22.190000534057617
2003-10-06,22.15999984741211
2003-10-07,22.09000015258789
2003-10-08,22.010000228881836
2003-10-09,22.049999237060547
2003-10-10,21.979999542236328
2003-10-13,22.1200008392334
2003-10-14,22.18000030517578
2003-10-15,21.899999618530273
2003-10-16,22.0
2003-10-17,21.860000610351562
2003-10-20,21.969999313354492
2003-10-21,21.940000534057617
2003-10-22,21.93000030517578
2003-10-23,21.969999313354492
2003-10-24,21.899999618530273
2003-10-27,21.989999771118164
2003-10-28,21.93000030517578
2003-10-29,21.90999984741211
2003-10-30,22.09000015258789
2003-10-31,22.049999237060547
2003-11-03,22.15999984741211
2003-11-04,22.049999237060547
2003-11-05,22.040000915527344
2003-11-06,21.950000762939453
2003-11-07,21.809999465942383
2003-11-10,21.760000228881836
2003-11-11,21.780000686645508
2003-11-12,21.829999923706055
2003-11-13,21.860000610351562
2003-11-14,21.829999923706055
2003-11-17,21.649999618530273
2003-11-18,21.260000228881836
2003-11-19,21.530000686645508
2003-11-20,21.479999542236328
2003-11-21,21.440000534057617
2003-11-24,21.770000457763672
2003-11-25,21.889999389648438
2003-11-26,22.049999237060547
2003-11-28,22.100000381469727
2003-12-01,22.15999984741211
2003-12-02,22.200000762939453
2003-12-03,22.15999984741211
2003-12-04,22.209999084472656
2003-12-05,22.329999923706055
2003-12-08,22.389999389648438
2003-12-09,22.200000762939453
2003-12-10,22.299999237060547
2003-12-11,22.399999618530273
2003-12-12,22.450000762939453
2003-12-15,22.3700008392334
2003-12-16,22.510000228881836
2003-12-17,22.610000610351562
2003-12-18,22.899999618530273
2003-12-19,22.739999771118164
2003-12-22,22.950000762939453
2003-12-23,23.06999969482422
2003-12-24,23.110000610351562
2003-12-26,23.139999389648438
2003-12-29,23.309999465942383
2003-12-30,23.3700008392334
2003-12-31,23.329999923706055
2004-01-02,23.270000457763672
2004-01-05,23.309999465942383
2004-01-06,23.260000228881836
2004-01-07,23.3799991607666
2004-01-08,23.3700008392334
2004-01-09,23.290000915527344
2004-01-12,23.280000686645508
2004-01-13,23.170000076293945
2004-01-14,23.450000762939453
2004-01-15,23.3700008392334
2004-01-16,23.329999923706055
2004-01-20,23.5
2004-01-21,23.90999984741211
2004-01-22,24.0
2004-01-23,23.790000915527344
2004-01-26,23.649999618530273
2004-01-27,23.56999969482422
2004-01-28,23.65999984741211
2004-01-29,23.850000381469727
2004-01-30,23.809999465942383
2004-02-02,23.670000076293945
2004-02-03,23.8799991607666
2004-02-04,23.489999771118164
2004-02-05,23.350000381469727
2004-02-06,23.549999237060547
2004-02-09,23.690000534057617
2004-02-10,23.889999389648438
2004-02-11,23.8700008392334
2004-02-12,23.799999237060547
2004-02-13,23.770000457763672
2004-02-17,23.950000762939453
2004-02-18,24.030000686645508
2004-02-19,23.8700008392334
2004-02-20,23.639999389648438
2004-02-23,23.729999542236328
2004-02-24,23.600000381469727
2004-02-25,23.84000015258789
2004-02-26,24.0
2004-02-27,24.260000228881836
2004-03-01,24.3799991607666
2004-03-02,24.270000457763672
2004-03-03,24.260000228881836
2004-03-04,24.43000030517578
2004-03-05,24.6200008392334
2004-03-08,24.549999237060547
2004-03-09,24.40999984741211
2004-03-10,24.1299991607666
2004-03-11,23.780000686645508
2004-03-12,24.010000228881836
2004-03-15,23.940000534057617
2004-03-16,24.170000076293945
2004-03-17,24.549999237060547
2004-03-18,24.440000534057617
2004-03-19,24.100000381469727
2004-03-22,23.81999969482422
2004-03-23,23.809999465942383
2004-03-24,23.860000610351562
2004-03-25,23.899999618530273
2004-03-26,23.979999542236328
2004-03-29,24.1299991607666
2004-03-30,24.219999313354492
2004-03-31,24.31999969482422
2004-04-01,24.389999389648438
2004-04-02,24.270000457763672
2004-04-05,24.34000015258789
2004-04-06,24.350000381469727
2004-04-07,24.100000381469727
2004-04-08,24.079999923706055
2004-04-12,23.700000762939453
2004-04-13,23.270000457763672
2004-04-14,23.299999237060547
2004-04-15,23.43000030517578
2004-04-16,23.510000228881836
2004-04-19,23.360000610351562
2004-04-20,23.100000381469727
2004-04-21,23.280000686645508
2004-04-22,23.540000915527344
2004-04-23,23.549999237060547
2004-04-26,23.6200008392334
2004-04-27,23.65999984741211
2004-04-28,23.68000030517578
2004-04-29,23.309999465942383
2004-04-30,23.280000686645508
2004-05-03,23.440000534057617
2004-05-04,23.530000686645508
2004-05-05,23.3700008392334
2004-05-06,23.450000762939453
2004-05-07,22.739999771118164
2004-05-10,22.420000076293945
2004-05-11,22.360000610351562
2004-05-12,22.34000015258789
2004-05-13,22.43000030517578
2004-05-14,22.549999237060547
2004-05-17,22.309999465942383
2004-05-18,22.5
2004-05-19,22.34000015258789
2004-05-20,22.56999969482422
2004-05-21,22.540000915527344
2004-05-24,22.850000381469727
2004-05-25,23.260000228881836
2004-05-26,23.270000457763672
2004-05-27,23.510000228881836
2004-05-28,23.559999465942383
2004-06-01,23.530000686645508
2004-06-02,23.56999969482422
2004-06-03,23.31999969482422
2004-06-04,23.399999618530273
2004-06-07,23.600000381469727
2004-06-08,23.3799991607666
2004-06-09,23.229999542236328
2004-06-10,23.389999389648438
2004-06-14,23.229999542236328
2004-06-15,23.329999923706055
2004-06-16,23.459999084472656
2004-06-17,23.6200008392334
2004-06-18,23.540000915527344
2004-06-21,23.700000762939453
2004-06-22,23.610000610351562
2004-06-23,23.790000915527344
2004-06-24,23.8700008392334
2004-06-25,23.729999542236328
2004-06-28,23.84000015258789
2004-06-29,23.65999984741211
2004-06-30,23.760000228881836
2004-07-01,23.479999542236328
2004-07-02,23.719999313354492
2004-07-06,23.68000030517578
2004-07-07,23.729999542236328
2004-07-08,23.639999389648438
2004-07-09,23.59000015258789
2004-07-12,23.639999389648438
2004-07-13,23.59000015258789
2004-07-14,23.799999237060547
2004-07-15,23.90999984741211
2004-07-16,24.079999923706055
2004-07-19,24.190000534057617
2004-07-20,24.239999771118164
2004-07-21,23.860000610351562
2004-07-22,23.700000762939453
2004-07-23,23.559999465942383
2004-07-26,23.5
2004-07-27,23.469999313354492
2004-07-28,23.780000686645508
2004-07-29,23.950000762939453
2004-07-30,24.1200008392334
2004-08-02,24.299999237060547
2004-08-03,24.25
2004-08-04,24.459999084472656
2004-08-05,24.170000076293945
2004-08-06,24.350000381469727
2004-08-09,24.290000915527344
2004-08-10,24.469999313354492
2004-08-11,24.56999969482422
2004-08-12,24.559999465942383
2004-08-13,24.469999313354492
2004-08-16,24.579999923706055
2004-08-17,24.56999969482422
2004-08-18,24.729999542236328
2004-08-19,24.610000610351562
2004-08-20,24.709999084472656
2004-08-23,24.65999984741211
2004-08-24,24.709999084472656
2004-08-25,24.809999465942383
2004-08-26,24.809999465942383
2004-08-27,24.799999237060547
2004-08-30,24.860000610351562
2004-08-31,25.100000381469727
2004-09-01,25.020000457763672
2004-09-02,25.25
2004-09-03,25.15999984741211
2004-09-07,25.34000015258789
2004-09-08,25.100000381469727
2004-09-09,25.209999084472656
2004-09-10,25.260000228881836
2004-09-13,25.059999465942383
2004-09-14,25.020000457763672
2004-09-15,25.06999969482422
2004-09-16,25.219999313354492
2004-09-17,25.15999984741211
2004-09-20,25.06999969482422
2004-09-21,25.209999084472656
2004-09-22,25.100000381469727
2004-09-23,24.850000381469727
2004-09-24,24.860000610351562
2004-09-27,24.889999389648438
2004-09-28,25.049999237060547
2004-09-29,25.0
2004-09-30,25.049999237060547
2004-10-01,25.25
2004-10-04,25.350000381469727
2004-10-05,25.459999084472656
2004-10-06,25.559999465942383
2004-10-07,25.420000076293945
2004-10-08,25.530000686645508
2004-10-11,25.459999084472656
2004-10-12,25.670000076293945
2004-10-13,25.329999923706055
2004-10-14,25.3799991607666
2004-10-15,25.579999923706055
2004-10-18,25.399999618530273
2004-10-19,25.360000610351562
2004-10-20,25.389999389648438
2004-10-21,25.5
2004-10-22,25.65999984741211
2004-10-25,26.049999237060547
2004-10-26,26.309999465942383
2004-10-27,26.280000686645508
2004-10-28,26.1299991607666
2004-10-29,26.270000457763672
2004-11-01,26.479999542236328
2004-11-02,25.959999084472656
2004-11-03,26.510000228881836
2004-11-04,27.040000915527344
2004-11-05,26.940000534057617
2004-11-08,27.200000762939453
2004-11-09,27.209999084472656
2004-11-10,27.200000762939453
2004-11-11,27.489999771118164
2004-11-12,27.81999969482422
2004-11-15,27.68000030517578
2004-11-16,27.6299991607666
2004-11-17,27.399999618530273
2004-11-18,27.399999618530273
2004-11-19,27.299999237060547
2004-11-22,27.729999542236328
2004-11-23,27.899999618530273
2004-11-24,28.0
2004-11-26,28.110000610351562
2004-11-29,27.739999771118164
2004-11-30,27.440000534057617
2004-12-01,27.200000762939453
2004-12-02,26.860000610351562
2004-12-03,27.059999465942383
2004-12-06,27.309999465942383
2004-12-07,27.100000381469727
2004-12-08,26.959999084472656
2004-12-09,26.969999313354492
2004-12-10,27.06999969482422
2004-12-13,27.469999313354492
2004-12-14,27.56999969482422
2004-12-15,27.700000762939453
2004-12-16,27.709999084472656
2004-12-17,27.520000457763672
2004-12-20,27.670000076293945
2004-12-21,27.959999084472656
2004-12-22,28.020000457763672
2004-12-23,28.010000228881836
2004-12-27,27.829999923706055
2004-12-28,27.899999618530273
2004-12-29,27.979999542236328
2004-12-30,27.989999771118164
2004-12-31,27.850000381469727
2005-01-03,27.530000686645508
2005-01-04,27.34000015258789
2005-01-05,26.90999984741211
2005-01-06,27.049999237060547
2005-01-07,27.049999237060547
2005-01-10,27.190000534057617
2005-01-11,27.110000610351562
2005-01-12,27.190000534057617
2005-01-13,27.31999969482422
2005-01-14,27.549999237060547
2005-01-18,27.790000915527344
2005-01-19,27.670000076293945
2005-01-20,27.579999923706055
2005-01-21,27.469999313354492
2005-01-24,27.709999084472656
2005-01-25,27.549999237060547
2005-01-26,27.950000762939453
2005-01-27,28.09000015258789
2005-01-28,28.1200008392334
2005-01-31,28.440000534057617
2005-02-01,28.6299991607666
2005-02-02,28.739999771118164
2005-02-03,28.81999969482422
2005-02-04,29.100000381469727
2005-02-07,29.040000915527344
2005-02-08,29.209999084472656
2005-02-09,29.040000915527344
2005-02-10,29.06999969482422
2005-02-11,29.09000015258789
2005-02-14,29.350000381469727
2005-02-15,29.299999237060547
2005-02-16,29.3799991607666
2005-02-17,29.31999969482422
2005-02-18,29.010000228881836
2005-02-22,28.31999969482422
2005-02-23,28.469999313354492
2005-02-24,28.690000534057617
2005-02-25,29.25
2005-02-28,29.049999237060547
2005-03-01,29.1299991607666
2005-03-02,29.100000381469727
2005-03-03,29.25
2005-03-04,29.709999084472656
2005-03-07,29.920000076293945
2005-03-08,29.719999313354492
2005-03-09,29.190000534057617
2005-03-10,29.3799991607666
2005-03-11,29.25
2005-03-14,29.700000762939453
2005-03-15,29.56999969482422
2005-03-16,29.299999237060547
2005-03-17,29.469999313354492
2005-03-18,29.15999984741211
2005-03-21,29.149999618530273
2005-03-22,28.559999465942383
2005-03-23,28.420000076293945
2005-03-24,28.719999313354492
2005-03-28,28.770000457763672
2005-03-29,28.40999984741211
2005-03-30,28.8700008392334
2005-03-31,29.149999618530273
2005-04-01,29.25
2005-04-04,29.329999923706055
2005-04-05,29.5
2005-04-06,29.40999984741211
2005-04-07,29.68000030517578
2005-04-08,29.450000762939453
2005-04-11,29.739999771118164
2005-04-12,30.020000457763672
2005-04-13,29.809999465942383
2005-04-14,29.530000686645508
2005-04-15,29.010000228881836
2005-04-18,29.1200008392334
2005-04-19,29.530000686645508
2005-04-20,29.270000457763672
2005-04-21,29.530000686645508
2005-04-22,29.719999313354492
2005-04-25,29.920000076293945
2005-04-26,29.540000915527344
2005-04-27,29.760000228881836
2005-04-28,29.6299991607666
2005-04-29,30.049999237060547
2005-05-02,30.1299991607666
2005-05-03,29.979999542236328
2005-05-04,30.010000228881836
2005-05-05,29.889999389648438
2005-05-06,29.81999969482422
2005-05-09,30.06999969482422
2005-05-10,29.850000381469727
2005-05-11,29.989999771118164
2005-05-12,29.649999618530273
2005-05-13,29.170000076293945
2005-05-16,29.360000610351562
2005-05-17,29.700000762939453
2005-05-18,29.709999084472656
2005-05-19,29.8799991607666
2005-05-20,29.8700008392334
2005-05-23,29.760000228881836
2005-05-24,29.760000228881836
2005-05-25,29.84000015258789
2005-05-26,29.920000076293945
2005-05-27,30.040000915527344
2005-05-31,30.030000686645508
2005-06-01,30.420000076293945
2005-06-02,30.3799991607666
2005-06-03,30.479999542236328
2005-06-06,30.450000762939453
2005-06-07,30.520000457763672
2005-06-08,30.579999923706055
2005-06-09,30.610000610351562
2005-06-10,30.719999313354492
2005-06-13,30.850000381469727
2005-06-14,30.93000030517578
2005-06-15,30.780000686645508
2005-06-16,30.729999542236328
2005-06-17,30.8700008392334
2005-06-20,30.93000030517578
2005-06-21,30.969999313354492
2005-06-22,31.25
2005-06-23,31.34000015258789
2005-06-24,31.1200008392334
2005-06-27,31.309999465942383
2005-06-28,31.6200008392334
2005-06-29,31.530000686645508
2005-06-30,31.559999465942383
2005-07-01,31.850000381469727
2005-07-05,31.90999984741211
2005-07-06,31.3700008392334
2005-07-07,31.6200008392334
2005-07-08,31.989999771118164
2005-07-11,32.16999816894531
2005-07-12,32.2599983215332
2005-07-13,32.349998474121094
2005-07-14,32.029998779296875
2005-07-15,32.02000045776367
2005-07-18,32.0
2005-07-19,32.029998779296875
2005-07-20,32.20000076293945
2005-07-21,31.6200008392334
2005-07-22,31.799999237060547
2005-07-25,31.809999465942383
2005-07-26,31.920000076293945
2005-07-27,32.060001373291016
2005-07-28,32.2599983215332
2005-07-29,32.27000045776367
2005-08-01,31.850000381469727
2005-08-02,32.59000015258789
2005-08-03,32.68000030517578
2005-08-04,32.470001220703125
2005-08-05,31.90999984741211
2005-08-08,31.260000228881836
2005-08-09,31.59000015258789
2005-08-10,31.579999923706055
2005-08-11,31.770000457763672
2005-08-12,31.739999771118164
2005-08-15,31.860000610351562
2005-08-16,31.360000610351562
2005-08-17,31.329999923706055
2005-08-18,31.450000762939453
2005-08-19,31.639999389648438
2005-08-22,31.850000381469727
2005-08-23,32.11000061035156
2005-08-24,31.959999084472656
2005-08-25,32.20000076293945
2005-08-26,32.150001525878906
2005-08-29,32.279998779296875
2005-08-30,32.22999954223633
2005-08-31,32.47999954223633
2005-09-01,32.9900016784668
2005-09-02,33.0
2005-09-06,33.310001373291016
2005-09-07,33.33000183105469
2005-09-08,33.040000915527344
2005-09-09,33.43000030517578
2005-09-12,33.400001525878906
2005-09-13,33.11000061035156
2005-09-14,33.22999954223633
2005-09-15,33.540000915527344
2005-09-16,33.59000015258789
2005-09-19,33.4900016784668
2005-09-20,33.36000061035156
2005-09-21,32.779998779296875
2005-09-22,32.599998474121094
2005-09-23,32.68000030517578
2005-09-26,32.95000076293945
2005-09-27,32.959999084472656
2005-09-28,33.29999923706055
2005-09-29,33.630001068115234
2005-09-30,33.599998474121094
2005-10-03,33.97999954223633
2005-10-04,33.38999938964844
2005-10-05,32.41999816894531
2005-10-06,31.989999771118164
2005-10-07,32.27000045776367
2005-10-10,31.700000762939453
2005-10-11,31.770000457763672
2005-10-12,31.170000076293945
2005-10-13,30.510000228881836
2005-10-14,30.860000610351562
2005-10-17,31.200000762939453
2005-10-18,30.68000030517578
2005-10-19,30.760000228881836
2005-10-20,29.950000762939453
2005-10-21,30.350000381469727
2005-10-24,31.1299991607666
2005-10-25,31.170000076293945
2005-10-26,30.790000915527344
2005-10-27,30.440000534057617
2005-10-28,31.049999237060547
2005-10-31,31.450000762939453
2005-11-01,30.829999923706055
2005-11-02,30.950000762939453
2005-11-03,30.93000030517578
2005-11-04,30.889999389648438
2005-11-07,30.809999465942383
2005-11-08,30.799999237060547
2005-11-09,31.06999969482422
2005-11-10,30.920000076293945
2005-11-11,30.639999389648438
2005-11-14,30.440000534057617
2005-11-15,30.5
2005-11-16,30.780000686645508
2005-11-17,31.229999542236328
2005-11-18,31.170000076293945
2005-11-21,31.239999771118164
2005-11-22,31.239999771118164
2005-11-23,31.6299991607666
2005-11-25,31.75
2005-11-28,31.6299991607666
2005-11-29,31.709999084472656
2005-11-30,31.399999618530273
2005-12-01,31.520000457763672
2005-12-02,31.56999969482422
2005-12-05,31.549999237060547
2005-12-06,31.459999084472656
2005-12-07,31.309999465942383
2005-12-08,31.639999389648438
2005-12-09,32.0
2005-12-12,31.700000762939453
2005-12-13,32.16999816894531
2005-12-14,32.529998779296875
2005-12-15,32.599998474121094
2005-12-16,32.310001373291016
2005-12-19,31.8799991607666
2005-12-20,31.93000030517578
2005-12-21,31.639999389648438
2005-12-22,31.780000686645508
2005-12-23,31.84000015258789
2005-12-27,31.780000686645508
2005-12-28,31.6200008392334
2005-12-29,31.559999465942383
2005-12-30,31.389999389648438
2006-01-03,32.0
2006-01-04,32.04999923706055
2006-01-05,31.84000015258789
2006-01-06,32.18000030517578
2006-01-09,31.979999542236328
2006-01-10,32.029998779296875
2006-01-11,31.979999542236328
2006-01-12,31.979999542236328
2006-01-13,32.20000076293945
2006-01-17,32.540000915527344
2006-01-18,32.61000061035156
2006-01-19,32.900001525878906
2006-01-20,32.709999084472656
2006-01-23,32.65999984741211
2006-01-24,32.95000076293945
2006-01-25,32.5
2006-01-26,32.209999084472656
2006-01-27,32.38999938964844
2006-01-30,32.16999816894531
2006-01-31,32.150001525878906
2006-02-01,32.2400016784668
2006-02-02,31.81999969482422
2006-02-03,31.65999984741211
2006-02-06,31.850000381469727
2006-02-07,31.65999984741211
2006-02-08,31.649999618530273
2006-02-09,31.760000228881836
2006-02-10,31.780000686645508
2006-02-13,31.739999771118164
2006-02-14,31.709999084472656
2006-02-15,31.760000228881836
2006-02-16,32.0099983215332
2006-02-17,32.29999923706055
2006-02-21,32.349998474121094
2006-02-22,32.470001220703125
2006-02-23,32.43000030517578
2006-02-24,32.529998779296875
2006-02-27,32.790000915527344
2006-02-28,32.56999969482422
2006-03-01,32.47999954223633
2006-03-02,32.459999084472656
2006-03-03,32.29999923706055
2006-03-06,31.780000686645508
2006-03-07,31.6299991607666
2006-03-08,31.600000381469727
2006-03-09,31.510000228881836
2006-03-10,31.709999084472656
2006-03-13,31.75
2006-03-14,32.09000015258789
2006-03-15,32.29999923706055
2006-03-16,32.470001220703125
2006-03-17,32.150001525878906
2006-03-20,31.68000030517578
2006-03-21,31.440000534057617
2006-03-22,31.59000015258789
2006-03-23,31.549999237060547
2006-03-24,31.489999771118164
2006-03-27,31.280000686645508
2006-03-28,31.149999618530273
2006-03-29,31.34000015258789
2006-03-30,31.059999465942383
2006-03-31,30.829999923706055
2006-04-03,30.8700008392334
2006-04-04,31.200000762939453
2006-04-05,31.5
2006-04-06,31.110000610351562
2006-04-07,30.670000076293945
2006-04-10,30.65999984741211
2006-04-11,30.309999465942383
2006-04-12,30.3799991607666
2006-04-13,30.239999771118164
2006-04-17,30.209999084472656
2006-04-18,30.790000915527344
2006-04-19,30.889999389648438
2006-04-20,31.110000610351562
2006-04-21,31.25
2006-04-24,31.540000915527344
2006-04-25,31.09000015258789
2006-04-26,30.780000686645508
2006-04-27,31.190000534057617
2006-04-28,31.31999969482422
2006-05-01,31.030000686645508
2006-05-02,31.530000686645508
2006-05-03,31.43000030517578
2006-05-04,31.469999313354492
2006-05-05,32.18000030517578
2006-05-08,31.93000030517578
2006-05-09,31.65999984741211
2006-05-10,31.90999984741211
2006-05-11,31.610000610351562
2006-05-12,31.260000228881836
2006-05-15,31.459999084472656
2006-05-16,31.31999969482422
2006-05-17,30.84000015258789
2006-05-18,30.829999923706055
2006-05-19,31.09000015258789
2006-05-22,31.329999923706055
2006-05-23,30.889999389648438
2006-05-24,31.0
2006-05-25,31.290000915527344
2006-05-26,31.6299991607666
2006-05-30,31.309999465942383
2006-05-31,31.829999923706055
2006-06-01,32.150001525878906
2006-06-02,32.540000915527344
2006-06-05,32.150001525878906
2006-06-06,32.209999084472656
2006-06-07,32.09000015258789
2006-06-08,32.20000076293945
2006-06-09,32.470001220703125
2006-06-12,32.540000915527344
2006-06-13,32.150001525878906
2006-06-14,31.90999984741211
2006-06-15,32.400001525878906
2006-06-16,32.11000061035156
2006-06-19,31.670000076293945
2006-06-20,31.75
2006-06-21,31.719999313354492
2006-06-22,31.610000610351562
2006-06-23,31.65999984741211
2006-06-26,31.790000915527344
2006-06-27,31.670000076293945
2006-06-28,31.760000228881836
2006-06-29,32.16999816894531
2006-06-30,32.290000915527344
2006-07-03,32.650001525878906
2006-07-05,32.43000030517578
2006-07-06,32.2599983215332
2006-07-07,32.5099983215332
2006-07-10,32.689998626708984
2006-07-11,32.939998626708984
2006-07-12,32.779998779296875
2006-07-13,32.65999984741211
2006-07-14,32.65999984741211
2006-07-17,32.75
2006-07-18,32.79999923706055
2006-07-19,33.29999923706055
2006-07-20,33.380001068115234
2006-07-21,33.459999084472656
2006-07-24,33.77000045776367
2006-07-25,33.90999984741211
2006-07-26,34.029998779296875
2006-07-27,33.7599983215332
2006-07-28,33.9900016784668
2006-07-31,33.84000015258789
2006-08-01,34.2599983215332
2006-08-02,34.22999954223633
2006-08-03,34.060001373291016
2006-08-04,34.06999969482422
2006-08-07,33.66999816894531
2006-08-08,33.9900016784668
2006-08-09,34.0
2006-08-10,33.95000076293945
2006-08-11,33.869998931884766
2006-08-14,34.099998474121094
2006-08-15,34.31999969482422
2006-08-16,34.0
2006-08-17,33.959999084472656
2006-08-18,34.34000015258789
2006-08-21,34.40999984741211
2006-08-22,34.529998779296875
2006-08-23,34.16999816894531
2006-08-24,34.310001373291016
2006-08-25,34.310001373291016
2006-08-28,34.56999969482422
2006-08-29,34.599998474121094
2006-08-30,34.41999816894531
2006-08-31,34.77000045776367
2006-09-01,34.79999923706055
2006-09-05,34.43000030517578
2006-09-06,34.29999923706055
2006-09-07,34.349998474121094
2006-09-08,34.349998474121094
2006-09-11,34.22999954223633
2006-09-12,34.04999923706055
2006-09-13,34.119998931884766
2006-09-14,33.97999954223633
2006-09-15,33.720001220703125
2006-09-18,33.619998931884766
2006-09-19,33.689998626708984
2006-09-20,33.63999938964844
2006-09-21,33.59000015258789
2006-09-22,33.54999923706055
2006-09-25,34.02000045776367
2006-09-26,33.970001220703125
2006-09-27,34.439998626708984
2006-09-28,34.33000183105469
2006-09-29,33.9900016784668
2006-10-02,34.2400016784668
2006-10-03,34.380001068115234
2006-10-04,34.52000045776367
2006-10-05,34.40999984741211
2006-10-06,34.220001220703125
2006-10-09,34.189998626708984
2006-10-10,34.439998626708984
2006-10-11,34.52000045776367
2006-10-12,34.5099983215332
2006-10-13,34.54999923706055
2006-10-16,34.720001220703125
2006-10-17,34.869998931884766
2006-10-18,35.25
2006-10-19,35.38999938964844
2006-10-20,35.61000061035156
2006-10-23,35.650001525878906
2006-10-24,35.68000030517578
2006-10-25,36.060001373291016
2006-10-26,35.900001525878906
2006-10-27,35.77000045776367
2006-10-30,35.75
2006-10-31,35.790000915527344
2006-11-01,36.0099983215332
2006-11-02,35.84000015258789
2006-11-03,35.58000183105469
2006-11-06,35.41999816894531
2006-11-07,35.29999923706055
2006-11-08,35.650001525878906
2006-11-09,35.63999938964844
2006-11-10,35.90999984741211
2006-11-13,35.900001525878906
2006-11-14,35.9900016784668
2006-11-15,35.869998931884766
2006-11-16,36.0
2006-11-17,36.040000915527344
2006-11-20,35.91999816894531
2006-11-21,35.97999954223633
2006-11-22,36.060001373291016
2006-11-24,36.20000076293945
2006-11-27,35.79999923706055
2006-11-28,36.060001373291016
2006-11-29,36.5099983215332
2006-11-30,36.7400016784668
